sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images
"C6516C34Z",,,,,,,,,,,,,,,,,,,,,15.98,0.160,,
"C6516C38",,,,,,,,,,,,,,,,,,,,,13.95,0.140,,
"C6516C4",,,,,,,,,,,,,,,,,,,,,46.88,0.469,,
"C6516C412",,,,,,,,,,,,,,,,,,,,,78.58,0.786,,
"C6516C5",,,,,,,,,,,,,,,,,,,,,94.25,0.943,,
"C6516C512",,,,,,,,,,,,,,,,,,,,,103,1.030,,
"C6516C58",,,,,,,,,,,,,,,,,,,,,12.05,0.121,,
"C6516C6",,,,,,,,,,,,,,,,,,,,,110.68,1.107,,
"C6516C612",,,,,,,,,,,,,,,,,,,,,98.73,0.987,,
"C6516C78",,,,,,,,,,,,,,,,,,,,,12.48,0.125,,
"C6516C78Z",,,,,,,,,,,,,,,,,,,,,13.05,0.131,,
"C6516F1",,,,,,,,,,,,,,,,,,,,,16.3,0.163,,
"C6516F112",,,,,,,,,,,,,,,,,,,,,21.5,0.215,,
"C6516F112Z",,,,,,,,,,,,,,,,,,,,,13.2,0.132,,
"C6516F114",,,,,,,,,,,,,,,,,,,,,18.53,0.185,,
"C6516F114Z",,,,,,,,,,,,,,,,,,,,,17.55,0.176,,
"C6516F12",,,,,,,,,,,,,,,,,,,,,8.98,0.090,,
"C6516F134",,,,,,,,,,,,,,,,,,,,,23.9,0.239,,
"C6516F134Z",,,,,,,,,,,,,,,,,,,,,19.1,0.191,,
"C6516F1Z",,,,,,,,,,,,,,,,,,,,,14.98,0.150,,
"C6516F2",,,,,,,,,,,,,,,,,,,,,28.83,0.288,,
"C6516F212",,,,,,,,,,,,,,,,,,,,,31.3,0.313,,
"C6516F212Z",,,,,,,,,,,,,,,,,,,,,29.73,0.297,,
"C6516F214",,,,,,,,,,,,,,,,,,,,,31.48,0.315,,
"C6516F214Z",,,,,,,,,,,,,,,,,,,,,25.05,0.251,,
"C6516F234",,,,,,,,,,,,,,,,,,,,,40.73,0.407,,
"C6516F2Z",,,,,,,,,,,,,,,,,,,,,31.08,0.311,,
"C6516F3",,,,,,,,,,,,,,,,,,,,,42.5,0.425,,
"C6516F312",,,,,,,,,,,,,,,,,,,,,52.85,0.529,,
"C6516F314",,,,,,,,,,,,,,,,,,,,,36.28,0.363,,
"C6516F34",,,,,,,,,,,,,,,,,,,,,12.68,0.127,,
"C6516F34Z",,,,,,,,,,,,,,,,,,,,,12.1,0.121,,
"C6516F4",,,,,,,,,,,,,,,,,,,,,57.05,0.571,,
"C6516F412",,,,,,,,,,,,,,,,,,,,,89.53,0.895,,
"C6516F512",,,,,,,,,,,,,,,,,,,,,102.53,1.025,,
"C6516F58",,,,,,,,,,,,,,,,,,,,,12.6,0.126,,
"C6516F78",,,,,,,,,,,,,,,,,,,,,15.35,0.154,,
"C6516F8",,,,,,,,,,,,,,,,,,,,,176.7,1.767,,
"C658C1",,,,,,,,,,,,,,,,,,,,,87.43,0.874,,
"C658C10",,,,,,,,,,,,,,,,,,,,,844.53,8.445,,
"C658C11",,,,,,,,,,,,,,,,,,,,,815.25,8.153,,
"C658C112",,,,,,,,,,,,,,,,,,,,,101.63,1.016,,
"C658C112Z",,,,,,,,,,,,,,,,,,,,,82.35,0.824,,
"C658C114",,,,,,,,,,,,,,,,,,,,,94.08,0.941,,
"C658C114Z",,,,,,,,,,,,,,,,,,,,,52.13,0.521,,
"C658C12",,,,,,,,,,,,,,,,,,,,,1158.03,11.580,,
"C658C134",,,,,,,,,,,,,,,,,,,,,115.88,1.159,,
"C658C134Z",,,,,,,,,,,,,,,,,,,,,103.05,1.031,,
"C658C16",,,,,,,,,,,,,,,,,,,,,1279.4,12.794,,
"C658C2",,,,,,,,,,,,,,,,,,,,,115.4,1.154,,
"C658C212",,,,,,,,,,,,,,,,,,,,,149.43,1.494,,
"C658C212Z",,,,,,,,,,,,,,,,,,,,,83.38,0.834,,
"C658C214",,,,,,,,,,,,,,,,,,,,,132.1,1.321,,
"C658C234",,,,,,,,,,,,,,,,,,,,,164.7,1.647,,
"C658C234Z",,,,,,,,,,,,,,,,,,,,,86.38,0.864,,
"C658C2Z",,,,,,,,,,,,,,,,,,,,,113.4,1.134,,
"C658C3",,,,,,,,,,,,,,,,,,,,,167.28,1.673,,
"C658C312",,,,,,,,,,,,,,,,,,,,,183.88,1.839,,
"C658C314",,,,,,,,,,,,,,,,,,,,,179.65,1.797,,
"C658C334",,,,,,,,,,,,,,,,,,,,,202.3,2.023,,
"C658C34",,,,,,,,,,,,,,,,,,,,,73.35,0.734,,
"C658C4",,,,,,,,,,,,,,,,,,,,,210.4,2.104,,
"C658C412",,,,,,,,,,,,,,,,,,,,,232.7,2.327,,
"C658C414",,,,,,,,,,,,,,,,,,,,,245.38,2.454,,
"C658C4Z",,,,,,,,,,,,,,,,,,,,,143.95,1.440,,
"C658C5",,,,,,,,,,,,,,,,,,,,,248.88,2.489,,
"C658C512",,,,,,,,,,,,,,,,,,,,,314.88,3.149,,
"C658C58",,,,,,,,,,,,,,,,,,,,,96.05,0.961,,
"C658C6",,,,,,,,,,,,,,,,,,,,,343.75,3.438,,
"C658C612",,,,,,,,,,,,,,,,,,,,,566.35,5.664,,
"C658C7",,,,,,,,,,,,,,,,,,,,,457.73,4.577,,
"C658C712",,,,,,,,,,,,,,,,,,,,,470.95,4.710,,
"C658C78",,,,,,,,,,,,,,,,,,,,,81.13,0.811,,
"C658C8",,,,,,,,,,,,,,,,,,,,,609.6,6.096,,
"C658C812",,,,,,,,,,,,,,,,,,,,,570.78,5.708,,
"C658C9",,,,,,,,,,,,,,,,,,,,,549.2,5.492,,
"C658F1",,,,,,,,,,,,,,,,,,,,,67.35,0.674,,
"C658F112",,,,,,,,,,,,,,,,,,,,,98.78,0.988,,
"C658F114",,,,,,,,,,,,,,,,,,,,,71.7,0.717,,
"C658F114Z",,,,,,,,,,,,,,,,,,,,,53.38,0.534,,
"C658F134",,,,,,,,,,,,,,,,,,,,,108.45,1.085,,
"C658F2",,,,,,,,,,,,,,,,,,,,,137.4,1.374,,
"C658F212",,,,,,,,,,,,,,,,,,,,,156.93,1.569,,
"C658F212Z",,,,,,,,,,,,,,,,,,,,,144.95,1.450,,
"C658F214",,,,,,,,,,,,,,,,,,,,,159.85,1.599,,
"C658F234",,,,,,,,,,,,,,,,,,,,,181.28,1.813,,
"C658F2Z",,,,,,,,,,,,,,,,,,,,,78.13,0.781,,
