sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
JFI137,,,,,,,,,,,,,,,,,,,"NUTS/INDUSTRIAL NUT, NUTS/INDUSTRIAL NUT/INDUSTRIAL NUTS - ZINC & CLEAR",,,,,,
JUCI137,,,,,,,,,,,,,,,,,,,"NUTS/INDUSTRIAL NUT, NUTS/INDUSTRIAL NUT/INDUSTRIAL NUTS - ZINC & CLEAR",,,,,,
JUFJ137,,,,,,,,,,,,,,,,,,,"NUTS/INDUSTRIAL NUT, NUTS/INDUSTRIAL NUT/INDUSTRIAL NUTS - ZINC & CLEAR",,,,,,
JUFP4S00,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT, NUTS/TURRET NUT/TURRET NUTS - STAINLESS STEEL",,,,,,
JUVS137,,,,,,,,,,,,,,,,,,,NUTS/MARK V NUT,,,,,,
JUVS155,,,,,,,,,,,,,,,,,,,"NUTS/MARK V NUT, NUTS/MARK V NUT/MARK V NUTS - ZINC & YELLOW",,,,,,
LF46138106,,,,,,,,,,,,,,,,,,,NUTS/FLANGE NUT,,,,,,
NUFI100,,,,,,,,,,,,,,,,,,,"NUTS/INDUSTRIAL NUT, NUTS/INDUSTRIAL NUT/INDUSTRIAL NUTS - SELF COLOUR",,,,,,
NUFP100,,,,,,,,,,,,,,,,,,,NUTS/TURRET NUT,,,,,,
PH20.10128-01,,,,,,,,,,,,,,,,,,,NUTS/FIAT NUT,,,,,,
PHILT112BZ,,,,,,,,,,,,,,,,,,,NUTS/TURRET NUT,,,,,,
QWI137,,,,,,,,,,,,,,,,,,,NUTS/INDUSTRIAL NUT,,,,,,
SUCI100,,,,,,,,,,,,,,,,,,,NUTS/INDUSTRIAL NUT,,,,,,
SUVS137,,,,,,,,,,,,,,,,,,,NUTS/MARK V NUT,,,,,,
UUCI100,,,,,,,,,,,,,,,,,,,"NUTS/INDUSTRIAL NUT, NUTS/INDUSTRIAL NUT/INDUSTRIAL NUTS - SELF COLOUR",,,,,,
WFI137,,,,,,,,,,,,,,,,,,,"NUTS/INDUSTRIAL NUT, NUTS/INDUSTRIAL NUT/INDUSTRIAL NUTS - ZINC & CLEAR",,,,,,
WWP137,,,,,,,,,,,,,,,,,,,NUTS/TURRET NUT,,,,,,
ZUCJ100,,,,,,,,,,,,,,,,,,,NUTS/INDUSTRIAL NUT,,,,,,
10MCI1054,,,,,,,,,,,,,,,,,,,NUTS/INDUSTRIAL NUT,,,,,,
10MCI4S00,,,,,,,,,,,,,,,,,,,"NUTS/INDUSTRIAL NUT, NUTS/INDUSTRIAL NUT/INDUSTRIAL NUTS - STAINLESS STEEL",,,,,,
10MCP1057,,,,,,,,,,,,,,,,,,,NUTS/TURRET NUT,,,,,,
10MCP800,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT, NUTS/TURRET NUT/TURRET NUTS - SELF COLOUR",,,,,,
12MCI10106,,,,,,,,,,,,,,,,,,,NUTS/INDUSTRIAL NUT,,,,,,
12MCI800,,,,,,,,,,,,,,,,,,,"NUTS/INDUSTRIAL NUT, NUTS/INDUSTRIAL NUT/INDUSTRIAL NUTS - SELF COLOUR",,,,,,
12MCP1054,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT, NUTS/TURRET NUT/TURRET NUTS - ZINC & YELLOW",,,,,,
12MCV1000,,,,,,,,,,,,,,,,,,,NUTS/MARK V NUT,,,,,,
14MCI1054,,,,,,,,,,,,,,,,,,,"NUTS/INDUSTRIAL NUT, NUTS/INDUSTRIAL NUT/INDUSTRIAL NUTS - ZINC & YELLOW",,,,,,
14MCI8106,,,,,,,,,,,,,,,,,,,NUTS/INDUSTRIAL NUT,,,,,,
14MFI854,,,,,,,,,,,,,,,,,,,"NUTS/INDUSTRIAL NUT, NUTS/INDUSTRIAL NUT/INDUSTRIAL NUTS - ZINC & YELLOW",,,,,,
14MFV1014,,,,,,,,,,,,,,,,,,,NUTS/MARK V NUT,,,,,,
16MCI12106,,,,,,,,,,,,,,,,,,,NUTS/INDUSTRIAL NUT,,,,,,
16MCI1237,,,,,,,,,,,,,,,,,,,"NUTS/INDUSTRIAL NUT, NUTS/INDUSTRIAL NUT/INDUSTRIAL NUTS - ZINC & CLEAR",,,,,,
16MCI4S00,,,,,,,,,,,,,,,,,,,"NUTS/INDUSTRIAL NUT, NUTS/INDUSTRIAL NUT/INDUSTRIAL NUTS - STAINLESS STEEL",,,,,,
16MCI800,,,,,,,,,,,,,,,,,,,"NUTS/INDUSTRIAL NUT, NUTS/INDUSTRIAL NUT/INDUSTRIAL NUTS - SELF COLOUR",,,,,,
16MCP10106,,,,,,,,,,,,,,,,,,,NUTS/TURRET NUT,,,,,,
16MCP4S00,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT, NUTS/TURRET NUT/TURRET NUTS - STAINLESS STEEL",,,,,,
16MCP803,,,,,,,,,,,,,,,,,,,NUTS/TURRET NUT,,,,,,
16MCP8106,,,,,,,,,,,,,,,,,,,NUTS/TURRET NUT,,,,,,
16MFP1206,,,,,,,,,,,,,,,,,,,NUTS/TURRET NUT,,,,,,
16MFP837,,,,,,,,,,,,,,,,,,,NUTS/TURRET NUT,,,,,,
18MCP1000,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT, NUTS/TURRET NUT/TURRET NUTS - SELF COLOUR",,,,,,
18MCP800,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT, NUTS/TURRET NUT/TURRET NUTS - SELF COLOUR",,,,,,
20MCP4S00,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT, NUTS/TURRET NUT/TURRET NUTS - STAINLESS STEEL",,,,,,
20MFI1054,,,,,,,,,,,,,,,,,,,"NUTS/INDUSTRIAL NUT, NUTS/INDUSTRIAL NUT/INDUSTRIAL NUTS - ZINC & YELLOW",,,,,,
16MCP837,,,,,,,,,,,,,,,,,,,NUTS/TURRET NUT,,,,,,
NUCI154,,,,,,,,,,,,,,,,,,,"NUTS/INDUSTRIAL NUT, NUTS/INDUSTRIAL NUT/INDUSTRIAL NUTS - ZINC & YELLOW",,,,,,
HJN12CZ,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/JAM NUTS",,,,,,
WUCI137,,,,,,,,,,,,,,,,,,,"NUTS/INDUSTRIAL NUT, NUTS/INDUSTRIAL NUT/INDUSTRIAL NUTS - ZINC & YELLOW",,,,,,
5MCP800,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT, NUTS/TURRET NUT/TURRET NUTS - SELF COLOUR",,,,,,
UFI137,,,,,,,,,,,,,,,,,,,"NUTS/INDUSTRIAL NUT, NUTS/INDUSTRIAL NUT/INDUSTRIAL NUTS - ZINC & CLEAR",,,,,,
FN118C,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN112C,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN14F,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN12F,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN916F,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN34F,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN114F,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN2F,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN14CZ,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN516CZ,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN38CZ,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN916CZ,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN58CZ,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN78CZ,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN134CZ,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN14FZ,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN516FZ,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN38FZ,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN716FZ,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN916FZ,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN34FZ,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN114FZ,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN14CZY,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN516CZY,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN38CZY,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN12CZY,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN58CZY,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN34CZY,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN516FZY,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN38FZY,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN716FZY,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN14CGAL,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN38CGAL,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN58CGAL,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN34CGAL,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN78CGAL,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN1CGAL,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN2CGAL,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN12CZ,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN138C,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
FN38F,,,,,,,,,,,,,,,,,,,"NUTS/HEX NUTS, NUTS/HEX NUTS/FULL NUTS",,,,,,
NNP4CZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP5CZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP10CZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP10FZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP8CZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NN10CZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NN10FZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP716FZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP916FZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP58FZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNT516CZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNT38CZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNT916CZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNT38FZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNT916FZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNT34FZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNT78FZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP14CZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP516CZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP34FZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP38CZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP12CZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP58CZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP78CZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP1CZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP118FZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNP134CZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNT3MZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNT4MZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNT8MZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNT10MZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNT12MZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNT18MZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNT20MZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
NNT30MZ,,,,,,,,,,,,,,,,,,,"NUTS/LOCKING NUTS, NUTS/LOCKING NUTS/NYLON LOCKING NUTS",,,,,,
