2021-03-01T20:00:02+00:00 INFO (6): ---------------- START API Cron 01/03/21 20:00:02 ----------------
2021-03-01T20:00:16+00:00 INFO (6): {"status":"success","product_id":20622,"sku":"FORGB12","message":"Product updated successfully"}
2021-03-01T20:06:03+00:00 INFO (6): {"status":"success","product_id":29440,"sku":"HKSP12C58","message":"Product updated successfully"}
2021-03-01T20:06:09+00:00 INFO (6): {"status":"success","product_id":29440,"sku":"HKSP12C58","message":"Product updated successfully"}
2021-03-01T20:06:16+00:00 INFO (6): {"status":"success","product_id":29441,"sku":"HKSP12C78","message":"Product updated successfully"}
2021-03-01T20:06:22+00:00 INFO (6): {"status":"success","product_id":29441,"sku":"HKSP12C78","message":"Product updated successfully"}
2021-03-01T20:06:28+00:00 INFO (6): {"status":"success","product_id":30116,"sku":"HKSP14C1","message":"Product updated successfully"}
2021-03-01T20:06:34+00:00 INFO (6): {"status":"success","product_id":30116,"sku":"HKSP14C1","message":"Product updated successfully"}
2021-03-01T20:06:41+00:00 INFO (6): {"status":"success","product_id":30117,"sku":"HKSP14C112","message":"Product updated successfully"}
2021-03-01T20:06:47+00:00 INFO (6): {"status":"success","product_id":30117,"sku":"HKSP14C112","message":"Product updated successfully"}
2021-03-01T20:06:53+00:00 INFO (6): {"status":"success","product_id":41429,"sku":"HKSP14C114","message":"Product updated successfully"}
2021-03-01T20:06:59+00:00 INFO (6): {"status":"success","product_id":41429,"sku":"HKSP14C114","message":"Product updated successfully"}
2021-03-01T20:07:06+00:00 INFO (6): {"status":"success","product_id":30113,"sku":"HKSP14C12","message":"Product updated successfully"}
2021-03-01T20:07:12+00:00 INFO (6): {"status":"success","product_id":30113,"sku":"HKSP14C12","message":"Product updated successfully"}
2021-03-01T20:07:18+00:00 INFO (6): {"status":"success","product_id":30118,"sku":"HKSP14C134","message":"Product updated successfully"}
2021-03-01T20:07:24+00:00 INFO (6): {"status":"success","product_id":30118,"sku":"HKSP14C134","message":"Product updated successfully"}
2021-03-01T20:07:30+00:00 INFO (6): {"status":"success","product_id":41427,"sku":"HKSP14C14","message":"Product updated successfully"}
2021-03-01T20:07:36+00:00 INFO (6): {"status":"success","product_id":41427,"sku":"HKSP14C14","message":"Product updated successfully"}
2021-03-01T20:07:43+00:00 INFO (6): {"status":"success","product_id":30119,"sku":"HKSP14C2","message":"Product updated successfully"}
2021-03-01T20:07:49+00:00 INFO (6): {"status":"success","product_id":30119,"sku":"HKSP14C2","message":"Product updated successfully"}
2021-03-01T20:07:55+00:00 INFO (6): {"status":"success","product_id":30110,"sku":"HKSP14C316","message":"Product updated successfully"}
2021-03-01T20:08:02+00:00 INFO (6): {"status":"success","product_id":30110,"sku":"HKSP14C316","message":"Product updated successfully"}
2021-03-01T20:08:08+00:00 INFO (6): {"status":"success","product_id":30114,"sku":"HKSP14C34","message":"Product updated successfully"}
2021-03-01T20:08:14+00:00 INFO (6): {"status":"success","product_id":30114,"sku":"HKSP14C34","message":"Product updated successfully"}
2021-03-01T20:08:20+00:00 INFO (6): {"status":"success","product_id":30112,"sku":"HKSP14C38","message":"Product updated successfully"}
2021-03-01T20:08:26+00:00 INFO (6): {"status":"success","product_id":30112,"sku":"HKSP14C38","message":"Product updated successfully"}
2021-03-01T20:08:32+00:00 INFO (6): {"status":"success","product_id":30111,"sku":"HKSP14C516","message":"Product updated successfully"}
2021-03-01T20:08:39+00:00 INFO (6): {"status":"success","product_id":30111,"sku":"HKSP14C516","message":"Product updated successfully"}
2021-03-01T20:08:45+00:00 INFO (6): {"status":"success","product_id":41428,"sku":"HKSP14C58","message":"Product updated successfully"}
2021-03-01T20:08:51+00:00 INFO (6): {"status":"success","product_id":41428,"sku":"HKSP14C58","message":"Product updated successfully"}
2021-03-01T20:08:57+00:00 INFO (6): {"status":"success","product_id":30115,"sku":"HKSP14C78","message":"Product updated successfully"}
2021-03-01T20:09:03+00:00 INFO (6): {"status":"success","product_id":30115,"sku":"HKSP14C78","message":"Product updated successfully"}
2021-03-01T20:09:09+00:00 INFO (6): {"status":"success","product_id":29926,"sku":"HKSP1C1","message":"Product updated successfully"}
2021-03-01T20:09:16+00:00 INFO (6): {"status":"success","product_id":29926,"sku":"HKSP1C1","message":"Product updated successfully"}
2021-03-01T20:09:22+00:00 INFO (6): {"status":"success","product_id":29927,"sku":"HKSP1C112","message":"Product updated successfully"}
2021-03-01T20:09:28+00:00 INFO (6): {"status":"success","product_id":29927,"sku":"HKSP1C112","message":"Product updated successfully"}
2021-03-01T20:09:34+00:00 INFO (6): {"status":"success","product_id":29928,"sku":"HKSP1C2","message":"Product updated successfully"}
2021-03-01T20:09:40+00:00 INFO (6): {"status":"success","product_id":29928,"sku":"HKSP1C2","message":"Product updated successfully"}
2021-03-01T20:09:46+00:00 INFO (6): {"status":"success","product_id":41419,"sku":"HKSP1C3","message":"Product updated successfully"}
2021-03-01T20:09:53+00:00 INFO (6): {"status":"success","product_id":41419,"sku":"HKSP1C3","message":"Product updated successfully"}
2021-03-01T20:09:59+00:00 INFO (6): {"status":"success","product_id":29918,"sku":"HKSP34C1","message":"Product updated successfully"}
2021-03-01T20:10:06+00:00 INFO (6): {"status":"success","product_id":29918,"sku":"HKSP34C1","message":"Product updated successfully"}
2021-03-01T20:10:14+00:00 INFO (6): {"status":"success","product_id":29920,"sku":"HKSP34C112","message":"Product updated successfully"}
2021-03-01T20:10:16+00:00 INFO (6): {"status":"success","product_id":29920,"sku":"HKSP34C112","message":"Product updated successfully"}
2021-03-01T20:10:21+00:00 INFO (6): {"status":"success","product_id":29920,"sku":"HKSP34C112","message":"Product updated successfully"}
2021-03-01T20:10:29+00:00 INFO (6): {"status":"success","product_id":29919,"sku":"HKSP34C114","message":"Product updated successfully"}
2021-03-01T20:10:31+00:00 INFO (6): {"status":"success","product_id":29919,"sku":"HKSP34C114","message":"Product updated successfully"}
2021-03-01T20:10:36+00:00 INFO (6): {"status":"success","product_id":29919,"sku":"HKSP34C114","message":"Product updated successfully"}
2021-03-01T20:10:45+00:00 INFO (6): {"status":"success","product_id":29921,"sku":"HKSP34C134","message":"Product updated successfully"}
2021-03-01T20:10:47+00:00 INFO (6): {"status":"success","product_id":29921,"sku":"HKSP34C134","message":"Product updated successfully"}
2021-03-01T20:10:51+00:00 INFO (6): {"status":"success","product_id":29921,"sku":"HKSP34C134","message":"Product updated successfully"}
2021-03-01T20:11:00+00:00 INFO (6): {"status":"success","product_id":29922,"sku":"HKSP34C2","message":"Product updated successfully"}
2021-03-01T20:11:02+00:00 INFO (6): {"status":"success","product_id":29922,"sku":"HKSP34C2","message":"Product updated successfully"}
2021-03-01T20:11:06+00:00 INFO (6): {"status":"success","product_id":29922,"sku":"HKSP34C2","message":"Product updated successfully"}
2021-03-01T20:11:15+00:00 INFO (6): {"status":"success","product_id":41417,"sku":"HKSP34C212","message":"Product updated successfully"}
2021-03-01T20:11:17+00:00 INFO (6): {"status":"success","product_id":41417,"sku":"HKSP34C212","message":"Product updated successfully"}
2021-03-01T20:11:22+00:00 INFO (6): {"status":"success","product_id":41417,"sku":"HKSP34C212","message":"Product updated successfully"}
2021-03-01T20:11:30+00:00 INFO (6): {"status":"success","product_id":29923,"sku":"HKSP34C3","message":"Product updated successfully"}
2021-03-01T20:11:32+00:00 INFO (6): {"status":"success","product_id":29923,"sku":"HKSP34C3","message":"Product updated successfully"}
2021-03-01T20:11:37+00:00 INFO (6): {"status":"success","product_id":29923,"sku":"HKSP34C3","message":"Product updated successfully"}
2021-03-01T20:11:46+00:00 INFO (6): {"status":"success","product_id":29917,"sku":"HKSP34C34","message":"Product updated successfully"}
2021-03-01T20:11:47+00:00 INFO (6): {"status":"success","product_id":29917,"sku":"HKSP34C34","message":"Product updated successfully"}
2021-03-01T20:11:52+00:00 INFO (6): {"status":"success","product_id":29917,"sku":"HKSP34C34","message":"Product updated successfully"}
2021-03-01T20:12:01+00:00 INFO (6): {"status":"success","product_id":29916,"sku":"HKSP34C58","message":"Product updated successfully"}
2021-03-01T20:12:02+00:00 INFO (6): {"status":"success","product_id":29916,"sku":"HKSP34C58","message":"Product updated successfully"}
2021-03-01T20:12:07+00:00 INFO (6): {"status":"success","product_id":29916,"sku":"HKSP34C58","message":"Product updated successfully"}
2021-03-01T20:12:16+00:00 INFO (6): {"status":"success","product_id":29426,"sku":"HKSP38C1","message":"Product updated successfully"}
2021-03-01T20:12:18+00:00 INFO (6): {"status":"success","product_id":29426,"sku":"HKSP38C1","message":"Product updated successfully"}
2021-03-01T20:12:23+00:00 INFO (6): {"status":"success","product_id":29426,"sku":"HKSP38C1","message":"Product updated successfully"}
2021-03-01T20:12:31+00:00 INFO (6): {"status":"success","product_id":41370,"sku":"HKSP38C112","message":"Product updated successfully"}
2021-03-01T20:12:33+00:00 INFO (6): {"status":"success","product_id":41370,"sku":"HKSP38C112","message":"Product updated successfully"}
2021-03-01T20:12:38+00:00 INFO (6): {"status":"success","product_id":41370,"sku":"HKSP38C112","message":"Product updated successfully"}
2021-03-01T20:12:47+00:00 INFO (6): {"status":"success","product_id":29427,"sku":"HKSP38C114","message":"Product updated successfully"}
2021-03-01T20:12:48+00:00 INFO (6): {"status":"success","product_id":29427,"sku":"HKSP38C114","message":"Product updated successfully"}
2021-03-01T20:12:53+00:00 INFO (6): {"status":"success","product_id":29427,"sku":"HKSP38C114","message":"Product updated successfully"}
2021-03-01T20:13:02+00:00 INFO (6): {"status":"success","product_id":29422,"sku":"HKSP38C12","message":"Product updated successfully"}
2021-03-01T20:13:04+00:00 INFO (6): {"status":"success","product_id":29422,"sku":"HKSP38C12","message":"Product updated successfully"}
2021-03-01T20:13:09+00:00 INFO (6): {"status":"success","product_id":29422,"sku":"HKSP38C12","message":"Product updated successfully"}
2021-03-01T20:13:17+00:00 INFO (6): {"status":"success","product_id":29428,"sku":"HKSP38C134","message":"Product updated successfully"}
2021-03-01T20:13:19+00:00 INFO (6): {"status":"success","product_id":29428,"sku":"HKSP38C134","message":"Product updated successfully"}
2021-03-01T20:13:24+00:00 INFO (6): {"status":"success","product_id":29428,"sku":"HKSP38C134","message":"Product updated successfully"}
2021-03-01T20:13:33+00:00 INFO (6): {"status":"success","product_id":29419,"sku":"HKSP38C14","message":"Product updated successfully"}
2021-03-01T20:13:35+00:00 INFO (6): {"status":"success","product_id":29419,"sku":"HKSP38C14","message":"Product updated successfully"}
2021-03-01T20:13:39+00:00 INFO (6): {"status":"success","product_id":29419,"sku":"HKSP38C14","message":"Product updated successfully"}
2021-03-01T20:13:48+00:00 INFO (6): {"status":"success","product_id":29429,"sku":"HKSP38C2","message":"Product updated successfully"}
2021-03-01T20:13:50+00:00 INFO (6): {"status":"success","product_id":29429,"sku":"HKSP38C2","message":"Product updated successfully"}
2021-03-01T20:13:55+00:00 INFO (6): {"status":"success","product_id":29429,"sku":"HKSP38C2","message":"Product updated successfully"}
2021-03-01T20:14:03+00:00 INFO (6): {"status":"success","product_id":29430,"sku":"HKSP38C212","message":"Product updated successfully"}
2021-03-01T20:14:05+00:00 INFO (6): {"status":"success","product_id":29430,"sku":"HKSP38C212","message":"Product updated successfully"}
2021-03-01T20:14:10+00:00 INFO (6): {"status":"success","product_id":29430,"sku":"HKSP38C212","message":"Product updated successfully"}
2021-03-01T20:14:19+00:00 INFO (6): {"status":"success","product_id":29424,"sku":"HKSP38C34","message":"Product updated successfully"}
2021-03-01T20:14:20+00:00 INFO (6): {"status":"success","product_id":29424,"sku":"HKSP38C34","message":"Product updated successfully"}
2021-03-01T20:14:26+00:00 INFO (6): {"status":"success","product_id":29424,"sku":"HKSP38C34","message":"Product updated successfully"}
2021-03-01T20:14:34+00:00 INFO (6): {"status":"success","product_id":29420,"sku":"HKSP38C38","message":"Product updated successfully"}
2021-03-01T20:14:36+00:00 INFO (6): {"status":"success","product_id":29420,"sku":"HKSP38C38","message":"Product updated successfully"}
2021-03-01T20:14:41+00:00 INFO (6): {"status":"success","product_id":29420,"sku":"HKSP38C38","message":"Product updated successfully"}
2021-03-01T20:14:49+00:00 INFO (6): {"status":"success","product_id":29423,"sku":"HKSP38C58","message":"Product updated successfully"}
2021-03-01T20:14:51+00:00 INFO (6): {"status":"success","product_id":29423,"sku":"HKSP38C58","message":"Product updated successfully"}
2021-03-01T20:14:56+00:00 INFO (6): {"status":"success","product_id":29423,"sku":"HKSP38C58","message":"Product updated successfully"}
2021-03-01T20:15:05+00:00 INFO (6): {"status":"success","product_id":29421,"sku":"HKSP38C716","message":"Product updated successfully"}
2021-03-01T20:15:10+00:00 INFO (6): {"status":"success","product_id":29421,"sku":"HKSP38C716","message":"Product updated successfully"}
2021-03-01T20:15:14+00:00 INFO (6): {"status":"success","product_id":29421,"sku":"HKSP38C716","message":"Product updated successfully"}
2021-03-01T20:15:19+00:00 INFO (6): {"status":"success","product_id":29421,"sku":"HKSP38C716","message":"Product updated successfully"}
2021-03-01T20:15:23+00:00 INFO (6): {"status":"success","product_id":29425,"sku":"HKSP38C78","message":"Product updated successfully"}
2021-03-01T20:15:28+00:00 INFO (6): {"status":"success","product_id":29425,"sku":"HKSP38C78","message":"Product updated successfully"}
2021-03-01T20:15:33+00:00 INFO (6): {"status":"success","product_id":29425,"sku":"HKSP38C78","message":"Product updated successfully"}
2021-03-01T20:15:38+00:00 INFO (6): {"status":"success","product_id":29425,"sku":"HKSP38C78","message":"Product updated successfully"}
2021-03-01T20:15:43+00:00 INFO (6): {"status":"success","product_id":29591,"sku":"HKSP4C12","message":"Product updated successfully"}
2021-03-01T20:15:47+00:00 INFO (6): {"status":"success","product_id":29591,"sku":"HKSP4C12","message":"Product updated successfully"}
2021-03-01T20:15:57+00:00 INFO (6): {"status":"success","product_id":29591,"sku":"HKSP4C12","message":"Product updated successfully"}
2021-03-01T20:15:57+00:00 INFO (6): {"status":"success","product_id":29591,"sku":"HKSP4C12","message":"Product updated successfully"}
2021-03-01T20:15:59+00:00 INFO (6): {"status":"success","product_id":29588,"sku":"HKSP4C14","message":"Product updated successfully"}
2021-03-01T20:16:04+00:00 INFO (6): {"status":"success","product_id":29588,"sku":"HKSP4C14","message":"Product updated successfully"}
2021-03-01T20:16:12+00:00 INFO (6): {"status":"success","product_id":29588,"sku":"HKSP4C14","message":"Product updated successfully"}
2021-03-01T20:16:14+00:00 INFO (6): {"status":"success","product_id":29587,"sku":"HKSP4C18","message":"Product updated successfully"}
2021-03-01T20:16:19+00:00 INFO (6): {"status":"success","product_id":29587,"sku":"HKSP4C18","message":"Product updated successfully"}
2021-03-01T20:16:25+00:00 INFO (6): {"status":"success","product_id":29587,"sku":"HKSP4C18","message":"Product updated successfully"}
2021-03-01T20:16:29+00:00 INFO (6): {"status":"success","product_id":41379,"sku":"HKSP4C316","message":"Product updated successfully"}
2021-03-01T20:16:38+00:00 INFO (6): {"status":"success","product_id":41379,"sku":"HKSP4C316","message":"Product updated successfully"}
2021-03-01T20:16:40+00:00 INFO (6): {"status":"success","product_id":41379,"sku":"HKSP4C316","message":"Product updated successfully"}
2021-03-01T20:16:45+00:00 INFO (6): {"status":"success","product_id":29590,"sku":"HKSP4C38","message":"Product updated successfully"}
2021-03-01T20:16:53+00:00 INFO (6): {"status":"success","product_id":29590,"sku":"HKSP4C38","message":"Product updated successfully"}
2021-03-01T20:16:55+00:00 INFO (6): {"status":"success","product_id":29590,"sku":"HKSP4C38","message":"Product updated successfully"}
2021-03-01T20:17:00+00:00 INFO (6): {"status":"success","product_id":29589,"sku":"HKSP4C516","message":"Product updated successfully"}
2021-03-01T20:17:09+00:00 INFO (6): {"status":"success","product_id":29589,"sku":"HKSP4C516","message":"Product updated successfully"}
2021-03-01T20:17:11+00:00 INFO (6): {"status":"success","product_id":29589,"sku":"HKSP4C516","message":"Product updated successfully"}
2021-03-01T20:17:16+00:00 INFO (6): {"status":"success","product_id":41380,"sku":"HKSP4C58","message":"Product updated successfully"}
2021-03-01T20:17:24+00:00 INFO (6): {"status":"success","product_id":41380,"sku":"HKSP4C58","message":"Product updated successfully"}
2021-03-01T20:17:26+00:00 INFO (6): {"status":"success","product_id":41380,"sku":"HKSP4C58","message":"Product updated successfully"}
2021-03-01T20:17:31+00:00 INFO (6): {"status":"success","product_id":30125,"sku":"HKSP516C1","message":"Product updated successfully"}
2021-03-01T20:17:40+00:00 INFO (6): {"status":"success","product_id":30125,"sku":"HKSP516C1","message":"Product updated successfully"}
2021-03-01T20:17:42+00:00 INFO (6): {"status":"success","product_id":30125,"sku":"HKSP516C1","message":"Product updated successfully"}
2021-03-01T20:17:47+00:00 INFO (6): {"status":"success","product_id":41432,"sku":"HKSP516C112","message":"Product updated successfully"}
2021-03-01T20:17:55+00:00 INFO (6): {"status":"success","product_id":41432,"sku":"HKSP516C112","message":"Product updated successfully"}
2021-03-01T20:17:57+00:00 INFO (6): {"status":"success","product_id":41432,"sku":"HKSP516C112","message":"Product updated successfully"}
2021-03-01T20:18:02+00:00 INFO (6): {"status":"success","product_id":30126,"sku":"HKSP516C114","message":"Product updated successfully"}
2021-03-01T20:18:11+00:00 INFO (6): {"status":"success","product_id":30126,"sku":"HKSP516C114","message":"Product updated successfully"}
2021-03-01T20:18:13+00:00 INFO (6): {"status":"success","product_id":30126,"sku":"HKSP516C114","message":"Product updated successfully"}
2021-03-01T20:18:18+00:00 INFO (6): {"status":"success","product_id":30122,"sku":"HKSP516C12","message":"Product updated successfully"}
2021-03-01T20:18:26+00:00 INFO (6): {"status":"success","product_id":30122,"sku":"HKSP516C12","message":"Product updated successfully"}
2021-03-01T20:18:28+00:00 INFO (6): {"status":"success","product_id":30122,"sku":"HKSP516C12","message":"Product updated successfully"}
2021-03-01T20:18:33+00:00 INFO (6): {"status":"success","product_id":30127,"sku":"HKSP516C134","message":"Product updated successfully"}
2021-03-01T20:18:42+00:00 INFO (6): {"status":"success","product_id":30127,"sku":"HKSP516C134","message":"Product updated successfully"}
2021-03-01T20:18:43+00:00 INFO (6): {"status":"success","product_id":30127,"sku":"HKSP516C134","message":"Product updated successfully"}
2021-03-01T20:18:48+00:00 INFO (6): {"status":"success","product_id":41430,"sku":"HKSP516C14","message":"Product updated successfully"}
2021-03-01T20:18:57+00:00 INFO (6): {"status":"success","product_id":41430,"sku":"HKSP516C14","message":"Product updated successfully"}
2021-03-01T20:18:59+00:00 INFO (6): {"status":"success","product_id":41430,"sku":"HKSP516C14","message":"Product updated successfully"}
2021-03-01T20:19:04+00:00 INFO (6): {"status":"success","product_id":29418,"sku":"HKSP516C2","message":"Product updated successfully"}
2021-03-01T20:19:13+00:00 INFO (6): {"status":"success","product_id":29418,"sku":"HKSP516C2","message":"Product updated successfully"}
2021-03-01T20:19:15+00:00 INFO (6): {"status":"success","product_id":29418,"sku":"HKSP516C2","message":"Product updated successfully"}
2021-03-01T20:19:20+00:00 INFO (6): {"status":"success","product_id":41431,"sku":"HKSP516C34","message":"Product updated successfully"}
2021-03-01T20:19:29+00:00 INFO (6): {"status":"success","product_id":41431,"sku":"HKSP516C34","message":"Product updated successfully"}
2021-03-01T20:19:30+00:00 INFO (6): {"status":"success","product_id":41431,"sku":"HKSP516C34","message":"Product updated successfully"}
2021-03-01T20:19:36+00:00 INFO (6): {"status":"success","product_id":30121,"sku":"HKSP516C38","message":"Product updated successfully"}
2021-03-01T20:19:44+00:00 INFO (6): {"status":"success","product_id":30121,"sku":"HKSP516C38","message":"Product updated successfully"}
2021-03-01T20:19:46+00:00 INFO (6): {"status":"success","product_id":30121,"sku":"HKSP516C38","message":"Product updated successfully"}
2021-03-01T20:19:51+00:00 INFO (6): {"status":"success","product_id":30120,"sku":"HKSP516C516","message":"Product updated successfully"}
2021-03-01T20:19:59+00:00 INFO (6): {"status":"success","product_id":30120,"sku":"HKSP516C516","message":"Product updated successfully"}
2021-03-01T20:20:02+00:00 INFO (6): {"status":"success","product_id":30120,"sku":"HKSP516C516","message":"Product updated successfully"}
2021-03-01T20:20:13+00:00 INFO (6): {"status":"success","product_id":30123,"sku":"HKSP516C58","message":"Product updated successfully"}
2021-03-01T20:20:22+00:00 INFO (6): {"status":"success","product_id":30123,"sku":"HKSP516C58","message":"Product updated successfully"}
2021-03-01T20:20:23+00:00 INFO (6): {"status":"success","product_id":30124,"sku":"HKSP516C78","message":"Product updated successfully"}
2021-03-01T20:20:28+00:00 INFO (6): {"status":"success","product_id":30124,"sku":"HKSP516C78","message":"Product updated successfully"}
2021-03-01T20:20:37+00:00 INFO (6): {"status":"success","product_id":30124,"sku":"HKSP516C78","message":"Product updated successfully"}
2021-03-01T20:20:39+00:00 INFO (6): {"status":"success","product_id":29449,"sku":"HKSP58C1","message":"Product updated successfully"}
2021-03-01T20:20:44+00:00 INFO (6): {"status":"success","product_id":29449,"sku":"HKSP58C1","message":"Product updated successfully"}
2021-03-01T20:20:53+00:00 INFO (6): {"status":"success","product_id":29449,"sku":"HKSP58C1","message":"Product updated successfully"}
2021-03-01T20:20:55+00:00 INFO (6): {"status":"success","product_id":29450,"sku":"HKSP58C112","message":"Product updated successfully"}
2021-03-01T20:21:00+00:00 INFO (6): {"status":"success","product_id":29450,"sku":"HKSP58C112","message":"Product updated successfully"}
2021-03-01T20:21:09+00:00 INFO (6): {"status":"success","product_id":29450,"sku":"HKSP58C112","message":"Product updated successfully"}
2021-03-01T20:21:11+00:00 INFO (6): {"status":"success","product_id":41377,"sku":"HKSP58C114","message":"Product updated successfully"}
2021-03-01T20:21:15+00:00 INFO (6): {"status":"success","product_id":41377,"sku":"HKSP58C114","message":"Product updated successfully"}
2021-03-01T20:21:24+00:00 INFO (6): {"status":"success","product_id":41377,"sku":"HKSP58C114","message":"Product updated successfully"}
2021-03-01T20:21:26+00:00 INFO (6): {"status":"success","product_id":41376,"sku":"HKSP58C12","message":"Product updated successfully"}
2021-03-01T20:21:31+00:00 INFO (6): {"status":"success","product_id":41376,"sku":"HKSP58C12","message":"Product updated successfully"}
2021-03-01T20:21:40+00:00 INFO (6): {"status":"success","product_id":41376,"sku":"HKSP58C12","message":"Product updated successfully"}
2021-03-01T20:21:42+00:00 INFO (6): {"status":"success","product_id":29451,"sku":"HKSP58C134","message":"Product updated successfully"}
2021-03-01T20:21:47+00:00 INFO (6): {"status":"success","product_id":29451,"sku":"HKSP58C134","message":"Product updated successfully"}
2021-03-01T20:21:55+00:00 INFO (6): {"status":"success","product_id":29451,"sku":"HKSP58C134","message":"Product updated successfully"}
2021-03-01T20:21:57+00:00 INFO (6): {"status":"success","product_id":29913,"sku":"HKSP58C2","message":"Product updated successfully"}
2021-03-01T20:22:02+00:00 INFO (6): {"status":"success","product_id":29913,"sku":"HKSP58C2","message":"Product updated successfully"}
2021-03-01T20:22:11+00:00 INFO (6): {"status":"success","product_id":29913,"sku":"HKSP58C2","message":"Product updated successfully"}
2021-03-01T20:22:13+00:00 INFO (6): {"status":"success","product_id":29914,"sku":"HKSP58C212","message":"Product updated successfully"}
2021-03-01T20:22:18+00:00 INFO (6): {"status":"success","product_id":29914,"sku":"HKSP58C212","message":"Product updated successfully"}
2021-03-01T20:22:27+00:00 INFO (6): {"status":"success","product_id":29914,"sku":"HKSP58C212","message":"Product updated successfully"}
2021-03-01T20:22:29+00:00 INFO (6): {"status":"success","product_id":29915,"sku":"HKSP58C3","message":"Product updated successfully"}
2021-03-01T20:22:34+00:00 INFO (6): {"status":"success","product_id":29915,"sku":"HKSP58C3","message":"Product updated successfully"}
2021-03-01T20:22:43+00:00 INFO (6): {"status":"success","product_id":29915,"sku":"HKSP58C3","message":"Product updated successfully"}
2021-03-01T20:22:44+00:00 INFO (6): {"status":"success","product_id":29448,"sku":"HKSP58C34","message":"Product updated successfully"}
