2021-03-22T15:45:02+00:00 INFO (6): ---------------- START API Cron 22/03/21 15:45:02 ----------------
2021-03-22T15:45:11+00:00 INFO (6): {"status":"success","product_id":47367,"sku":"142","message":"Product updated successfully"}
2021-03-22T15:47:45+00:00 INFO (6): {"status":"success","product_id":47404,"sku":"AQ006","message":"Product updated successfully"}
2021-03-22T15:47:48+00:00 INFO (6): {"status":"success","product_id":47358,"sku":"AQ007","message":"Product updated successfully"}
2021-03-22T15:47:51+00:00 INFO (6): {"status":"success","product_id":47474,"sku":"AQ010","message":"Product updated successfully"}
2021-03-22T15:47:54+00:00 INFO (6): {"status":"success","product_id":47370,"sku":"AQ011","message":"Product updated successfully"}
2021-03-22T15:47:57+00:00 INFO (6): {"status":"success","product_id":47414,"sku":"AQ012","message":"Product updated successfully"}
2021-03-22T15:48:01+00:00 INFO (6): {"status":"success","product_id":47406,"sku":"AQ013","message":"Product updated successfully"}
2021-03-22T15:48:04+00:00 INFO (6): {"status":"success","product_id":47430,"sku":"AQ015","message":"Product updated successfully"}
2021-03-22T15:48:08+00:00 INFO (6): {"status":"success","product_id":46538,"sku":"AQ016","message":"Product updated successfully"}
2021-03-22T15:48:11+00:00 INFO (6): {"status":"success","product_id":47368,"sku":"AQ017","message":"Product updated successfully"}
2021-03-22T15:48:14+00:00 INFO (6): {"status":"success","product_id":47360,"sku":"AQ018","message":"Product updated successfully"}
2021-03-22T15:48:16+00:00 INFO (6): {"status":"success","product_id":47388,"sku":"AQ019","message":"Product updated successfully"}
2021-03-22T15:48:19+00:00 INFO (6): {"status":"success","product_id":47346,"sku":"AQ020","message":"Product updated successfully"}
2021-03-22T15:48:22+00:00 INFO (6): {"status":"success","product_id":47347,"sku":"AQ021","message":"Product updated successfully"}
2021-03-22T15:48:25+00:00 INFO (6): {"status":"success","product_id":47359,"sku":"AQ022","message":"Product updated successfully"}
2021-03-22T15:48:28+00:00 INFO (6): {"status":"success","product_id":47435,"sku":"AQ025","message":"Product updated successfully"}
2021-03-22T15:48:32+00:00 INFO (6): {"status":"success","product_id":47334,"sku":"AQ030","message":"Product updated successfully"}
2021-03-22T15:48:34+00:00 INFO (6): {"status":"success","product_id":47396,"sku":"AQ040","message":"Product updated successfully"}
2021-03-22T15:48:37+00:00 INFO (6): {"status":"success","product_id":47424,"sku":"AQ041","message":"Product updated successfully"}
2021-03-22T15:48:41+00:00 INFO (6): {"status":"success","product_id":47345,"sku":"AQ042","message":"Product updated successfully"}
2021-03-22T15:48:44+00:00 INFO (6): {"status":"success","product_id":47337,"sku":"AQ043","message":"Product updated successfully"}
2021-03-22T15:48:46+00:00 INFO (6): {"status":"success","product_id":47454,"sku":"AQ044","message":"Product updated successfully"}
2021-03-22T15:48:48+00:00 INFO (6): {"status":"success","product_id":47377,"sku":"AQ045","message":"Product updated successfully"}
2021-03-22T15:48:51+00:00 INFO (6): {"status":"success","product_id":47413,"sku":"AQ046","message":"Product updated successfully"}
2021-03-22T15:48:54+00:00 INFO (6): {"status":"success","product_id":47339,"sku":"AQ047","message":"Product updated successfully"}
2021-03-22T15:48:57+00:00 INFO (6): {"status":"success","product_id":47443,"sku":"AQ048","message":"Product updated successfully"}
2021-03-22T15:49:01+00:00 INFO (6): {"status":"success","product_id":47354,"sku":"AQ050","message":"Product updated successfully"}
2021-03-22T15:49:04+00:00 INFO (6): {"status":"success","product_id":47451,"sku":"AQ051","message":"Product updated successfully"}
2021-03-22T15:49:07+00:00 INFO (6): {"status":"success","product_id":47383,"sku":"AQ052","message":"Product updated successfully"}
2021-03-22T15:49:10+00:00 INFO (6): {"status":"success","product_id":47467,"sku":"AQ054","message":"Product updated successfully"}
2021-03-22T15:49:13+00:00 INFO (6): {"status":"success","product_id":47471,"sku":"AQ060","message":"Product updated successfully"}
2021-03-22T15:49:16+00:00 INFO (6): {"status":"success","product_id":47350,"sku":"AQ061","message":"Product updated successfully"}
2021-03-22T15:49:19+00:00 INFO (6): {"status":"success","product_id":47438,"sku":"AQ07","message":"Product updated successfully"}
2021-03-22T15:49:22+00:00 INFO (6): {"status":"success","product_id":47343,"sku":"AQ070","message":"Product updated successfully"}
2021-03-22T15:49:26+00:00 INFO (6): {"status":"success","product_id":47489,"sku":"AQ072","message":"Product updated successfully"}
2021-03-22T15:49:29+00:00 INFO (6): {"status":"success","product_id":47374,"sku":"AQ076","message":"Product updated successfully"}
2021-03-22T15:49:32+00:00 INFO (6): {"status":"success","product_id":47485,"sku":"AQ078","message":"Product updated successfully"}
2021-03-22T15:49:35+00:00 INFO (6): {"status":"success","product_id":47387,"sku":"AQ079","message":"Product updated successfully"}
2021-03-22T15:49:38+00:00 INFO (6): {"status":"success","product_id":47439,"sku":"AQ08","message":"Product updated successfully"}
2021-03-22T15:49:41+00:00 INFO (6): {"status":"success","product_id":47468,"sku":"AQ080","message":"Product updated successfully"}
2021-03-22T15:49:44+00:00 INFO (6): {"status":"success","product_id":47416,"sku":"AQ082","message":"Product updated successfully"}
2021-03-22T15:49:47+00:00 INFO (6): {"status":"success","product_id":47340,"sku":"AQ200","message":"Product updated successfully"}
2021-03-22T15:49:50+00:00 INFO (6): {"status":"success","product_id":47381,"sku":"AQ203","message":"Product updated successfully"}
2021-03-22T15:49:56+00:00 INFO (6): {"status":"success","product_id":46039,"sku":"ATR","message":"Product updated successfully"}
2021-03-22T15:50:02+00:00 INFO (6): {"status":"success","product_id":46025,"sku":"ATU","message":"Product updated successfully"}
2021-03-22T15:50:07+00:00 INFO (6): {"status":"success","product_id":46025,"sku":"ATU","message":"Product updated successfully"}
2021-03-22T15:50:08+00:00 INFO (6): {"status":"success","product_id":46050,"sku":"AWT","message":"Product updated successfully"}
2021-03-22T15:50:13+00:00 INFO (6): {"status":"success","product_id":46050,"sku":"AWT","message":"Product updated successfully"}
2021-03-22T15:50:14+00:00 INFO (6): {"status":"success","product_id":47408,"sku":"BAHGL","message":"Product updated successfully"}
2021-03-22T15:50:19+00:00 INFO (6): {"status":"success","product_id":47408,"sku":"BAHGL","message":"Product updated successfully"}
2021-03-22T15:50:20+00:00 INFO (6): {"status":"success","product_id":46228,"sku":"BAHGL00","message":"Product updated successfully"}
2021-03-22T15:50:25+00:00 INFO (6): {"status":"success","product_id":46228,"sku":"BAHGL00","message":"Product updated successfully"}
2021-03-22T15:50:26+00:00 INFO (6): {"status":"success","product_id":46235,"sku":"BAHGL01","message":"Product updated successfully"}
2021-03-22T15:50:30+00:00 INFO (6): {"status":"success","product_id":46235,"sku":"BAHGL01","message":"Product updated successfully"}
2021-03-22T15:50:32+00:00 INFO (6): {"status":"success","product_id":15599,"sku":"BAHKP","message":"Product updated successfully"}
2021-03-22T15:50:37+00:00 INFO (6): {"status":"success","product_id":15599,"sku":"BAHKP","message":"Product updated successfully"}
2021-03-22T15:50:38+00:00 INFO (6): {"status":"success","product_id":15600,"sku":"BAHLB","message":"Product updated successfully"}
2021-03-22T15:50:43+00:00 INFO (6): {"status":"success","product_id":47261,"sku":"BB","message":"Product updated successfully"}
2021-03-22T15:50:43+00:00 INFO (6): {"status":"success","product_id":15600,"sku":"BAHLB","message":"Product updated successfully"}
2021-03-22T15:50:49+00:00 INFO (6): {"status":"success","product_id":46019,"sku":"BB3000A1","message":"Product updated successfully"}
2021-03-22T15:50:51+00:00 INFO (6): {"status":"success","product_id":47261,"sku":"BB","message":"Product updated successfully"}
2021-03-22T15:50:56+00:00 INFO (6): {"status":"success","product_id":46020,"sku":"BB3000A1P2","message":"Product updated successfully"}
2021-03-22T15:50:57+00:00 INFO (6): {"status":"success","product_id":46019,"sku":"BB3000A1","message":"Product updated successfully"}
2021-03-22T15:51:02+00:00 INFO (6): {"status":"success","product_id":46021,"sku":"BB3000K1","message":"Product updated successfully"}
2021-03-22T15:51:03+00:00 INFO (6): {"status":"success","product_id":46020,"sku":"BB3000A1P2","message":"Product updated successfully"}
2021-03-22T15:51:08+00:00 INFO (6): {"status":"success","product_id":46029,"sku":"BB3000PF","message":"Product updated successfully"}
2021-03-22T15:51:10+00:00 INFO (6): {"status":"success","product_id":46021,"sku":"BB3000K1","message":"Product updated successfully"}
2021-03-22T15:51:14+00:00 INFO (6): {"status":"success","product_id":46030,"sku":"BB3000RET","message":"Product updated successfully"}
2021-03-22T15:51:16+00:00 INFO (6): {"status":"success","product_id":46029,"sku":"BB3000PF","message":"Product updated successfully"}
2021-03-22T15:51:20+00:00 INFO (6): {"status":"success","product_id":46031,"sku":"BB3000S","message":"Product updated successfully"}
2021-03-22T15:51:21+00:00 INFO (6): {"status":"success","product_id":46030,"sku":"BB3000RET","message":"Product updated successfully"}
2021-03-22T15:51:26+00:00 INFO (6): {"status":"success","product_id":46036,"sku":"BBBEPOD","message":"Product updated successfully"}
2021-03-22T15:51:28+00:00 INFO (6): {"status":"success","product_id":46031,"sku":"BB3000S","message":"Product updated successfully"}
2021-03-22T15:51:33+00:00 INFO (6): {"status":"success","product_id":46040,"sku":"BBEP500DS","message":"Product updated successfully"}
2021-03-22T15:51:34+00:00 INFO (6): {"status":"success","product_id":46036,"sku":"BBBEPOD","message":"Product updated successfully"}
2021-03-22T15:51:39+00:00 INFO (6): {"status":"success","product_id":46041,"sku":"BBEP500R","message":"Product updated successfully"}
2021-03-22T15:51:41+00:00 INFO (6): {"status":"success","product_id":46040,"sku":"BBEP500DS","message":"Product updated successfully"}
2021-03-22T15:51:46+00:00 INFO (6): {"status":"success","product_id":46042,"sku":"BBEP500RB","message":"Product updated successfully"}
2021-03-22T15:51:47+00:00 INFO (6): {"status":"success","product_id":46041,"sku":"BBEP500R","message":"Product updated successfully"}
2021-03-22T15:51:52+00:00 INFO (6): {"status":"success","product_id":46056,"sku":"BBEV","message":"Product updated successfully"}
2021-03-22T15:51:53+00:00 INFO (6): {"status":"success","product_id":46042,"sku":"BBEP500RB","message":"Product updated successfully"}
2021-03-22T15:51:59+00:00 INFO (6): {"status":"success","product_id":46058,"sku":"BBFK","message":"Product updated successfully"}
2021-03-22T15:52:00+00:00 INFO (6): {"status":"success","product_id":46056,"sku":"BBEV","message":"Product updated successfully"}
2021-03-22T15:52:03+00:00 INFO (6): {"status":"success","product_id":47458,"sku":"BBFV7","message":"Product updated successfully"}
2021-03-22T15:52:06+00:00 INFO (6): {"status":"success","product_id":46058,"sku":"BBFK","message":"Product updated successfully"}
2021-03-22T15:52:10+00:00 INFO (6): {"status":"success","product_id":47458,"sku":"BBFV7","message":"Product updated successfully"}
2021-03-22T15:52:16+00:00 INFO (6): {"status":"success","product_id":46066,"sku":"BBH60","message":"Product updated successfully"}
2021-03-22T15:52:22+00:00 INFO (6): {"status":"success","product_id":46067,"sku":"BBH60S","message":"Product updated successfully"}
2021-03-22T15:52:29+00:00 INFO (6): {"status":"success","product_id":46073,"sku":"BBHG","message":"Product updated successfully"}
2021-03-22T15:52:35+00:00 INFO (6): {"status":"success","product_id":46077,"sku":"BBKP01","message":"Product updated successfully"}
2021-03-22T15:52:41+00:00 INFO (6): {"status":"success","product_id":46078,"sku":"BBKP02","message":"Product updated successfully"}
2021-03-22T15:52:46+00:00 INFO (6): {"status":"success","product_id":46079,"sku":"BBKP03","message":"Product updated successfully"}
2021-03-22T15:52:52+00:00 INFO (6): {"status":"success","product_id":46080,"sku":"BBKP05","message":"Product updated successfully"}
2021-03-22T15:52:59+00:00 INFO (6): {"status":"success","product_id":46081,"sku":"BBKP08","message":"Product updated successfully"}
2021-03-22T15:53:06+00:00 INFO (6): {"status":"success","product_id":46082,"sku":"BBLCS","message":"Product updated successfully"}
2021-03-22T15:53:09+00:00 INFO (6): {"status":"success","product_id":47470,"sku":"BBMEFV8","message":"Product updated successfully"}
2021-03-22T15:53:15+00:00 INFO (6): {"status":"success","product_id":46084,"sku":"BBMV7","message":"Product updated successfully"}
2021-03-22T15:53:19+00:00 INFO (6): {"status":"success","product_id":47422,"sku":"BBPUSB","message":"Product updated successfully"}
2021-03-22T15:53:27+00:00 INFO (6): {"status":"success","product_id":46339,"sku":"BBS","message":"Product updated successfully"}
2021-03-22T15:53:32+00:00 INFO (6): {"status":"success","product_id":46777,"sku":"BBSS","message":"Product updated successfully"}
2021-03-22T15:53:38+00:00 INFO (6): {"status":"success","product_id":46138,"sku":"BBVSHRH","message":"Product updated successfully"}
2021-03-22T15:53:44+00:00 INFO (6): {"status":"success","product_id":46034,"sku":"BBVSHSY","message":"Product updated successfully"}
2021-03-22T15:53:50+00:00 INFO (6): {"status":"success","product_id":46327,"sku":"BC","message":"Product updated successfully"}
2021-03-22T15:53:54+00:00 INFO (6): {"status":"success","product_id":46442,"sku":"BC479","message":"Product updated successfully"}
2021-03-22T15:54:00+00:00 INFO (6): {"status":"success","product_id":46055,"sku":"BCPK","message":"Product updated successfully"}
2021-03-22T15:54:06+00:00 INFO (6): {"status":"success","product_id":46202,"sku":"BCTS","message":"Product updated successfully"}
2021-03-22T15:54:12+00:00 INFO (6): {"status":"success","product_id":46075,"sku":"BD109R","message":"Product updated successfully"}
2021-03-22T15:54:17+00:00 INFO (6): {"status":"success","product_id":46046,"sku":"BD118N","message":"Product updated successfully"}
2021-03-22T15:54:23+00:00 INFO (6): {"status":"success","product_id":46063,"sku":"BD208","message":"Product updated successfully"}
2021-03-22T15:54:29+00:00 INFO (6): {"status":"success","product_id":46316,"sku":"BD231SYN","message":"Product updated successfully"}
2021-03-22T15:54:34+00:00 INFO (6): {"status":"success","product_id":46192,"sku":"BD75","message":"Product updated successfully"}
2021-03-22T15:54:40+00:00 INFO (6): {"status":"success","product_id":46065,"sku":"BD85","message":"Product updated successfully"}
2021-03-22T15:54:46+00:00 INFO (6): {"status":"success","product_id":46385,"sku":"BD900SYN","message":"Product updated successfully"}
2021-03-22T15:54:52+00:00 INFO (6): {"status":"success","product_id":46117,"sku":"BET","message":"Product updated successfully"}
2021-03-22T15:54:57+00:00 INFO (6): {"status":"success","product_id":46049,"sku":"BIT","message":"Product updated successfully"}
2021-03-22T15:55:04+00:00 INFO (6): {"status":"success","product_id":46022,"sku":"BL","message":"Product updated successfully"}
2021-03-22T15:55:09+00:00 INFO (6): {"status":"success","product_id":46022,"sku":"BL","message":"Product updated successfully"}
2021-03-22T15:55:10+00:00 INFO (6): {"status":"success","product_id":46328,"sku":"BLLJ","message":"Product updated successfully"}
2021-03-22T15:55:16+00:00 INFO (6): {"status":"success","product_id":46328,"sku":"BLLJ","message":"Product updated successfully"}
2021-03-22T15:55:17+00:00 INFO (6): {"status":"success","product_id":46371,"sku":"BNX2400-918","message":"Product updated successfully"}
2021-03-22T15:55:23+00:00 INFO (6): {"status":"success","product_id":46371,"sku":"BNX2400-918","message":"Product updated successfully"}
2021-03-22T15:55:24+00:00 INFO (6): {"status":"success","product_id":46370,"sku":"BNX2900-808","message":"Product updated successfully"}
2021-03-22T15:55:29+00:00 INFO (6): {"status":"success","product_id":46217,"sku":"BPK3Q","message":"Product updated successfully"}
2021-03-22T15:55:29+00:00 INFO (6): {"status":"success","product_id":46370,"sku":"BNX2900-808","message":"Product updated successfully"}
2021-03-22T15:55:33+00:00 INFO (6): {"status":"success","product_id":46217,"sku":"BPK3Q","message":"Product updated successfully"}
2021-03-22T15:55:33+00:00 INFO (6): {"status":"success","product_id":46501,"sku":"BPKEXECLS","message":"Product updated successfully"}
2021-03-22T15:55:38+00:00 INFO (6): {"status":"success","product_id":46501,"sku":"BPKEXECLS","message":"Product updated successfully"}
2021-03-22T15:55:39+00:00 INFO (6): {"status":"success","product_id":46069,"sku":"BPKSEN","message":"Product updated successfully"}
2021-03-22T15:55:43+00:00 INFO (6): {"status":"success","product_id":46069,"sku":"BPKSEN","message":"Product updated successfully"}
2021-03-22T15:55:43+00:00 INFO (6): {"status":"success","product_id":46059,"sku":"BPKSLSEN","message":"Product updated successfully"}
2021-03-22T15:55:48+00:00 INFO (6): {"status":"success","product_id":46059,"sku":"BPKSLSEN","message":"Product updated successfully"}
2021-03-22T15:55:51+00:00 INFO (6): {"status":"success","product_id":46127,"sku":"BS020W","message":"Product updated successfully"}
2021-03-22T15:55:54+00:00 INFO (6): {"status":"success","product_id":46127,"sku":"BS020W","message":"Product updated successfully"}
2021-03-22T15:55:57+00:00 INFO (6): {"status":"success","product_id":46154,"sku":"BS061","message":"Product updated successfully"}
2021-03-22T15:56:00+00:00 INFO (6): {"status":"success","product_id":46154,"sku":"BS061","message":"Product updated successfully"}
2021-03-22T15:56:05+00:00 INFO (6): {"status":"success","product_id":46178,"sku":"BS062","message":"Product updated successfully"}
2021-03-22T15:56:05+00:00 INFO (6): {"status":"success","product_id":46178,"sku":"BS062","message":"Product updated successfully"}
2021-03-22T15:56:14+00:00 INFO (6): {"status":"success","product_id":46118,"sku":"BS070","message":"Product updated successfully"}
2021-03-22T15:56:14+00:00 INFO (6): {"status":"success","product_id":46118,"sku":"BS070","message":"Product updated successfully"}
2021-03-22T15:56:22+00:00 INFO (6): {"status":"success","product_id":46119,"sku":"BS071","message":"Product updated successfully"}
2021-03-22T15:56:22+00:00 INFO (6): {"status":"success","product_id":46119,"sku":"BS071","message":"Product updated successfully"}
2021-03-22T15:56:31+00:00 INFO (6): {"status":"success","product_id":46114,"sku":"BS074","message":"Product updated successfully"}
2021-03-22T15:56:31+00:00 INFO (6): {"status":"success","product_id":46114,"sku":"BS074","message":"Product updated successfully"}
2021-03-22T15:56:39+00:00 INFO (6): {"status":"success","product_id":46136,"sku":"BS09","message":"Product updated successfully"}
2021-03-22T15:56:39+00:00 INFO (6): {"status":"success","product_id":46136,"sku":"BS09","message":"Product updated successfully"}
2021-03-22T15:56:48+00:00 INFO (6): {"status":"success","product_id":46121,"sku":"BS092AF","message":"Product updated successfully"}
2021-03-22T15:56:48+00:00 INFO (6): {"status":"success","product_id":46121,"sku":"BS092AF","message":"Product updated successfully"}
2021-03-22T15:56:57+00:00 INFO (6): {"status":"success","product_id":46122,"sku":"BS096","message":"Product updated successfully"}
2021-03-22T15:56:57+00:00 INFO (6): {"status":"success","product_id":46122,"sku":"BS096","message":"Product updated successfully"}
2021-03-22T15:57:06+00:00 INFO (6): {"status":"success","product_id":46516,"sku":"BSCNTSEN","message":"Product updated successfully"}
2021-03-22T15:57:06+00:00 INFO (6): {"status":"success","product_id":46516,"sku":"BSCNTSEN","message":"Product updated successfully"}
2021-03-22T15:57:14+00:00 INFO (6): {"status":"success","product_id":46190,"sku":"BSHSS","message":"Product updated successfully"}
2021-03-22T15:57:14+00:00 INFO (6): {"status":"success","product_id":46190,"sku":"BSHSS","message":"Product updated successfully"}
2021-03-22T15:57:22+00:00 INFO (6): {"status":"success","product_id":46211,"sku":"BSJB","message":"Product updated successfully"}
2021-03-22T15:57:22+00:00 INFO (6): {"status":"success","product_id":46211,"sku":"BSJB","message":"Product updated successfully"}
2021-03-22T15:57:30+00:00 INFO (6): {"status":"success","product_id":46500,"sku":"BSSENOR","message":"Product updated successfully"}
2021-03-22T15:57:30+00:00 INFO (6): {"status":"success","product_id":46500,"sku":"BSSENOR","message":"Product updated successfully"}
2021-03-22T15:57:38+00:00 INFO (6): {"status":"success","product_id":46161,"sku":"BSSENS","message":"Product updated successfully"}
2021-03-22T15:57:39+00:00 INFO (6): {"status":"success","product_id":46161,"sku":"BSSENS","message":"Product updated successfully"}
2021-03-22T15:57:46+00:00 INFO (6): {"status":"success","product_id":46515,"sku":"BSSSH","message":"Product updated successfully"}
2021-03-22T15:57:46+00:00 INFO (6): {"status":"success","product_id":46515,"sku":"BSSSH","message":"Product updated successfully"}
2021-03-22T15:57:54+00:00 INFO (6): {"status":"success","product_id":46174,"sku":"BSZSSEN","message":"Product updated successfully"}
2021-03-22T15:57:54+00:00 INFO (6): {"status":"success","product_id":46174,"sku":"BSZSSEN","message":"Product updated successfully"}
2021-03-22T15:57:59+00:00 INFO (6): {"status":"success","product_id":46252,"sku":"BWENG","message":"Product updated successfully"}
2021-03-22T15:57:59+00:00 INFO (6): {"status":"success","product_id":46252,"sku":"BWENG","message":"Product updated successfully"}
2021-03-22T15:58:03+00:00 INFO (6): {"status":"success","product_id":46147,"sku":"C2WRP","message":"Product updated successfully"}
2021-03-22T15:58:04+00:00 INFO (6): {"status":"success","product_id":46147,"sku":"C2WRP","message":"Product updated successfully"}
2021-03-22T15:58:11+00:00 INFO (6): {"status":"success","product_id":46142,"sku":"CAR","message":"Product updated successfully"}
2021-03-22T15:58:12+00:00 INFO (6): {"status":"success","product_id":46142,"sku":"CAR","message":"Product updated successfully"}
2021-03-22T15:58:21+00:00 INFO (6): {"status":"success","product_id":46044,"sku":"CARC12S","message":"Product updated successfully"}
2021-03-22T15:58:21+00:00 INFO (6): {"status":"success","product_id":46044,"sku":"CARC12S","message":"Product updated successfully"}
2021-03-22T15:58:28+00:00 INFO (6): {"status":"success","product_id":46390,"sku":"CARC152OR","message":"Product updated successfully"}
2021-03-22T15:58:29+00:00 INFO (6): {"status":"success","product_id":46390,"sku":"CARC152OR","message":"Product updated successfully"}
2021-03-22T15:58:37+00:00 INFO (6): {"status":"success","product_id":46456,"sku":"CARC153OR","message":"Product updated successfully"}
2021-03-22T15:58:37+00:00 INFO (6): {"status":"success","product_id":46456,"sku":"CARC153OR","message":"Product updated successfully"}
2021-03-22T15:58:45+00:00 INFO (6): {"status":"success","product_id":46011,"sku":"CARC2","message":"Product updated successfully"}
2021-03-22T15:58:45+00:00 INFO (6): {"status":"success","product_id":46011,"sku":"CARC2","message":"Product updated successfully"}
2021-03-22T15:58:54+00:00 INFO (6): {"status":"success","product_id":46135,"sku":"CARC24","message":"Product updated successfully"}
2021-03-22T15:58:54+00:00 INFO (6): {"status":"success","product_id":46135,"sku":"CARC24","message":"Product updated successfully"}
2021-03-22T15:59:03+00:00 INFO (6): {"status":"success","product_id":46168,"sku":"CARC28","message":"Product updated successfully"}
2021-03-22T15:59:04+00:00 INFO (6): {"status":"success","product_id":46168,"sku":"CARC28","message":"Product updated successfully"}
2021-03-22T15:59:12+00:00 INFO (6): {"status":"success","product_id":46047,"sku":"CARC2H","message":"Product updated successfully"}
2021-03-22T15:59:12+00:00 INFO (6): {"status":"success","product_id":46047,"sku":"CARC2H","message":"Product updated successfully"}
2021-03-22T15:59:21+00:00 INFO (6): {"status":"success","product_id":46064,"sku":"CARC3","message":"Product updated successfully"}
2021-03-22T15:59:21+00:00 INFO (6): {"status":"success","product_id":46064,"sku":"CARC3","message":"Product updated successfully"}
2021-03-22T15:59:23+00:00 INFO (6): {"status":"success","product_id":46048,"sku":"CARC4N","message":"Product updated successfully"}
2021-03-22T15:59:24+00:00 INFO (6): {"status":"success","product_id":46048,"sku":"CARC4N","message":"Product updated successfully"}
2021-03-22T15:59:29+00:00 INFO (6): {"status":"success","product_id":46037,"sku":"CARC52","message":"Product updated successfully"}
2021-03-22T15:59:29+00:00 INFO (6): {"status":"success","product_id":46037,"sku":"CARC52","message":"Product updated successfully"}
2021-03-22T15:59:38+00:00 INFO (6): {"status":"success","product_id":46090,"sku":"CARC53O","message":"Product updated successfully"}
2021-03-22T15:59:38+00:00 INFO (6): {"status":"success","product_id":46090,"sku":"CARC53O","message":"Product updated successfully"}
2021-03-22T15:59:46+00:00 INFO (6): {"status":"success","product_id":46032,"sku":"CARC56","message":"Product updated successfully"}
2021-03-22T15:59:46+00:00 INFO (6): {"status":"success","product_id":46032,"sku":"CARC56","message":"Product updated successfully"}
2021-03-22T15:59:54+00:00 INFO (6): {"status":"success","product_id":46318,"sku":"CARC5SY","message":"Product updated successfully"}
