sku,attribute_set_code,product_type,categories,product_websites,name,visibility,product_online
TAC1220,FRANCISKIRK,simple,"NAILS, PINS & FIXINGS/NAILS/STAPLES, BRADS & NAILS",base,140 STAINLESS STEEL STAPLES 12MM (PACK 2000),"Catalog, Search",1
TAC1419,FRANCISKIRK,simple,"NAILS, PINS & FIXINGS/NAILS/STAPLES, BRADS & NAILS",base,140 GALVANISED STAPLES 12MM (PACK 2000),"Catalog, Search",1
TAC1531,FRANCISKIRK,simple,"NAILS, PINS & FIXINGS/NAILS/STAPLES, BRADS & NAILS",base,15 GAUGE HARDENED FINISH NAILS 35MM PACK 1500,"Catalog, Search",1
TAC1533,FRANCISKIRK,simple,"NAILS, PINS & FIXINGS/NAILS/STAPLES, BRADS & NAILS",base,15 GAUGE HARDENED FINISH NAILS 45MM PACK 1500,"Catalog, Search",1
TAC1534,FRANCISKIRK,simple,"NAILS, PINS & FIXINGS/NAILS/STAPLES, BRADS & NAILS",base,15 GAUGE HARDENED FINISH NAILS 50MM PACK 1500,"Catalog, Search",1
TREPC10M,FRANCISKIRK,simple,"ANCHORING PRODUCTS/FIXINGS/WORKTOP CLAMPS",base,PC/10/M PANEL BUTT CONNECTORS PACK OF 10,"Catalog, Search",1
TREPC50M,FRANCISKIRK,simple,"ANCHORING PRODUCTS/FIXINGS/WORKTOP CLAMPS",base,PC/50/M PANEL BUTT CONNECTORS PACK OF 50,"Catalog, Search",1
UPOGLLAD,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER",base,ISOPON FASTGLAS RESIN & GLASS FIBRE KIT LARGE,"Catalog, Search",1
UPOGLSMD,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER",base,ISOPON FASTGLAS RESIN & GLASS FIBRE KIT SMALL,"Catalog, Search",1
UPOH3840S,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER",base,HARDENER FOR P.38/P.40 SACHET 20G,"Catalog, Search",1
UPOHREDL,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER",base,HARDENER FOR P.38/P.40 SACHET 40G,"Catalog, Search",1
UPOP381,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER",base,P.38 MULTI-PURPOSE BODY FILLER TIN 600ML,"Catalog, Search",1
UPOP382,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER",base,P.38 MULTI-PURPOSE BODY FILLER TIN 1.2 LITRE,"Catalog, Search",1
UPOP384,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER",base,P.38 MULTI-PURPOSE BODY FILLER TIN 2.25 LITRE,"Catalog, Search",1
UPOP38S,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER",base,P.38 MULTI-PURPOSE BODY FILLER TIN 250ML,"Catalog, Search",1
UPOP40S,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER",base,P.40 BODY FILLER FOR HOLES TIN 250ML,"Catalog, Search",1
UPOPM1,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER",base,ALUMINIUM MESH 25 X 20CM (P.38-P.40),"Catalog, Search",1
UPORELA,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER",base,ISOPON FASTGLAS LAMINATING RESIN TIN 500ML,"Catalog, Search",1
UPOTRAG10,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GLASS FIBRE RESIN & CAR BODY FILLER",base,HIGH-PERFORMANCE TACK CLOTHS (PACK 10),"Catalog, Search",1
MGD150442,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/CLEANING PRODUCTS",base,LET IT SHINE! MICROFIBRE CLOTHS X 4 (BOX 5),"Catalog, Search",1
MGD159830,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/CLEANING PRODUCTS",base,CRYSTAL CLEAR WINDOW CLOTH X 1,"Catalog, Search",1
FAIAUDEPTH,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/PUMPS, TYRE DEPTH & PRESSURE GAUGES",base,TYRE DEPTH GAUGE DIGITAL READOUT 0-25MM,"Catalog, Search",1
FAIAUFPUMP1,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/PUMPS, TYRE DEPTH & PRESSURE GAUGES",base,FOOT PUMP SINGLE CYLINDER WITH GAUGE,"Catalog, Search",1
MGD166351,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/CLEANING PRODUCTS",base,SCRUB AWAY HEAVY-DUTY SCOURER X 1,"Catalog, Search",1
PKT000272,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES",base,CYCLING CHAIN SPRAY ULTRA LUBRICANT 400ML,"Catalog, Search",1
PKT000273,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES",base,CYCLING SUPER LUBRICANT 400ML,"Catalog, Search",1
PKT000274,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES",base,CYCLING CARBON GRIP 400ML,"Catalog, Search",1
PKT000275,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES",base,CYCLING CHAIN CLEANER GEL 400ML,"Catalog, Search",1
PKT000276,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES",base,CYCLING BEARING GREASE 200ML,"Catalog, Search",1
PKT000277,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES",base,CYCLING SHIELD 400ML,"Catalog, Search",1
PKT000278,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES",base,CYCLING DISC BRAKE CONDITIONER SPRAY 400ML,"Catalog, Search",1
PKT000280,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES",base,CYCLING CHAIN OIL - SPORT 100ML,"Catalog, Search",1
PKT000281,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES",base,CYCLING BIO CLEANER 500ML,"Catalog, Search",1
PKT000283,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES",base,CYCLING SILICONE SPRAY 400ML,"Catalog, Search",1
PKT000284,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES",base,CYCLING PTFE SPRAY 400ML,"Catalog, Search",1
PKT000285,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES",base,CYCLING VASELINE SPRAY 400ML,"Catalog, Search",1
PKT000286,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES",base,CYCLING E-BIKE CONTACT CLEANER SPRAY 200ML,"Catalog, Search",1
FAIAUFPUMP2,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/PUMPS, TYRE DEPTH & PRESSURE GAUGES",base,FOOT PUMP DOUBLE CYLINDER WITH GAUGE,"Catalog, Search",1
FAIAUFUNNEL3,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/ENGINE CONSUMABLES & FUEL PRODUCTS",base,PLASTIC FUNNEL 150MM SET, 3 PIECE,"Catalog, Search",1
FAIAUHPUMP,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/PUMPS, TYRE DEPTH & PRESSURE GAUGES",base,HIGH-PRESSURE HAND PUMP MAX. 160 PSI,"Catalog, Search",1
FAIAUJERRY10,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/ENGINE CONSUMABLES & FUEL PRODUCTS",base,GREEN JERRY CAN - METAL 10 LITRE,"Catalog, Search",1
FAIAUJERRY20,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/ENGINE CONSUMABLES & FUEL PRODUCTS",base,GREEN JERRY CAN - METAL 20 LITRE,"Catalog, Search",1
FAIAUJERRY5,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/ENGINE CONSUMABLES & FUEL PRODUCTS",base,GREEN JERRY CAN - METAL 5 LITRE,"Catalog, Search",1
FAIAUJL16MM,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BATTERY CHARGERS & JUMP LEADS",base,JUMP LEADS 3M X 16MM & STORAGE BAG,"Catalog, Search",1
FAIAUJL5MM,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BATTERY CHARGERS & JUMP LEADS",base,JUMP LEADS 2.5M X 5MM & STORAGE BAG,"Catalog, Search",1
FAIAUNOZZLE,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/ENGINE CONSUMABLES & FUEL PRODUCTS",base,JERRY CAN SPOUT RUBBER NOZZLE,"Catalog, Search",1
FAIAUPGAUGE,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/PUMPS, TYRE DEPTH & PRESSURE GAUGES",base,TYRE PRESSURE DIAL GAUGE 60 PSI,"Catalog, Search",1
PKT000287,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES",base,CYCLING E-BIKE ELECTRO PROTECT SPRAY 200ML,"Catalog, Search",1
PKT000289,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES",base,CYCLING PENETRATING OIL 200ML,"Catalog, Search",1
PKT000290,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES",base,CYCLING FOAM CLEANER 400ML,"Catalog, Search",1
PKT000291,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES",base,CYCLING BRAKE CLEANER 200ML,"Catalog, Search",1
PKT000292,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES",base,SPORT CYCLING CHAIN SPRAY LUBRICANT 200ML,"Catalog, Search",1
PKT000293,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES",base,CYCLING SUPER LUBRICANT 200ML,"Catalog, Search",1
PKT000294,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES",base,CYCLING SILICONE SPRAY 200ML,"Catalog, Search",1
PKT000295,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES",base,CYCLING PTFE SPRAY 200ML,"Catalog, Search",1
PKT000296,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/CYCLING CONSUMABLES",base,CYCLING IMPREGNATION AGENT SPRAY 400ML,"Catalog, Search",1
PKT090102,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GENERAL CAR MAINTENANCE",base,PRO V-BELT SPRAY 500ML,"Catalog, Search",1
PKT090104,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/CLEANING PRODUCTS",base,PRO IMPREGNATION SPRAY 500ML,"Catalog, Search",1
PKT090108,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GENERAL CAR MAINTENANCE",base,PRO ELECTRO PROTECT 500ML,"Catalog, Search",1
PKT090300,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GENERAL CAR MAINTENANCE",base,PRO BLACK OIL SPRAY 500ML,"Catalog, Search",1
PKT090301,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GENERAL CAR MAINTENANCE",base,PRO COPPER SPRAY 500ML,"Catalog, Search",1
PKT090305,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GENERAL CAR MAINTENANCE",base,PRO SHOCK OIL SPRAY 500ML,"Catalog, Search",1
FAIAUTGAUGE,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/PUMPS, TYRE DEPTH & PRESSURE GAUGES",base,TREAD DEPTH GAUGE MANUAL,"Catalog, Search",1
FAIAUTRACTOR,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/ENGINE CONSUMABLES & FUEL PRODUCTS",base,TRACTOR FUNNEL WITH INBUILT FILTER,"Catalog, Search",1
FAIAUTYINFLO,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/PUMPS, TYRE DEPTH & PRESSURE GAUGES",base,LOW VOLUME TYRE INFLATOR 12V,"Catalog, Search",1
FAIBAG1TONNE,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/RUBBLE & BIN BAGS",base,1 TONNE BULK WOVEN BAG 135G/M2,"Catalog, Search",1
FAILITGRAB,FRANCISKIRK,simple,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/LITTER PICKERS",base,LITTER GRABBER 1M,"Catalog, Search",1
FSK1015646,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/RUBBLE & BIN BAGS",base,SOLID POPUP GARDEN BAG 56 LITRE,"Catalog, Search",1
FSK1015647,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/RUBBLE & BIN BAGS",base,SOLID POPUP GARDEN BAG 172 LITRE,"Catalog, Search",1
PKT090310,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GENERAL CAR MAINTENANCE",base,PRO BRAKE ASSEMBLY GREASE SPRAY 500ML,"Catalog, Search",1
PKT090402,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/CLEANING PRODUCTS",base,PRO CHEWING GUM REMOVER 500ML,"Catalog, Search",1
PKT090403,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GENERAL CAR MAINTENANCE",base,PRO GASKET REMOVER SPRAY 500ML,"Catalog, Search",1
PKT090404,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/GENERAL CAR MAINTENANCE",base,PRO ANTI-WELDING SPRAY 500ML,"Catalog, Search",1
PKT090405,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/ENGINE CONSUMABLES & FUEL PRODUCTS",base,PRO QUICK START SPRAY 500ML,"Catalog, Search",1
PKT090500,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/CLEANING PRODUCTS",base,PRO TEXTILE CLEANER 500ML,"Catalog, Search",1
PKT090502,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,PRO TYRE FOAM CLEANER 500ML,"Catalog, Search",1
SCJ308557,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/CLEANING PRODUCTS",base,MR MUSCLE DRAIN GEL 1 LITRE,"Catalog, Search",1
SCJ316525,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/CLEANING PRODUCTS",base,MR MUSCLE KITCHEN CLEANER 750ML,"Catalog, Search",1
VIL102811,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/CLOTHES LINES & ROTARY DRYERS",base,CORDOMATIC WASHING LINE 15M,"Catalog, Search",1
VIL110620,FRANCISKIRK,simple,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/MOPS",base,MAGIC MOP FLAT REFILL,"Catalog, Search",1
VIL114566,FRANCISKIRK,simple,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/MOPS",base,MAGIC MOP FLAT HEAD & HANDLE,"Catalog, Search",1
VIL126575,FRANCISKIRK,simple,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/MOPS",base,SUPERMOCIO MICROFIBRE & COTTON MOP HEAD & HANDLE,"Catalog, Search",1
VIL126896,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/CLOTHES LINES & ROTARY DRYERS",base,GROUND SPIKE,"Catalog, Search",1
VIL128263,FRANCISKIRK,simple,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/MOPS",base,SUPERMOCIO SOFT REFILL,"Catalog, Search",1
HLS164221,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/CLOTHES LINES & ROTARY DRYERS",base,SUPADRY HOIST GROUND SOCKET,"Catalog, Search",1
KARFJ10C,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/PRESSURE WASHER ACCESSORIES",base,FJ 10 C CONNECT 'N' CLEAN FOAM NOZZLE WITH CAR SHAMPOO,"Catalog, Search",1
KARK5PFCPH,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/PRESSURE WASHERS",base,K5 PREMIUM FULL CONTROL PLUS HOME PRESSURE WASHER 145 BAR 240V,"Catalog, Search",1
KARK7PFCPH,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/PRESSURE WASHERS",base,K7 PREMIUM FULL CONTROL PLUS HOME PRESSURE WASHER 180 BAR 240V,"Catalog, Search",1
KARSC3E,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/FLOOR CLEANERS & POLISHERS",base,SC 3 EASYFIX STEAM CLEANER,"Catalog, Search",1
SCJ316533,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/CLEANING PRODUCTS",base,MR MUSCLE WINDOW & GLASS CLEANER 750ML,"Catalog, Search",1
SCJ320227,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/CLEANING PRODUCTS",base,DUCK DEEP ACTION GEL MARINE 750ML,"Catalog, Search",1
SCJ669311,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/CLEANING PRODUCTS",base,BRILLO STEEL WOOL SOAP PADS (PACK 20),"Catalog, Search",1
SCJ688173,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/CLEANING PRODUCTS",base,MR MUSCLE FLOOR CLEANER 5 LITRE,"Catalog, Search",1
SCJBWU5LTR,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/CLEANING PRODUCTS",base,BRILLO WASHING-UP LIQUID 5 LITRE,"Catalog, Search",1
TUW1,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BATTERY CHARGERS & JUMP LEADS",base,DE-IONISED WATER 1 LITRE,"Catalog, Search",1
TUW25,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BATTERY CHARGERS & JUMP LEADS",base,DE-IONISED WATER 25 LITRE,"Catalog, Search",1
TUW5,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BATTERY CHARGERS & JUMP LEADS",base,DE-IONISED WATER 5 LITRE,"Catalog, Search",1
TWX50187,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,ORIGINAL SUPER HARD SHELL PASTE WAX 397G,"Catalog, Search",1
TWX50391,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,CARNAUBA PASTE CLEANER WAX 397G,"Catalog, Search",1
TWX50935,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,HD SCRATCH REPAIR & RENEW 207ML,"Catalog, Search",1
TWX51680,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,COCKPIT CLEANER PAD,"Catalog, Search",1
TWX51768,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,HEADLIGHT RESTORER KIT,"Catalog, Search",1
VIL134180AV,FRANCISKIRK,simple,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/MOPS",base,SUPERMOCIO SOFT HEAD MOP & HANDLE + FREE REFILL,"Catalog, Search",1
VIL134301,FRANCISKIRK,simple,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/MOPS",base,TURBO 100% MICROFIBRE MOP REFILL,"Catalog, Search",1
VIL137648,FRANCISKIRK,simple,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/MOPS",base,1-2 SPRAY ACTIVE SPRAY CLEANER 750ML,"Catalog, Search",1
VIL139110,FRANCISKIRK,simple,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/MOPS",base,SUPERMOCIO MICROFIBRE & COTTON REFILL,"Catalog, Search",1
VIL139961,FRANCISKIRK,simple,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/MOPS",base,MAGIC MOP HEAD & HANDLE,"Catalog, Search",1
VIL139963,FRANCISKIRK,simple,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/MOPS",base,MAGIC MOP REFILL,"Catalog, Search",1
VIL140626,FRANCISKIRK,simple,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/MOPS",base,1-2 SPRAY MOP HEAD & HANDLE,"Catalog, Search",1
VIL141752,FRANCISKIRK,simple,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/DUSTPANS & BRUSHES",base,2-IN-1 DUSTPAN AND BRUSH SET,"Catalog, Search",1
VIL141822,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/CLEANING PRODUCTS",base,FRESH DISH BRUSH,"Catalog, Search",1
VIL141996,FRANCISKIRK,simple,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/MOPS",base,SUPERMOCIO SOFT MOP HEAD & HANDLE,"Catalog, Search",1
VIL142864,FRANCISKIRK,simple,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/BROOMS WITH HANDLES",base,3ACTION BROOM 330MM,"Catalog, Search",1
VIL143050,FRANCISKIRK,simple,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/MOPS",base,ACTIVE MAX MOP SYSTEM HEAD & HANDLE,"Catalog, Search",1
VIL143052,FRANCISKIRK,simple,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/MOPS",base,ACTIVE MAX REFILL,"Catalog, Search",1
KEW128390051,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/FLOOR CLEANERS & POLISHERS",base,COMBI WASHER HARD FLOOR CLEANER,"Catalog, Search",1
KEWCOM110H,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/PRESSURE WASHERS",base,C110.7-5 PC X-TRA PRESSURE WASHER WITH PATIO CLEANER 110 BAR 240V,"Catalog, Search",1
KEWCOM110HG,FRANCISKIRK,simple,"CLEANING PRODUCTS/CLEANING & HEATING/PRESSURE WASHERS",base,C110.7-5 PCA X-TRA PRESSURE WASHER WITH PATIO CLEANER & BRUSH 110 BAR 240V,"Catalog, Search",1
UCRX201,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BRUSHES, CHAMOIS & SPONGES",base,CAR WASH BRUSH,"Catalog, Search",1
TWX51778,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,BUG & TAR REMOVER 500ML,"Catalog, Search",1
TWX51780,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,CARNAUBA CAR WAX 500ML,"Catalog, Search",1
TWX51781,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,CLEARVUE GLASS CLEAN 500ML,"Catalog, Search",1
TWX51783,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,DASH & GLASS INTERIOR CLEANER 500ML,"Catalog, Search",1
TWX51786,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,FRESH SHINE CITRUS 500ML,"Catalog, Search",1
TWX51787,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,FRESH SHINE NEW CAR 500ML,"Catalog, Search",1
TWX51788,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,FRESH SHINE OUTDOOR 500ML,"Catalog, Search",1
TWX51790,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,FRESH SHINE VANILLA 500ML,"Catalog, Search",1
TWX51793,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,LUXE LEATHER CLEANER & CONDITIONER 500ML,"Catalog, Search",1
TWX51795,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,ORIGINAL CAR WAX 500ML,"Catalog, Search",1
TWX51800,FRANCISKIRK,simple,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/VALETING CONSUMABLES",base,WAX IT WET SPRAY WAX 500ML,"Catalog, Search",1
