sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
10MCI1054,,,,,,,,,,,,,,,,,,,,,,,,10MCI1054.jpg,
10MCI2S00,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/VbHwpwT.jpg,
10MCI4S00,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/vwGw1Rk.jpg,
10MCI800,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/Jm6ULrE.jpg,
10MCI854,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/sEMzBEA.jpg,
10MCP1057,,,,,,,,,,,,,,,,,,,,,,,,10MCP1057.jpg,
10MCP2S00,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/kjHwPhQ.jpg,
10MCP4S00,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/Hgho7xc.jpg,
10MCP800,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/uEucRRt.jpg,
10MCP854,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/8S5TpzM.jpg,
10MCV837,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/otbX1JL.jpg,
10MCV855,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/Af7t1oE.jpg,
12MCI10106,,,,,,,,,,,,,,,,,,,,,,,,12MCI10106.jpg,
12MCI2S00,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/VbHwpwT.jpg,
12MCI4S00,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/vwGw1Rk.jpg,
12MCI800,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/Jm6ULrE.jpg,
12MCI854,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/sEMzBEA.jpg,
12MCP1054,,,,,,,,,,,,,,,,,,,,,,,,12MCP1054.jpg,
12MCP2S00,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/kjHwPhQ.jpg,
12MCP4S00,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/Hgho7xc.jpg,
12MCP800,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/uEucRRt.jpg,
12MCP854,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/8S5TpzM.jpg,
12MCV1000,,,,,,,,,,,,,,,,,,,,,,,,12MCV1000.jpg,
12MCV855,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/Af7t1oE.jpg,
14MCI1054,,,,,,,,,,,,,,,,,,,,,,,,14MCI1054.jpg,
14MCI800,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/Jm6ULrE.jpg,
14MCI8106,,,,,,,,,,,,,,,,,,,,,,,,14MCI8106.jpg,
14MCI854,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/sEMzBEA.jpg,
14MCP800,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/uEucRRt.jpg,
14MCP854,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/8S5TpzM.jpg,
14MCV855,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/Af7t1oE.jpg,
14MFI1054,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/b2xWxBb.jpg,
14MFI854,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/6cp9JFl.jpg,
14MFV1014,,,,,,,,,,,,,,,,,,,,,,,,14MFV1014.jpg,
16MCI1054,,,,,,,,,,,,,,,,,,,,,,,,16MCI1054.jpg,
16MCI12106,,,,,,,,,,,,,,,,,,,,,,,,16MCI12106.jpg,
16MCI1237,,,,,,,,,,,,,,,,,,,,,,,,16MCI1237.jpg,
16MCI2S00,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/VbHwpwT.jpg,
16MCI4S00,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/vwGw1Rk.jpg,
16MCI800,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/Jm6ULrE.jpg,
16MCI854,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/sEMzBEA.jpg,
16MCP1000,,,,,,,,,,,,,,,,,,,,,,,,16MCP1000.jpg,
16MCP10106,,,,,,,,,,,,,,,,,,,,,,,,16MCP10106.jpg,
16MCP2S00,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/kjHwPhQ.jpg,
16MCP4S00,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/Hgho7xc.jpg,
16MCP800,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/uEucRRt.jpg,
16MCP803,,,,,,,,,,,,,,,,,,,,,,,,16MCP803.jpg,
16MCP8106,,,,,,,,,,,,,,,,,,,,,,,,16MCP8106.jpg,
16MCP837,,,,,,,,,,,,,,,,,,,,,,,,16MCP837.jpg,
16MCP854,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/8S5TpzM.jpg,
16MCV855,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/Af7t1oE.jpg,
16MFI854,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/6cp9JFl.jpg,
16MFP1206,,,,,,,,,,,,,,,,,,,,,,,,16MFP1206.jpg,
16MFP837,,,,,,,,,,,,,,,,,,,,,,,,16MFP837.jpg,
18MCI800,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/Jm6ULrE.jpg,
18MCI854,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/sEMzBEA.jpg,
18MCP1000,,,,,,,,,,,,,,,,,,,,,,,,18MCP1000.jpg,
18MCP800,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/uEucRRt.jpg,
18MCP831,,,,,,,,,,,,,,,,,,,,,,,,18MCP831.jpg,
18MCP854,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/8S5TpzM.jpg,
18MCV855,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/Af7t1oE.jpg,
20MCI1054,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/P6ikBZD.jpg,
20MCI2S00,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/VbHwpwT.jpg,
20MCI4S00,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/vwGw1Rk.jpg,
20MCI800,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/Jm6ULrE.jpg,
