sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
ARCPH043A,TOOLBANK,"SMOKE ALARM TESTER SPRAY 140ML","SMOKE ALARM TESTER SPRAY 140ML",,,,,,,,1,,1,ARCTIC HAYES,,,,,"PPE/SAFETY SIGNS, SMOKE & FIRE DETECTION",1,8.05,8.05,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/ARCPH043A.jpg,
ARCPHCO520,TOOLBANK,"CARBON MONOXIDE ALARM TESTER SPRAY 520ML","CARBON MONOXIDE ALARM TESTER SPRAY 520ML",,,,,,,,1,,1,ARCTIC HAYES,,,,,"PPE/SAFETY SIGNS, SMOKE & FIRE DETECTION",1,9.15,9.15,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/ARCPHCO520.jpg,
BOLRUSHPCSP,TOOLBANK,"RUSH+ PLATINUM SAFETY GLASSES - CSP","RUSH+ PLATINUM SAFETY GLASSES - CSP",,,,,,,,1,,1,BOLLE SAFETY,,,,,"PPE/SAFETY GLASSES",1,14.5,14.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/BOLRUSHPCSP.jpg,
BOLRUSHPPSF,TOOLBANK,"RUSH+ PLATINUM SAFETY GLASSES - SMOKE","RUSH+ PLATINUM SAFETY GLASSES - SMOKE",,,,,,,,1,,1,BOLLE SAFETY,,,,,"PPE/SAFETY GLASSES",1,14.83,14.83,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/BOLRUSHPPSF.jpg,
BOLRUSHPPSI,TOOLBANK,"RUSH+ PLATINUM SAFETY GLASSES - CLEAR","RUSH+ PLATINUM SAFETY GLASSES - CLEAR",,,,,,,,1,,1,BOLLE SAFETY,,,,,"PPE/SAFETY GLASSES",1,13.45,13.45,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/BOLRUSHPPSI.jpg,
BOLRUSHPSF,TOOLBANK,"RUSH SAFETY GLASSES - SMOKE","RUSH SAFETY GLASSES - SMOKE",,,,,,,,1,,1,BOLLE SAFETY,,,,,"PPE/SAFETY GLASSES",1,10.08,10.08,1,https://franciskirk.shop/var/import/images/BOLRUSHPSF.jpg,
BOLRUSHPSI,TOOLBANK,"RUSH SAFETY GLASSES - CLEAR","RUSH SAFETY GLASSES - CLEAR",,,,,,,,1,,1,BOLLE SAFETY,,,,,"PPE/SAFETY GLASSES",1,8.68,8.68,1,https://franciskirk.shop/var/import/images/BOLRUSHPSI.jpg,
BOLRUSHPTWI,TOOLBANK,"RUSH+ PLATINUM SAFETY GLASSES - TWILIGHT","RUSH+ PLATINUM SAFETY GLASSES - TWILIGHT",,,,,,,,1,,1,BOLLE SAFETY,,,,,"PPE/SAFETY GLASSES",1,14.83,14.83,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/BOLRUSHPTWI.jpg,
BOLRUSHTWI,TOOLBANK,"RUSH SAFETY GLASSES - TWILIGHT","RUSH SAFETY GLASSES - TWILIGHT",,,,,,,,1,,1,BOLLE SAFETY,,,,,"PPE/SAFETY GLASSES",1,10.08,10.08,1,https://franciskirk.shop/var/import/images/BOLRUSHTWI.jpg,
BOLRXPACK,TOOLBANK,"ALL INCLUSIVE PRESCRIPTION PACK","ALL INCLUSIVE PRESCRIPTION PACK",,,,,,,,1,,1,BOLLE SAFETY,,,,,"PPE/SAFETY GLASSES",1,254.08,254.08,1,https://franciskirk.shop/var/import/images/BOLRXPACK.jpg,
BOLSILEXPSF,TOOLBANK,"SILEX SAFETY GLASSES - SMOKE","SILEX SAFETY GLASSES - SMOKE",,,,,,,,1,,1,BOLLE SAFETY,,,,,"PPE/SAFETY GLASSES",1,10.13,10.13,1,https://franciskirk.shop/var/import/images/BOLSILEXPSF.jpg,
BOLSILEXPSI,TOOLBANK,"SILEX SAFETY GLASSES - CLEAR","SILEX SAFETY GLASSES - CLEAR",,,,,,,,1,,1,BOLLE SAFETY,,,,,"PPE/SAFETY GLASSES",1,8.73,8.73,1,https://franciskirk.shop/var/import/images/BOLSILEXPSI.jpg,
BOLSILPCSP,TOOLBANK,"SILIUM+ PLATINUM SAFETY GLASSES - CSP","SILIUM+ PLATINUM SAFETY GLASSES - CSP",,,,,,,,1,,1,BOLLE SAFETY,,,,,"PPE/SAFETY GLASSES",1,17.98,17.98,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/BOLSILPCSP.jpg,
BRK660MBX,TOOLBANK,"660MBX OPTICAL SMOKE ALARM  MAINS POWERED WITH BATTERY BACKUP","660MBX OPTICAL SMOKE ALARM  MAINS POWERED WITH BATTERY BACKUP",,,,,,,,1,,1,BRK,,,,,"PPE/SAFETY SIGNS, SMOKE & FIRE DETECTION",1,36.6,36.6,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/BRK660MBX.jpg,
BRK670MBX,TOOLBANK,"670MBX IONISATION SMOKE ALARM  MAINS POWERED WITH BATTERY BACKUP","670MBX IONISATION SMOKE ALARM  MAINS POWERED WITH BATTERY BACKUP",,,,,,,,1,,1,BRK,,,,,"PPE/SAFETY SIGNS, SMOKE & FIRE DETECTION",1,18.2,18.2,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/BRK670MBX.jpg,
BRK690MBX,TOOLBANK,"690MBX HEAT ALARM  MAINS POWERED WITH BATTERY BACKUP","690MBX HEAT ALARM  MAINS POWERED WITH BATTERY BACKUP",,,,,,,,1,,1,BRK,,,,,"PPE/SAFETY SIGNS, SMOKE & FIRE DETECTION",1,37.68,37.68,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/BRK690MBX.jpg,
BRKCO4000EN,TOOLBANK,"CO4000EN CARBON MONOXIDE ALARM - AA BATTERIES","CO4000EN CARBON MONOXIDE ALARM - AA BATTERIES",,,,,,,,1,,1,BRK,,,,,"PPE/SAFETY SIGNS, SMOKE & FIRE DETECTION",1,35.53,35.53,1,https://franciskirk.shop/var/import/images/BRKCO4000EN.jpg,
