sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
"UNC65487",TOOLBANK,"REMOTE CONTROL PIR SENSOR ALARM","THE UNI-COM REMOTE CONTROL PIR SENSOR ALARM OFFERS A QUICK AND SIMPLE WAY TO HELP PROTECT YOUR HOME FROM BURGLARS. WHEN ARMED THE LOUD 96 DBA SIREN SOUNDS WHEN MOVEMENT IS DETECTED. THE ALARM CAN BE QUICKLY AND EASILY ARMED/DISARMED USING THE SUPPLIED REMOTES.  THE FULLY ADJUSTABLE MOUNTING BRACKET (FIXINGS SUPPLIED) ENABLES THE PIR TO BE ANGLED ENSURING MAXIMUM PROTECTION. SUITABLE FOR USE IN AND AROUND THE HOME, GARAGES, SHEDS, CARAVANS AND BOATS.  THE PIR IS POWERED BY 3 X AA BATTERIES (NOT SUPPLIED).EACH REMOTE IS POWERED BY 3 X LR44 BUTTON CELL BATTERIES (SUPPLIED).  COMES COMPLETE WITH EASY-TO-USE OPERATING INSTRUCTIONS.  SPECIFICATION:  SENSOR DIMENSIONS: 6.5 X 10.5 X 6CM (APPROX.)",,,,,,,,1,,1,UNI-COM,,,,,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/SECURITY CAMERAS, LIGHTING & DOOR ENTRY",1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/UNC65487.jpg,
"UNC65555",TOOLBANK,"GARAGE & SHED ALARM","THE UNI-COM GARAGE &AMP; SHED ALARM IS IDEAL FOR HELPING TO PROTECT SHEDS, GARAGES AND OTHER AREAS AROUND THE HOME. QUICK AND SIMPLE TO INSTALL WITH NO WIRING REQUIRED. THE LOUD 110 DBA SIREN IS ACTIVATED WHEN THE DOOR IS OPENED AND THE MAGNETIC CONTACT BECOMES SEPARATED FROM THE KEYPAD. A 10 SECOND ENTRY DELAY GIVES YOU TIME TO DEACTIVATE THE ALARM USING YOUR UNIQUELY PROGRAMMED 4-8 DIGIT SECURITY CODE.  REQUIRES 3 X AA BATTERIES (NOT SUPPLIED).",,,,,,,,1,,1,UNI-COM,,,,,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/SECURITY CAMERAS, LIGHTING & DOOR ENTRY",1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/UNC65555.jpg,
"UNC65562",TOOLBANK,"DUMMY CCTV CAMERA","THE UNI-COM DUMMY CCTV CAMERA WITH PIR SENSOR LIGHT IS IDEAL FOR HELPING TO PROTECT YOUR HOME, VEHICLES, GARAGE AND OTHER AREAS OR BUILDINGS. IT IS QUICK AND SIMPLE TO INSTALL INSIDE OR OUTSIDE, WITH NO WIRING REQUIRED. THE AUTHENTIC LOOKING CAMERA CAN BE ADJUSTED ON ITS BRACKET TO POINT IN ANY DIRECTION YOU CHOOSE AND IT WILL ALSO ILLUMINATE WITH A WIDE RAY OF LIGHT WHEN MOVEMENT IS DETECTED AT NIGHT.  REQUIRES 4 X AA BATTERIES (NOT SUPPLIED).  SPECIFICATION:  DIMENSIONS: 115 X 88 X 190MM",,,,,,,,1,,1,UNI-COM,,,,,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/SECURITY CAMERAS, LIGHTING & DOOR ENTRY",1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/UNC65562.jpg,
"UNC66149",TOOLBANK,"SMART PLUG-IN DOOR CHIME","THE UNI-COM SMART PLUG-IN DOOR CHIME CAN BE INSERTED INTO ANY 13A SOCKET. THE EXTENSIVE WIRELESS RANGE OF UP TO 100M MEANS THAT THE CHIME UNIT CAN BE PLACED IN ANY ROOM AROUND THE HOME OR IN A DETACHED OFFICE AT THE BACK OF YOUR GARDEN.  THE WEATHER-RESISTANT BELL PUSH IS EASY TO INSTALL AND QUICKLY PAIRS WITH YOUR CHIME UNIT. THE CHIME UNIT CAN BE PROGRAMMED TO ONE OF 26 CHIMES, INCLUDING: WESTMINSTER CHIME, TRADITIONAL DING DONG OR A BARKING DOG FOR INCREASED SECURITY. ALL UNI-COM DOOR CHIMES WORK TOGETHER AND CAN BE MIXED AND MATCHED THROUGHOUT YOUR HOME.  BELL PUSH POWERED BY 1 X CR2032 BUTTON CELL BATTERY (SUPPLIED).  SPECIFICATION:  SOUND OUTPUT: 95 DBAFREQUENCY: 433.92 MHZCHIME UNIT DIMENSIONS (HXWXD): 10 X 6 X 5.5CMBELL PUSH UNIT DIMENSIONS (HXWXD): 8 X 3.2 X 2CM  COMPLIANT WITH DIRECTIVE 2014/53/EU (RED).",,,,,,,,1,,1,UNI-COM,,,,,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/DOOR SECURITY & FURNITURE",1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/UNC66149.jpg,
"UNC66354",TOOLBANK,"NIGHT LIGHT DOOR CHIME","THE UNI-COM NIGHT LIGHT DOOR CHIME CAN BE INSERTED INTO ANY 13A SOCKET AROUND YOUR HOME. THE BUILT-IN DUSK TO DAWN SENSOR ENSURES THE SOFT WHITE LED LIGHT WILL AUTOMATICALLY ILLUMINATE IN HOURS OF DARKNESS AND TURN OFF AUTOMATICALLY WHEN LIGHT IS DETECTED. THIS IS PARTICULARLY IDEAL IN HALLWAYS, LANDINGS AND BEDROOMS TO PROVIDE REASSURING COMFORT IN THE DARK AND SAFETY WHEN MOVING AROUND YOUR HOME AT NIGHT.  THE EXTENSIVE WIRELESS RANGE OF UP TO 120M MEANS THAT YOU CAN PUT THE CHIME UNIT IN ANY ROOM AROUND THE HOUSE. THE WEATHER-RESISTANT BELL PUSH IS EASY TO INSTALL AND QUICKLY PAIRS WITH YOUR CHIME UNIT. THE CHIME UNIT CAN BE PROGRAMMED TO ONE OF 8 CHIMES, INCLUDING: WESTMINSTER CHIME, TRADITIONAL DING DONG OR A BARKING DOG FOR INCREASED SECURITY. A FLASHING CHIME ALERT IS ALSO DISPLAYED WHEN THE CHIME SOUNDS.  ALL UNI-COM CHIMES WORK TOGETHER AND CAN BE MIXED AND MATCHED THROUGHOUT YOUR HOME.  BELL PUSH POWERED BY 1 X CR2032 BUTTON CELL BATTERY (SUPPLIED).  SPECIFICATION:  SOUND OUTPUT: 85 DBAFREQUENCY: 433.92 MHZCHIME UNIT DIMENSIONS (HXWXD): 108 X 68 X 39MMBELL PUSH UNIT DIMENSIONS (HXWXD): 82 X 29 X 19MM  COMPLIANT WITH DIRECTIVE 2014/53/EU (RED).",,,,,,,,1,,1,UNI-COM,,,,,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/DOOR SECURITY & FURNITURE",1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/UNC66354.jpg,
"UNC66361",TOOLBANK,"PREMIUM RECHARGEABLE DOOR CHIME","THE UNI-COM PREMIUM RECHARGEABLE DOOR CHIME HAS ALL THE ADVANTAGES OF A PORTABLE CHIME UNIT WITHOUT THE ADDED COST OF HAVING TO REPLACE BATTERIES. THE CHIME UNIT WILL LAST FOR OVER A WEEK BEFORE THE BATTERY NEEDS RECHARGING, USING THE USB CABLE, AND IT WILL CONTINUE TO OPERATE WHILST CHARGING. IT HAS AN EXTENSIVE WIRELESS RANGE OF UP TO 150M THIS MEANS THE CHIME UNIT CAN BE CARRIED FROM ROOM TO ROOM AND OUTSIDE INTO THE GARDEN TO ENSURE A VISITOR IS NEVER MISSED. THE WEATHER-RESISTANT BELL PUSH IS EASY TO ATTACH NEAR YOUR FRONT DOOR AND IS PAIRED QUICKLY TO YOUR CHIME UNIT.  THERE ARE 3 OPERATING MODES: CHIME SOUND ONLY, FLASHING LIGHT ONLY AND BOTH TOGETHER. THE LIGHT ONLY OPTION IS IDEAL FOR WHEN CHILDREN OR SHIFT WORKERS ARE SLEEPING. THE CHIME UNIT CAN BE PROGRAMMED TO ONE OF 8 ENHANCED CHIMES THAT INCLUDE THE WESTMINSTER CHIME OR A TRADITIONAL DING DONG. THE LENS ON THE TOP OF THE CHIME UNIT IS A FLASHING OR STEADY CHIME ALERT WHICH WILL ILLUMINATE IN YOUR CHOSEN COLOUR (RED, BLUE OR GREEN).  ALL UNI-COM DOOR CHIMES WORK TOGETHER AND CAN BE MIXED AND MATCHED THROUGHOUT YOUR HOME.  BELL PUSH POWERED BY 1 X CR2032 BUTTON CELL BATTERY (SUPPLIED).CHIME UNIT POWERED BY A BUILT-IN 3.7V 600MAH LI-ION RECHARGEABLE BATTERY.  SPECIFICATION:  SOUND OUTPUT: 88 DBAFREQUENCY: 433.92 MHZCHIME UNIT DIMENSIONS (HXWXD): 130 X 63 X 30MMBELL PUSH UNIT DIMENSIONS (HXWXD): 82 X 29 X 19MM  COMPLIANT WITH DIRECTIVE 2014/53/EU (RED).",,,,,,,,1,,1,UNI-COM,,,,,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/DOOR SECURITY & FURNITURE",1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/up
load/w_640/toolbank/products/UNC66361.jpg,

"UNC66378",TOOLBANK,"PREMIUM VISION DOOR CHIME","THE UNI-COM PREMIUM VISION DOOR CHIME CAN BE USED WALL MOUNTED OR FREE-STANDING. IT HAS AN EXTENSIVE WIRELESS RANGE OF UP TO 150M, THIS MEANS THE CHIME UNIT CAN BE CARRIED AROUND THE HOME AND GARDEN TO ENSURE A VISITOR IS NEVER MISSED. THE WEATHER-RESISTANT BELL PUSH IS EASY TO ATTACH NEAR YOUR FRONT DOOR AND IS PAIRED QUICKLY TO YOUR CHIME UNIT.  THERE ARE 3 OPERATING MODES: CHIME SOUND ONLY, FLASHING LIGHT ONLY AND BOTH TOGETHER. THE LIGHT ONLY OPTION WHICH IS IDEAL FOR WHEN CHILDREN OR SHIFT WORKERS ARE SLEEPING. THE CHIME UNIT CAN BE PROGRAMMED TO ONE OF 8 ENHANCED CHIMES THAT INCLUDE THE WESTMINSTER CHIME OR A TRADITIONAL DING DONG. THE SCREEN ON THE FRONT OF THE CHIME UNIT IS A VISUAL CHIME ALERT WHICH WILL ILLUMINATE IN YOUR CHOSEN COLOUR (RED, BLUE OR GREEN), STEADY OR FLASHING OPTIONS CAN ALSO BE SELECTED.  ALL UNI-COM DOOR CHIMES WORK TOGETHER AND CAN BE MIXED AND MATCHED THROUGHOUT YOUR HOME.  BELL PUSH POWERED BY 1 X CR2032 BUTTON CELL BATTERY (SUPPLIED).CHIME UNIT POWERED BY 4 X AA BATTERIES (NOT SUPPLIED).  SPECIFICATION:  SOUND OUTPUT: 88 DBAFREQUENCY: 433.92 MHZCHIME UNIT DIMENSIONS (HXWXD): 116 X 116 X 35MMBELL PUSH UNIT DIMENSIONS (HXWXD): 82 X 29 X 19MM  COMPLIANT WITH DIRECTIVE 2014/53/EU (RED).",,,,,,,,1,,1,UNI-COM,,,,,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/DOOR SECURITY & FURNITURE",1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/UNC66378.jpg,
"UNC66385",TOOLBANK,"PORTABLE DOOR CHIME WITH KINETIC BELL PUSH","THE UNI-COM PORTABLE DOOR CHIME CAN BE USED WALL MOUNTED OR FREE-STANDING AROUND YOUR HOME AND GARDEN. SUPPLIED WITH A WEATHER-RESISTANT KINETIC BELL PUSH THAT REQUIRES NO BATTERY AND COMES ALREADY PAIRED TO THE CHIME UNIT, SO IS READY TO USE STRAIGHT OUT OF THE BOX. IT HAS AN EXTENSIVE WIRELESS RANGE OF UP TO 100M, THIS MEANS THE CHIME UNIT CAN BE CARRIED FROM ROOM TO ROOM AND OUTSIDE INTO THE GARDEN TO ENSURE A VISITOR IS NEVER MISSED.  THE CHIME UNIT CAN BE PROGRAMMED TO ONE OF 26 ENHANCED CHIMES THAT INCLUDE THE WESTMINSTER CHIME, TRADITIONAL DING DONG, HAPPY BIRTHDAY AND EVEN JINGLE BELLS FOR USE DURING THE FESTIVE PERIOD. THERE ARE 4 VOLUME SETTINGS AND 3 OPERATING MODES: CHIME SOUND ONLY, FLASHING LIGHT ONLY AND BOTH TOGETHER. THE LIGHT ONLY OPTION IS IDEAL FOR WHEN CHILDREN OR SHIFT WORKERS ARE SLEEPING.  ALL UNI-COM DOOR CHIMES WORK TOGETHER AND CAN BE MIXED AND MATCHED THROUGHOUT YOUR HOME.  CHIME UNIT POWERED BY 3 X AA BATTERIES (NOT SUPPLIED).  SPECIFICATION:  SOUND OUTPUT: 85 DBAFREQUENCY: 433.92 MHZCHIME UNIT DIMENSIONS (HXWXD): 82 X 82 X 35MMBELL PUSH UNIT DIMENSIONS (HXWXD): 35 X 86 X 34MM  COMPLIANT WITH DIRECTIVE 2014/53/EU (RED).",,,,,,,,1,,1,UNI-COM,,,,,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/DOOR SECURITY & FURNITURE",1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/UNC66385.jpg,
