sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images
"AM001",RALAWISE,"MEN'S ANTHEM HOODIE","SHAPED TO FIT. 320GSM. PEACHED FABRIC, SOFT-FEEL FINISH. WAFFLE KNIT HOOD. HIGH POLISHED, NICKEL FREE EYELETS AND DRAWCORD ENDS. POLYESTER DYED TO MATCH TUBULAR DRAW CORD. BRUSHED FLEECE INNER. TWIN-NEEDLING DETAILING CREATES A HIGH QUALITY FINISH. CUT AND SEW TWO BY ONE RIBBED CUFFS AND HEM. KANGAROO POUCH POCKET. SELF-COLOURED NECK SIZE LABEL.WASHING INSTRUCTIONSMACHINE WAS AT 30. WASH WITH SIMILAR COLOURS. LINE DRY. DO NOT BLEACH. MEDIUM IRON, DO NOT TUMBLE DRY. DRY CLEAN. WASH INSIDE OUT.TIE DRAWCORDS BEFORE WASHING TO AVOID MOVEMENT IN WASH.",,,,,,,,1,,1,ANTHEM,,,,,"WORKWEAR & CLOTHING/CLOTHING/HOODIES FOR MEN",1,29.88,29.88,1,https://shop.ralawise.com/globalassets/ralawise/am/am001_ls02_20202.jpg
"AM002",RALAWISE,"MEN'S ANTHEM FULL-ZIP HOODIE","SHAPED TO FIT. 320GSM.PEACHED FABRIC, SOFT-FEEL FINISH. WAFFLE KNIT HOOD. HIGH POLISHED, NICKEL FREE EYELETS, ZIP AND DRAWCORD ENDS. POLYESTER DYED TO MATCH TUBULAR DRAWCORD. CONCEALED ZIP. BRUSHED FLEECE INNER. TWIN-NEEDLING DETAILING CREATES A HIGH QUALITY FINISH. CUT AND SEW TWO BY ONE RIBBED CUFFS AND HEM. KANGAROO POUCH POCKET. SELF-COLOURED NECK SIZE LABEL.WASHING INSTRUCTIONSMACHINE WAS AT 30. WASH WITH SIMILAR COLOURS. LINE DRY. DO NOT BLEACH. MEDIUM IRON, DO NOT TUMBLE DRY. DRY CLEAN. WASH INSIDE OUT.TIE DRAWCORDS BEFORE WASHING TO AVOID MOVEMENT IN WASH.",,,,,,,,1,,1,ANTHEM,,,,,"WORKWEAR & CLOTHING/CLOTHING/HOODIES FOR MEN",1,32.38,32.38,1,https://shop.ralawise.com/globalassets/ralawise/am/am002_ls00_20204.jpg
"AM003",RALAWISE,"WOMEN'S ANTHEM HOODIE","SHAPED TO FIT. 320GSM. PEACHED FABRIC, SOFT-FEEL FINISH. WAFFLE KNIT HOOD. HIGH POLISHED, NICKEL FREE EYELETS AND DRAWCORD ENDS. POLYESTER DYED TO MATCH TUBULAR DRAW CORD. BRUSHED FLEECE INNER. TWIN-NEEDLING DETAILING CREATES A HIGH QUALITY FINISH. CUT AND SEW TWO BY ONE RIBBED CUFFS AND HEM. KANGAROO POUCH POCKET. SELF-COLOURED NECK SIZE LABEL.WASH INSTRUCTIONSMACHINE WAS AT 30. WASH WITH SIMILAR COLOURS. LINE DRY. DO NOT BLEACH. MEDIUM IRON, DO NOT TUMBLE DRY. DRY CLEAN. WASH INSIDE OUT.TIE DRAWCORDS BEFORE WASHING TO AVOID MOVEMENT IN WASH.",,,,,,,,1,,1,ANTHEM,,,,,"WORKWEAR & CLOTHING/CLOTHING/HOODIES FOR WOMEN",1,29.88,29.88,1,https://shop.ralawise.com/globalassets/ralawise/am/am003_ls00_20204.jpg
"AM004",RALAWISE,"WOMEN'S ANTHEM FULL-ZIP HOODIE","SHAPED TO FIT. 320GSM. PEACHED FABRIC, SOFT-FEEL FINISH. WAFFLE KNIT HOOD. HIGH POLISHED, NICKEL FREE EYELETS, ZIP AND DRAWCORD ENDS. POLYESTER DYED TO MATCH TUBULAR DRAWCORD. CONCEALED ZIP. BRUSHED FLEECE INNER. TWIN-NEEDLING DETAILING CREATES A HIGH QUALITY FINISH. CUT AND SEW TWO BY ONE RIBBED CUFFS AND HEM. KANGAROO POUCH POCKET. SELF-COLOURED NECK SIZE LABEL.WASH INSTRUCTIONSMACHINE WAS AT 30. WASH WITH SIMILAR COLOURS. LINE DRY. DO NOT BLEACH. MEDIUM IRON, DO NOT TUMBLE DRY. DRY CLEAN. WASH INSIDE OUT.TIE DRAWCORDS BEFORE WASHING TO AVOID MOVEMENT IN WASH.",,,,,,,,1,,1,ANTHEM,,,,,"WORKWEAR & CLOTHING/CLOTHING/HOODIES FOR WOMEN",1,32.38,32.38,1,https://shop.ralawise.com/globalassets/ralawise/am/5f27e3afa232085a5f000192.jpg?width=546&height=665
"AM011",RALAWISE,"MEN'S LONG SLEEVE ANTHEM T-SHIRT","SOLID COLOURS ARE 100% ORGANIC COTTON. MARL COLOURS 60% COTTON AND 40% RECYCLED POLYESTER. 32'S COTTON COUNT. RETAIL FASHION FIT. SOFT-FEEL FINISH. RIBBED CREW NECK. TWIN-NEEDLING DETAILING ON SHOULDERS AND AROUND BACK OF NECK. CUT AND SEW ONE BY ONE RIBBED CUFF. GROWN-ON HEM WITH TWIN-NEEDLE STITCH. MITRED VENT TO BOTH SIDES OF T-SHIRT. SELF-COLOURED NECK SIZE LABEL.WASHING INSTRUCTIONSMACHINE WAS AT 30. WASH WITH SIMILAR COLOURS. LINE DRY. DO NOT BLEACH. MEDIUM IRON, DO NOT TUMBLE DRY. DRY CLEAN. WASH INSIDE OUT.",,,,,,,,1,,1,ANTHEM,,,,,"WORKWEAR & CLOTHING/CLOTHING/T-SHIRTS FOR MEN",1,11,11,1,https://shop.ralawise.com/globalassets/ralawise/am/am011_ls00_20202.jpg
"AQ004",RALAWISE,"MEN'S "INFINITY STRETCH" POLO","CLASSIC FIT POLO. 2-BUTTON PLACKET WITH GATHERED MATERIAL DETAILING. SHORT SLEEVES. SIDE VENTS. KNITTED COLLAR AND CUFFS. HIGH STRETCH MATERIAL. MACHINE WASHABLE.  WASHING INSTRUCTIONS DOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/POLO SHIRTS FOR MEN",1,18.25,18.25,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq004_ls00_20203.jpg
"AQ005",RALAWISE,"MEN'S SUPER SMOOTH KNIT POLO","CLASSIC FIT POLO. 2-BUTTON PLACKET. SHORT SLEEVES. SIDE VENTS. KNITTED COLLAR AND CUFFS. MACHINE WASHABLE.  WASHING INSTRUCTIONS DOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/POLO SHIRTS FOR MEN",1,16.5,16.5,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq005_ls01_20203.jpg
"AQ006",RALAWISE,"MEN'S TWISTED YARN POLO","CLASSIC FIT POLO. 2-BUTTON PLACKET. SHORT SLEEVES. SIDE VENTS. KNITTED COLLAR AND CUFFS. MACHINE WASHABLE.  WASHING INSTRUCTIONS DOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/POLO SHIRTS FOR MEN",1,16.5,16.5,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq006_ls00_20203.jpg
"AQ007",RALAWISE,"MEN'S CHAMBRAY BUTTON-DOWN COLLAR POLO","CLASSIC FIT POLO. 3-BUTTON PLACKET. SHORT SLEEVES. SIDE VENTS. KNITTED COLLAR AND CUFFS. CONTRAST COLLAR AND PLACKET. BUTTON DOWN COLLAR.  MACHINE WASHABLE.  WASHING INSTRUCTIONS DOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/POLO SHIRTS FOR MEN",1,16.5,16.5,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq007_ls00_20203.jpg
"AQ010",RALAWISE,"MEN'S POLO","Classic fit polo. 2 button placket. Short sleeves. Side vents. Knitted collar and cuffs. Machine washable. ,  , Washing Instructions , Domestic wash at 30c"",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/POLO SHIRTS FOR MEN",1,12.63,12.63,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq010_ls00_20203.jpg
"AQ011",RALAWISE,"MEN'S CLASSIC FIT TIPPED POLO","CLASSIC FIT POLO WITH TIPPED CONTRAST DETAIL TO THE COLLAR AND CUFFS. 2 BUTTON PLACKET. SHORT SLEEVES. SIDE VENTS. KNITTED COLLAR AND CUFFS. MACHINE WASHABLE.WASHING INSTRUCTIONSDOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/POLO SHIRTS FOR MEN",1,17.38,17.38,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq011_ls00_20203.jpg
"AQ012",RALAWISE,"MEN'S CLASSIC FIT CONTRAST POLO","CLASSIC FIT POLO WITH CONTRAST COLOUR DETAIL ON THE PLACKET AND UNDER THE COLLAR.  2 BUTTONS TO THE PLACKET.  SHORT SLEEVES.  SIDE VENTS. KNITTED COLLAR AND CUFFS.  MACHINE WASHABLE.  WASHING INSTRUCTIONS DOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/POLO SHIRTS FOR MEN",1,17.38,17.38,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq012_ls00_20203.jpg
"AQ013",RALAWISE,"MEN'S ZIP POLO","CLASSIC FIT POLO. ZIP PLACKET. HIGH POLISH SILVER ZIP. SHORT SLEEVES. SIDE VENTS. JACQUARD KNIT TEXTURED COLLAR AND CUFFS. MACHINE WASHABLE.  WASHING INSTRUCTIONS DOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/POLO SHIRTS FOR MEN",1,16.38,16.38,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq013_ls00_20203.jpg
"AQ015",RALAWISE,"MEN'S POLYCOTTON BLEND POLO","CLASSIC FIT POLO, RIBBED KNIT COLLAR AND SLEEVE CUFFS. TWIN NEEDLE STITCHING ON HEM. TWO SELF COLOURED BUTTONS ON PLACKET.WASHING INSTRUCTIONSDOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/POLO SHIRTS FOR MEN",1,12.13,12.13,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq015_ls00_20203.jpg
"AQ017",RALAWISE,"MEN'S COASTAL VINTAGE WASH POLO","CLASSIC FIT POLO. 2-BUTTON PLACKET. SHORT SLEEVES. SIDE VENTS WITH DROPPED HEM. DETAILING UNDER BUTTON PLACKET. DETAILING TO BACK. KNITTED COLLAR AND CUFFS. MACHINE WASHABLE.  WASHING INSTRUCTIONS DOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/POLO SHIRTS FOR MEN",1,15.88,15.88,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq017_ls00_20203.jpg
"AQ018",RALAWISE,"MEN'S CAMO POLO","CLASSIC FIT POLO WITH CAMO PRINT DESIGN. RIBBED KNIT COLLAR AND SLEEVE CUFFS. TWIN NEEDLE STITCHING ON HEM. TWO SELF COLOURED BUTTONS ON PLACKET.WASHING INSTRUCTIONSDOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/POLO SHIRTS FOR MEN",1,13.88,13.88,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq018_ls00_20203.jpg
"AQ019",RALAWISE,"MEN'S TWO COLOUR TIPPED POLO","CLASSIC FIT POLO, TWO COLOUR TIPPING ON COLLAR. RIBBED KNIT COLLAR AND SLEEVE CUFFS. TWIN NEEDLE STITCHING ON HEM. TWO SELF COLOURED BUTTONS ON PLACKET SEWN WITH CONTRAST STITCHING.WASHING INSTRUCTIONSDOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/POLO SHIRTS FOR MEN",1,15.88,15.88,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq019_ls00_20203.jpg
"AQ020",RALAWISE,"WOMEN'S POLO","WOMEN'S FEMININE FIT POLO. 2 BUTTON PLACKET. SHORT SLEEVES. SIDE VENTS. KNITTED COLLAR AND CUFFS. MACHINE WASHABLE.  WASHING INSTRUCTIONS DOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/POLO SHIRTS FOR WOMEN",1,15.13,15.13,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq020_ls03_20203.jpg
"AQ021",RALAWISE,"WOMEN'S CLASSIC FIT TIPPED POLO","FITTED POLO FOR WOMEN WITH TIPPED CONTRAST DETAIL TO THE COLLAR AND CUFFS. TWO CONTRAST COLOURED BUTTONS ON PLACKET. CONTRAST COLOUR ON SIDE VENTS. TWIN-NEEDLE STITCHING ON HEM. RIBBED KNIT COLLAR AND SLEEVE CUFFS. MACHINE WASHABLE.WASHING INSTRUCTIONSDOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/POLO SHIRTS FOR WOMEN",1,17.88,17.88,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq021_ls01_20203.jpg
"AQ022",RALAWISE,"WOMEN'S CONTRAST POLO","FITTED POLO FOR WOMEN WITH CONTRAST COLLAR AND PLACKET. TWO CONTRAST COLOURED BUTTONS ON PLACKET. CONTRAST COLOUR ON SIDE VENTS. TWIN NEEDLE STITCHING ON HEM. RIBBED KNIT COLLAR AND SLEEVE CUFFS.WASHING INSTRUCTIONSDOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/POLO SHIRTS FOR WOMEN",1,17.38,17.38,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq022_ls00_20203.jpg
"AQ025",RALAWISE,"WOMEN'S POLYCOTTON BLEND POLO","CLASSIC FIT POLO FOR WOMEN, RIBBED KNIT COLLAR AND SLEEVE CUFFS. TWIN NEEDLE STITCHING ON HEM. TWO SELF COLOURED BUTTONS ON PLACKET.WASHING INSTRUCTIONSDOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/POLO SHIRTS FOR WOMEN",1,12.13,12.13,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq025_ls00_20203.jpg
"AQ040",RALAWISE,"MEN'S CLASSIC FIT LONG SLEEVED VINTAGE RUGBY SHIRT","MEN'S LONG SLEEVED RUGBY SHIRT WITH VINTAGE STYLING. CONTRAST COLLAR AND PLACKET WITH PATTERN DESIGN AROUND THE INSIDE. EMBROIDERED MOTIF TO THE BOTTOM OF THE TWO BUTTON PLACKET. KNITTED CUFFS. SIDE VENTS WHICH CONTINUE THE PATTERN DESIGN.WASHING INSTRUCTIONSDOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/RUGBY SHIRTS FOR MEN",1,25.63,25.63,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq040_ls00_20203.jpg
"AQ041",RALAWISE,"MEN'S TWISTED YARN SWEATSHIRT","MELANGE EFFECT JUMPER. CREW NECK STYLE WITH A RIBBED KNIT TO THE COLLAR, CUFFS AND HEM. SELF-FABRIC PATCH ON THE REVERSE NECK. COMFORTABLE BRUSHED KNIT ON INSIDE OF JUMPER.WASHING INSTRUCTIONSDOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/SWEATSHIRTS FOR MEN",1,17.38,17.38,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq041_ls00_20203.jpg
"AQ042",RALAWISE,"MEN'S COTTON BLEND V-NECK SWEATER","V-NECK STYLE JUMPER. PATCH ON THE INSIDE REVERSE NECK FOR A CONTRAST EFFECT. DECORATIVE TUCK STITCHING. RIBBED KNIT ON THE NECKLINE, CUFFS AND HEM.WASHING INSTRUCTIONSDOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/SWEATSHIRTS FOR MEN",1,29.5,29.5,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq042_ls00_20203.jpg
"AQ043",RALAWISE,"WOMEN'S COTTON BLEND V-NECK SWEATER","V-NECK STYLE JUMPER. DECORATIVE TUCK STITCHING. RIBBED KNIT ON THE NECKLINE, CUFFS AND HEM. REGULAR HEM.WASHING INSTRUCTIONSDOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/SWEATSHIRTS FOR WOMEN",1,27,27,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq043_ls00_20203.jpg
"AQ044",RALAWISE,"MEN'S COASTAL VINTAGE WASH LOOP BACK SWEATSHIRT","CREW NECK SWEATSHIRT. RIBBED KNIT ON NECKLINE, CUFFS AND HEM. V ON FRONT OF GARMENT. UNBRUSHED TERRY FABRIC. VINTAGE WASH. MACHINE WASHABLE.WASHING INSTRUCTIONSDOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/SWEATSHIRTS FOR MEN",1,23.88,23.88,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq044_ls01_20203.jpg
"AQ045",RALAWISE,"MEN'S COASTAL VINTAGE WASH LOOP BACK HOODIE","CLASSIC FIT HOODED SWEATSHIRT. RIBBED KNIT ON CUFFS AND HEM. UNBRUSHED TERRY FABRIC. MACHINE WASHABLE. KANGAROO POUCH. DRAWSTRING CORD ON HOOD.  WASHING INSTRUCTIONS DOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/HOODIES FOR MEN",1,,,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq045_ls00_20203.jpg
"AQ046",RALAWISE,"MEN'S COASTAL VINTAGE WASH LOOP BACK ZIP THROUGH HOODIE","CLASSIC FIT. HOODED ZIP THROUGH SWEATSHIRT. RIBBED KNIT ON CUFFS AND HEM. UNBRUSHED TERRY FABRIC. MACHINE WASHABLE. POCKETS. DRAWSTRING CORD ON HOOD.WASHING INSTRUCTIONSDOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/HOODIES FOR MEN",1,30.5,30.5,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq046_ls00_20203.jpg
"AQ047",RALAWISE,"MEN'S CAMO TRIMMED HOODIE","CLASSIC FIT HOODED SWEATSHIRT. RIB KNIT CUFFS AND HEMLINE. CONTRAST KANGAROO POUCH. CONTRAST PANEL ON HOOD. DRAW STRING CHORD ON HOOD.  WASHING INSTRUCTIONS DOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/HOODIES FOR MEN",1,32.5,32.5,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq047_ls00_20203.jpg
"AQ048",RALAWISE,"MEN'S COTTON BLEND ZIP SWEATER","ZIP SWEATER.  DECORATIVE TUCK STITCHING. RIBBED KNIT ON THE CUFFS AND HEM.  WASHING INSTRUCTIONS DOMESTIC WASH AT 30C",,,,,,,,1,,,,,,,,"WORKWEAR & CLOTHING/CLOTHING/SWEATSHIRTS FOR MEN",1,,,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq048_ls00_20203.jpg
"AQ050",RALAWISE,"MEN'S CHINOS","CLASSIC REGULAR FIT CHINO. SOFT FINISH FABRIC. TWO BACK JET POCKETS WITH BUTTON FASTENING. ZIP FLY. BUTTON FASTENING AT WAIST. MACHINE WASHABLE.WASHING INSTRUCTIONSDOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/CHINOS FOR MEN",1,32.5,32.5,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq050_ls01_20203.jpg
"AQ051",RALAWISE,"MEN'S CHINO SHORTS","MEN'S CHINO SHORTS WITH TWO SWINGS POCKETS AND TWO BACK JET POCKETS WITH BUTTON FASTENING. ZIP FLY AND BUTTON FASTENING TO THE FRONT. SOFT FINISH FABRIC.  WASHING INSTRUCTIONS DOMESTIC WASH AT 30C",,,,,,,,1,,1,,,,,,"WORKWEAR & CLOTHING/CLOTHING/SHORTS FOR MEN",1,27.5,27.5,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq051_ls00_20203.jpg
"AQ052",RALAWISE,"MEN'S SLIM FIT COTTON CHINOS","MEN'S SLIM FIT COTTON CHINO. MADE WITH ELASTANE FOR A COMFORTABLE STRETCHY FIT. TWO BACK JET POCKETS WITH BUTTON FASTENING. TWO FRONT POCKETS. ZIP FLY. BUTTON FASTENING AT WAIST. BELTS HOOPS. MACHINE WASHABLE.WASHING INSTRUCTIONSDOMESTIC WASH AT 30C",,,,,,,,1,,1,ASQUITH & FOX,,,,,"WORKWEAR & CLOTHING/CLOTHING/CHINOS FOR MEN",1,32.5,32.5,1,https://shop.ralawise.com/globalassets/ralawise/aq/aq052_ls00_20203.jpg
