sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
K4M20,BRIGHTON BEST,M4 x 20 - COUNTERSUNK SOCKET 10.9 - SELF COLOUR,M4 x 20 - COUNTERSUNK SOCKET 10.9 - SELF COLOUR,METRIC,M4,20 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,0.85,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,2.13,,,https://i.imgur.com/3T261yg.jpg,
K4M25,BRIGHTON BEST,M4 x 25 - COUNTERSUNK SOCKET 10.9 - SELF COLOUR,M4 x 25 - COUNTERSUNK SOCKET 10.9 - SELF COLOUR,METRIC,M4,25 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.28,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,3.2,,,https://i.imgur.com/3T261yg.jpg,
K4M30,BRIGHTON BEST,M4 x 30 COUNTERSUNK SOCKET SCREWS 10.9,M4 x 30 COUNTERSUNK SOCKET SCREWS 10.9,METRIC,M4,30 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.56,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,3.9,,,https://i.imgur.com/3T261yg.jpg,
K4M35,BRIGHTON BEST,M4 x 35 - COUNTERSUNK SOCKET - 10.9 - SELF COLOUR,M4 x 35 - COUNTERSUNK SOCKET - 10.9 - SELF COLOUR,METRIC,M4,35 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.72,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,4.3,,,https://i.imgur.com/3T261yg.jpg,
K2.5M5,BRIGHTON BEST,M2.5-0.45x5 SOC CSK SCREWS 10.9 DIN 7991,M2.5-0.45x5 SOC CSK SCREWS 10.9 DIN 7991,METRIC,M2.5,5 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,0.71,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,1.78,,,https://i.imgur.com/3T261yg.jpg,
K5M6,BRIGHTON BEST,"M5-0.80x6 ,DIN 7991 SOC CSK SCREWS 10.9 DIN 7991","M5-0.80x6 ,DIN 7991 SOC CSK SCREWS 10.9 DIN 7991",METRIC,M5,6 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,0.87,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,2.18,,,https://i.imgur.com/3T261yg.jpg,
K5M8,BRIGHTON BEST,M5 x 8 - COUNTERSUNK SOCKET - 10.9 - SELF COLOUR,M5 x 8 - COUNTERSUNK SOCKET - 10.9 - SELF COLOUR,METRIC,M5,8 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,0.84,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,2.1,,,https://i.imgur.com/3T261yg.jpg,
K5M15,BRIGHTON BEST,M5 x 15 COUNTERSUNK SOCKET SCREWS 10.9,M5 x 15 COUNTERSUNK SOCKET SCREWS 10.9,METRIC,M5,15 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,0.67,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,1.68,,,https://i.imgur.com/3T261yg.jpg,
K5M14,BRIGHTON BEST,M5 x 14 - COUNTERSUNK SOCKET 10.9 - SELF COLOUR,M5 x 14 - COUNTERSUNK SOCKET 10.9 - SELF COLOUR,METRIC,M5,14 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.18,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,2.95,,,https://i.imgur.com/3T261yg.jpg,
K5M18,BRIGHTON BEST,M5 x 18 COUNTERSUNK SOCKET GRADE10.9 - SELF COLOUR,M5 x 18 COUNTERSUNK SOCKET GRADE10.9 - SELF COLOUR,METRIC,M5,18 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.1,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,2.75,,,https://i.imgur.com/3T261yg.jpg,
K5M22,BRIGHTON BEST,M5 x 22 - SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,M5 x 22 - SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,METRIC,M5,22 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.24,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,3.1,,,https://i.imgur.com/3T261yg.jpg,
K5M55,BRIGHTON BEST,M5 x 55 COUNTERSUNK SOCKET HEAD - SELF COLOUR,M5 x 55 COUNTERSUNK SOCKET HEAD - SELF COLOUR,METRIC,M5,55 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,2.16,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,5.4,,,https://i.imgur.com/3T261yg.jpg,
K5M60,BRIGHTON BEST,"M5-0.80x60 ,DIN 7991 SOC CSK SCREWS 10.9 DIN 7991","M5-0.80x60 ,DIN 7991 SOC CSK SCREWS 10.9 DIN 7991",METRIC,M5,60 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,2.22,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,5.55,,,https://i.imgur.com/3T261yg.jpg,
K5M65,BRIGHTON BEST,"M5-0.80x65 ,DIN 7991 SOC CSK SCREWS 10.9 DIN 7991","M5-0.80x65 ,DIN 7991 SOC CSK SCREWS 10.9 DIN 7991",METRIC,M5,65 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,5.12,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,12.8,,,https://i.imgur.com/3T261yg.jpg,
K5M80,BRIGHTON BEST,M5 x 80 SOCKET COUNTERSUNK GRADE 10.9 -SELF COLOUR,M5 x 80 SOCKET COUNTERSUNK GRADE 10.9 -SELF COLOUR,METRIC,M5,80 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,6.35,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,15.88,,,https://i.imgur.com/3T261yg.jpg,
K5M90,BRIGHTON BEST,"M5-0.80x90 ,DIN 7991 SOC CSK SCREWS 10.9 DIN 7991","M5-0.80x90 ,DIN 7991 SOC CSK SCREWS 10.9 DIN 7991",METRIC,M5,90 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,8.8,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,22,,,https://i.imgur.com/3T261yg.jpg,
K5M100,BRIGHTON BEST,M5-0.80x100 SOC CSK SCREWS 10.9 DIN 7991,M5-0.80x100 SOC CSK SCREWS 10.9 DIN 7991,METRIC,M5,100 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,15.97,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,39.93,,,https://i.imgur.com/3T261yg.jpg,
K6M8,BRIGHTON BEST,M6 x 8 COUNTERSUNK SOCKET HEAD 12.9 - SELF COLOUR,M6 x 8 COUNTERSUNK SOCKET HEAD 12.9 - SELF COLOUR,METRIC,M6,8 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,2.5,,,https://i.imgur.com/3T261yg.jpg,
K4M45,BRIGHTON BEST,"M4-0.70x45 ,DIN 7991 SOC CSK SCREWS 10.9 DIN 7991","M4-0.70x45 ,DIN 7991 SOC CSK SCREWS 10.9 DIN 7991",METRIC,M4,45 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.49,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,3.73,,,https://i.imgur.com/3T261yg.jpg,
K4M50,BRIGHTON BEST,"M4-0.70x50 ,DIN 7991 SOC CSK SCREWS 10.9 DIN 7991","M4-0.70x50 ,DIN 7991 SOC CSK SCREWS 10.9 DIN 7991",METRIC,M4,50 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,2.27,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,5.68,,,https://i.imgur.com/3T261yg.jpg,
K6M20,BRIGHTON BEST,M6 x 20 - COUNTERSUNK SOCKET 10.9 - SELF COLOUR,M6 x 20 - COUNTERSUNK SOCKET 10.9 - SELF COLOUR,METRIC,M6,20 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.13,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,2.83,,,https://i.imgur.com/3T261yg.jpg,
K6M25,BRIGHTON BEST,M6 x 25 - COUNTERSUNK SOCKET - 10.9 - SELF COLOUR,M6 x 25 - COUNTERSUNK SOCKET - 10.9 - SELF COLOUR,METRIC,M6,25 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.32,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,3.3,,,https://i.imgur.com/3T261yg.jpg,
K6M22,BRIGHTON BEST,"M6-1.00x22 ,DIN 7991 SOC CSK SCREWS 10.9 DIN 7991","M6-1.00x22 ,DIN 7991 SOC CSK SCREWS 10.9 DIN 7991",METRIC,M6,22 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.76,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,4.4,,,https://i.imgur.com/3T261yg.jpg,
K6M30,BRIGHTON BEST,M6 x 30 - COUNTERSUNK SOCKET 10.9 - SELF COLOUR,M6 x 30 - COUNTERSUNK SOCKET 10.9 - SELF COLOUR,METRIC,M6,30 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.64,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,4.1,,,https://i.imgur.com/3T261yg.jpg,
K6M40,BRIGHTON BEST,M6 x 40 - COUNTERSUNK SOCKET 12.9 - SELF COLOUR,M6 x 40 - COUNTERSUNK SOCKET 12.9 - SELF COLOUR,METRIC,M6,40 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.97,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,4.93,,,https://i.imgur.com/3T261yg.jpg,
K6M45,BRIGHTON BEST,M6 x 45 COUNTERSUNK SOCKET SCREWS 12.9,M6 x 45 COUNTERSUNK SOCKET SCREWS 12.9,METRIC,M6,45 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,2.21,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,5.53,,,https://i.imgur.com/3T261yg.jpg,
K6M50,BRIGHTON BEST,M6 x 50 - COUNTERSUNK SOCKET 10.9 - SELF COLOUR,M6 x 50 - COUNTERSUNK SOCKET 10.9 - SELF COLOUR,METRIC,M6,50 MM,SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,2.77,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,6.93,,,https://i.imgur.com/3T261yg.jpg,
K0F14,BRIGHTON BEST,"#0-80x1/4"" - UNF SOCKET COUNTERSUNK - SELF COLOUR","#0-80x1/4"" - UNF SOCKET COUNTERSUNK - SELF COLOUR",UNF,#0,"1/4""",SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,2.15,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,5.38,,,https://i.imgur.com/mKyjPiM.jpg,
K1F18,BRIGHTON BEST,"#1-72x1/8""SOCKET COUNTERSUNK HEAD SCREWS UNF ALL","#1-72x1/8""SOCKET COUNTERSUNK HEAD SCREWS UNF ALL",UNF,#1,"1/8""",SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,4.18,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,10.45,,,https://i.imgur.com/mKyjPiM.jpg,
K1F316,BRIGHTON BEST,"#1-72x3/16""SOCKET COUNTERSUNK HEAD SCREWS UNF AL","#1-72x3/16""SOCKET COUNTERSUNK HEAD SCREWS UNF AL",UNF,#1,"3/16""",SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,4.2,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,10.5,,,https://i.imgur.com/mKyjPiM.jpg,
K1F38,BRIGHTON BEST,"#1-72x3/8""SOCKET COUNTERSUNK HEAD SCREWS UNF ALL","#1-72x3/8""SOCKET COUNTERSUNK HEAD SCREWS UNF ALL",UNF,#1,"3/8""",SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,4.21,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,10.53,,,https://i.imgur.com/mKyjPiM.jpg,
K2C12,BRIGHTON BEST,"#2-56x1/2""SOCKET COUNTERSUNK HEAD SCREWS UNC ALL","#2-56x1/2""SOCKET COUNTERSUNK HEAD SCREWS UNC ALL",UNC,#2,"1/2""",SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.35,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,3.38,,,https://i.imgur.com/mKyjPiM.jpg,
K3C316,BRIGHTON BEST,"#3-48x3/16""SOCKET COUNTERSUNK HEAD SCREWS UNC AL","#3-48x3/16""SOCKET COUNTERSUNK HEAD SCREWS UNC AL",UNC,#3,"3/16""",SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.88,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,4.7,,,https://i.imgur.com/mKyjPiM.jpg,
K3C14,BRIGHTON BEST,"#3-48x1/4""SOCKET COUNTERSUNK HEAD SCREWS UNC ALL","#3-48x1/4""SOCKET COUNTERSUNK HEAD SCREWS UNC ALL",UNC,#3,"1/4""",SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,2.79,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,6.98,,,https://i.imgur.com/mKyjPiM.jpg,
K4C14,BRIGHTON BEST,"#4-40x1/4""SOCKET COUNTERSUNK HEAD SCREWS UNC ALL","#4-40x1/4""SOCKET COUNTERSUNK HEAD SCREWS UNC ALL",UNC,#4,"1/4""",SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.01,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,2.53,,,https://i.imgur.com/mKyjPiM.jpg,
K4C38,BRIGHTON BEST,"#4-40x3/8""SOCKET COUNTERSUNK HEAD SCREWS UNC ALL","#4-40x3/8""SOCKET COUNTERSUNK HEAD SCREWS UNC ALL",UNC,#4,"3/8""",SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.8,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,4.5,,,https://i.imgur.com/mKyjPiM.jpg,
K5C14,BRIGHTON BEST,"#5-40x1/4"" - SOCKET COUNTERSUNK HEAD - SELF COLOUR","#5-40x1/4"" - SOCKET COUNTERSUNK HEAD - SELF COLOUR",UNC,#5,"1/4""",SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.02,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,2.55,,,https://i.imgur.com/mKyjPiM.jpg,
K6C38,BRIGHTON BEST,"#6-32x3/8""SOCKET COUNTERSUNK HEAD SCREWS UNC ALL","#6-32x3/8""SOCKET COUNTERSUNK HEAD SCREWS UNC ALL",UNC,#6,"3/8""",SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.84,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,4.6,,,https://i.imgur.com/mKyjPiM.jpg,
K6C12,BRIGHTON BEST,"#6-32x1/2""SOCKET COUNTERSUNK HEAD SCREWS UNC ALL","#6-32x1/2""SOCKET COUNTERSUNK HEAD SCREWS UNC ALL",UNC,#6,"1/2""",SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.93,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,4.83,,,https://i.imgur.com/mKyjPiM.jpg,
K6C34,BRIGHTON BEST,"#6-32x3/4""SOCKET COUNTERSUNK HEAD SCREWS UNC ALL","#6-32x3/4""SOCKET COUNTERSUNK HEAD SCREWS UNC ALL",UNC,#6,"3/4""",SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.47,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,3.68,,,https://i.imgur.com/mKyjPiM.jpg,
K8C38,BRIGHTON BEST,"#8-32x3/8"" - SOCKET COUNTERSUNK HEAD - SELF COLOUR","#8-32x3/8"" - SOCKET COUNTERSUNK HEAD - SELF COLOUR",UNC,#8,"3/8""",SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.09,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,2.73,,,https://i.imgur.com/mKyjPiM.jpg,
K8C12,BRIGHTON BEST,"#8-32x1/2""SOCKET COUNTERSUNK HEAD SCREWS UNC ALL","#8-32x1/2""SOCKET COUNTERSUNK HEAD SCREWS UNC ALL",UNC,#8,"1/2""",SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,2.16,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,5.4,,,https://i.imgur.com/mKyjPiM.jpg,
K10C12,BRIGHTON BEST,"#10-24x1/2""- UNC SOCKET COUNTERSUNK - SELF COLOUR","#10-24x1/2""- UNC SOCKET COUNTERSUNK - SELF COLOUR",UNC,#10,"1/2""",SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,2.15,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,5.38,,,https://i.imgur.com/mKyjPiM.jpg,
K10C1,BRIGHTON BEST,"#10-24x1"" UNC SOCKET COUNTERSUNK - SELF COLOUR","#10-24x1"" UNC SOCKET COUNTERSUNK - SELF COLOUR",UNC,#10,"1""",SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,2.6,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,6.5,,,https://i.imgur.com/mKyjPiM.jpg,
K10F38,BRIGHTON BEST,"#10-32x3/8""SOCKET COUNTERSUNK HEAD SCREWS UNF AL","#10-32x3/8""SOCKET COUNTERSUNK HEAD SCREWS UNF AL",UNF,#10,"3/8""",SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.66,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,4.15,,,https://i.imgur.com/mKyjPiM.jpg,
K10F34,BRIGHTON BEST,"#10-32x3/4""SOCKET COUNTERSUNK HEAD SCREWS UNF AL","#10-32x3/4""SOCKET COUNTERSUNK HEAD SCREWS UNF AL",UNF,#10,"3/4""",SELF COLOUR,GRADE 10.9,SOCKET COUNTERSUNK,SOCKET COUNTERSUNK - 10.9 - SELF COLOUR,1,1.74,100,IMPORTED,-,-,-,-,SOCKET PRODUCTS,1,4.35,,,https://i.imgur.com/mKyjPiM.jpg,
