sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
HS1010M30,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1010M35,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1012M30,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1012M35,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1016M40,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1016M45,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1020M40,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1020M45,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1020M50,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1020M60,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1014M30,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1014M40,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS108M35,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS108M45,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS108M50,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS108M70,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1010M40,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1010M45,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1010M50,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1010M55,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1012M60,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1012M70,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1012M80,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1012M100,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1016M50,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1016M60,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1016M30,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1016M35,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1020M100,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1020M140,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1024M100,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1014M60,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS105M20,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1014M45,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS1020M55,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS106M20,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS108M16,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
HS108M20,,,,,,,,,,,,,,,,,,,,,,,,https://i.imgur.com/lqOMU7C.jpg,
