sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
"ANTGC120KIT",TOOLBANK,"SOLDERING IRON KIT XG120KT 120 WATT","SOLDERING IRON KIT XG120KT 120 WATT",,,,,,,,1,,1,ANTEX,,,,,"TOOLS/RIVETING & SOLDERING",1,136.38,136.38,1,https://franciskirk.shop/var/import/images/ANTGC120KIT.jpg,
"ANTGC60",TOOLBANK,"XG06020 GASCAT SOLDERING IRON 60 WATT","XG06020 GASCAT SOLDERING IRON 60 WATT",,,,,,,,1,,1,ANTEX,,,,,"TOOLS/RIVETING & SOLDERING",1,56.1,56.1,1,https://franciskirk.shop/var/import/images/ANTGC60.jpg,
"ANTXPT06YO",TOOLBANK,"XPT06YO HOT AIR TIP FOR GASCAT 60 SOLDERING IRON","XPT06YO HOT AIR TIP FOR GASCAT 60 SOLDERING IRON",,,,,,,,1,,1,ANTEX,,,,,"TOOLS/RIVETING & SOLDERING",1,14.23,14.23,1,https://franciskirk.shop/var/import/images/ANTXPT06YO.jpg,
"ARMBB2N",TOOLBANK,"BARROBOX MOBILE SECURITY BOX","BARROBOX MOBILE SECURITY BOX",,,,,,,,1,,1,ARMORGARD,,,,,"TOOLS/TOOLBOXES & TOOL STORAGE",1,1383.13,1383.13,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/ARMBB2N.jpg,
"ARMSS7",TOOLBANK,"SS7 CUTTINGSTATION CHOPSAW WORK BENCH","SS7 CUTTINGSTATION CHOPSAW WORK BENCH",,,,,,,,1,,1,ARMORGARD,,,,,"TOOLS/TOOLBOXES & TOOL STORAGE",1,5824.05,5824.05,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/ARMSS7.jpg,
"ARMTB1N",TOOLBANK,"TB1 TUFFBANK VAN BOX","TB1 TUFFBANK VAN BOX",,,,,,,,1,,1,ARMORGARD,,,,,"TOOLS/TOOLBOXES & TOOL STORAGE",1,550.7,550.7,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/ARMTB1N.jpg,
"BAH12SM14",TOOLBANK,"HEXAGON SOCKET 1/2IN DRIVE 14MM","HEXAGON SOCKET 1/2IN DRIVE 14MM",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/SOCKETS & ACCESSORIES - 1/2IN DRIVE",1,5.78,5.78,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH12SM15.jpg,
"BAH12SM32",TOOLBANK,"HEXAGON SOCKET 1/2IN DRIVE 32MM","HEXAGON SOCKET 1/2IN DRIVE 32MM",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/SOCKETS & ACCESSORIES - 1/2IN DRIVE",1,9.9,9.9,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH12SM15.jpg,
"BAH1472K6",TOOLBANK,"6 DRAWER B TOOL TROLLEY K ORANGE","6 DRAWER B TOOL TROLLEY K ORANGE",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/TOOLBOXES & TOOL STORAGE",1,865.13,865.13,1,https://franciskirk.shop/var/import/images/BAH1472K6.jpg,
"BAH1472K7",TOOLBANK,"7 DRAWER B TOOL TROLLEY K ORANGE","7 DRAWER B TOOL TROLLEY K ORANGE",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/TOOLBOXES & TOOL STORAGE",1,921.38,921.38,1,https://franciskirk.shop/var/import/images/BAH1472K7.jpg,
"BAH4750PTBW",TOOLBANK,"2-IN-1 ROLLING MOBILE WORKSHOP","2-IN-1 ROLLING MOBILE WORKSHOP",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/TOOLBOXES & TOOL STORAGE",1,83.78,83.78,1,https://franciskirk.shop/var/import/images/BAH4750PTBW.jpg,
"BAH59S100BC",TOOLBANK,"59/S100BC COLOUR CODED BIT SET, 100 PIECE","59/S100BC COLOUR CODED BIT SET  100 PIECE",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/SCREWDRIVER INSERT BITS & ADAPTORS",1,61.5,61.5,1,https://franciskirk.shop/var/import/images/BAH59S100BC.jpg,
