sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
B/DX32360,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BACKING PADS & POLISHING ACCESSORIES",,,,,
B/S06160,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BACKING PADS & POLISHING ACCESSORIES",,,,,
D/ISSJL200,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BATTERY CHARGERS & JUMP LEADS",,,,,
D/ISSJL600,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/CAR MAINTENANCE & VALETING PRODUCTS/BATTERY CHARGERS & JUMP LEADS",,,,,
DEWDT3601QZ,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BACKING PADS & POLISHING ACCESSORIES",,,,,
DOFFNEA00DOF,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/HOUSEHOLD CLEANING",,,,,
DOFNAB50,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/HOUSEHOLD CLEANING",,,,,
FAIABP125,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BACKING PADS & POLISHING ACCESSORIES",,,,,
FAIBRBAS18,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",,,,,
FAIBRBAS18H,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",,,,,
FAIBRBAS18R,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",,,,,
FAIBRBAS24H,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",,,,,
FAIBRBASS11,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/HAND BRUSHES",,,,,
FAIBRBASS12,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",,,,,
FAIBRBASS12H,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",,,,,
FAIBRBASS12R,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",,,,,
FAIBRBASS24,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",,,,,
FAIBRBASS36,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",,,,,
FAIBRBASS36H,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",,,,,
FAIBRBASS9,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",,,,,
FAIBRBC13FL,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",,,,,
FAIBRBC13FLH,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",,,,,
FAIBRBC13SA,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",,,,,
FAIBRBC13SAH,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",,,,,
FAIBRCHURN,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/CHURN BRUSH",,,,,
FAIBRCOCO11,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS/HAND BRUSHES",,,,,
FAIBRCOCO12,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",,,,,
FAIBRCOCO12H,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",,,,,
FAIBRCOCO18,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",,,,,
FAIBRCOCO18H,,,,,,,,,,,,,,,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",,,,,
