sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
BOLRUSHPSF,,,,,,,,,,,,,,,,,,,,,,,,https://franciskirk.shop/var/import/images/BOLRUSHPSF.jpg,
BOLRUSHPSI,,,,,,,,,,,,,,,,,,,,,,,,https://franciskirk.shop/var/import/images/BOLRUSHPSI.jpg,
BOLRUSHTWI,,,,,,,,,,,,,,,,,,,,,,,,https://franciskirk.shop/var/import/images/BOLRUSHTWI.jpg,
BOLRXPACK,,,,,,,,,,,,,,,,,,,,,,,,https://franciskirk.shop/var/import/images/BOLRXPACK.jpg,
BOLSILEXPSF,,,,,,,,,,,,,,,,,,,,,,,,https://franciskirk.shop/var/import/images/BOLSILEXPSF.jpg,
BOLSILEXPSI,,,,,,,,,,,,,,,,,,,,,,,,https://franciskirk.shop/var/import/images/BOLSILEXPSI.jpg,
BRKCO4000EN,,,,,,,,,,,,,,,,,,,,,,,,https://franciskirk.shop/var/import/images/BRKCO4000EN.jpg,
BOLSILPSF,,,,,,,,,,,,,,,,,,,,,,,,https://franciskirk.shop/var/import/images/BOLSILPSF.jpg,
BOLSILPSI,,,,,,,,,,,,,,,,,,,,,,,,https://franciskirk.shop/var/import/images/BOLSILPSI.jpg,
BOLSLAESP,,,,,,,,,,,,,,,,,,,,,,,,https://franciskirk.shop/var/import/images/BOLSLAESP.jpg,
BOLSLAHIVI,,,,,,,,,,,,,,,,,,,,,,,,https://franciskirk.shop/var/import/images/BOLSLAHIVI.jpg,
BOLSLAPSF,,,,,,,,,,,,,,,,,,,,,,,,https://franciskirk.shop/var/import/images/BOLSLAPSF.jpg,
BOLSLAPSI,,,,,,,,,,,,,,,,,,,,,,,,https://franciskirk.shop/var/import/images/BOLSLAPSI.jpg,
BOLSLAPSJ,,,,,,,,,,,,,,,,,,,,,,,,https://franciskirk.shop/var/import/images/BOLSLAPSJ.jpg,
BOS1061200SE,,,,,,,,,,,,,,,,,,,,,,,,https://franciskirk.shop/var/import/images/BOS1061200SE.jpg,
BOSBT1300B1M,,,,,,,,,,,,,,,,,,,,,,,,https://franciskirk.shop/var/import/images/BOSBT1300B1M.jpg,
