sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
B/S06160,TOOLBANK,"ADJUSTABLE GRINDER PIN SPANNER","ADJUSTABLE GRINDER PIN SPANNER",,,,,,,,1,,1,BLUESPOT TOOLS,,,,,"CLEANING PRODUCTS/BACKING PADS & POLISHING ACCESSORIES",1,7.48,7.48,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/B-S06160.jpg,
B/DX32360,TOOLBANK,"X32360  75MM","X32360  75MM",,,,,,,,1,,1,BLACK & DECKER,,,,,"CLEANING PRODUCTS/BACKING PADS & POLISHING ACCESSORIES",1,6.75,6.75,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/B-DX32360.jpg,
FAIBRCOCO24,TOOLBANK,"SOFT COCO BROOM HEAD 600MM (24IN)","SOFT COCO BROOM HEAD 600MM (24IN)",,,,,,,,1,,1,FAITHFULL,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",1,9.15,9.15,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIBRCOCO24.jpg,
FAIBRCOCO24H,TOOLBANK,"BROOM SOFT COCO 60CM (24IN) + HANDLE & STAY","BROOM SOFT COCO 60CM (24IN) + HANDLE & STAY",,,,,,,,1,,1,FAITHFULL,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",1,16.5,16.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIBRCOCO24H.jpg,
FAIBRCOCO36,TOOLBANK,"SOFT COCO BROOM HEAD 900MM (36IN)","SOFT COCO BROOM HEAD 900MM (36IN)",,,,,,,,1,,1,FAITHFULL,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",1,16.53,16.53,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIBRCOCO36.jpg,
FAIBRCOCO36H,TOOLBANK,"BROOM SOFT COCO 90CM (36IN) + HANDLE & STAY","BROOM SOFT COCO 90CM (36IN) + HANDLE & STAY",,,,,,,,1,,1,FAITHFULL,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",1,23.98,23.98,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIBRCOCO36H.jpg,
FAIBRDECKSCR,TOOLBANK,"DECK SCRUB BROOM HEAD 175MM (7IN) THREADED SOCKET","DECK SCRUB BROOM HEAD 175MM (7IN) THREADED SOCKET",,,,,,,,1,,1,FAITHFULL,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",1,4.28,4.28,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIBRDECKSCR.jpg,
FAIBRDUSTPAN,TOOLBANK,"DUSTPAN METAL 280MM","DUSTPAN METAL 280MM",,,,,,,,1,,1,FAITHFULL,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",1,10.18,10.18,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIBRDUSTPAN.jpg,
FAIBRDUSTSET,TOOLBANK,"DUSTPAN & BRUSH SET PLASTIC (220MM)","DUSTPAN & BRUSH SET PLASTIC (220MM)",,,,,,,,1,,1,FAITHFULL,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",1,3.78,3.78,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIBRDUSTSET.jpg,
FAIBRHANDSCR,TOOLBANK,"HAND SCRUBBING BRUSH 200MM (8IN) UNVARNISHED","HAND SCRUBBING BRUSH 200MM (8IN) UNVARNISHED",,,,,,,,1,,1,FAITHFULL,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",1,3.05,3.05,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIBRHANDSCR.jpg,
FAIBRHANDSOF,TOOLBANK,"SOFT CREAM PVC HAND BRUSH 275MM (11IN)","SOFT CREAM PVC HAND BRUSH 275MM (11IN)",,,,,,,,1,,1,FAITHFULL,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",1,4.28,4.28,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIBRHANDSOF.jpg,
FAIBRHANDSTI,TOOLBANK,"STIFF GREEN PVC HAND BRUSH 275MM (11IN)","STIFF GREEN PVC HAND BRUSH 275MM (11IN)",,,,,,,,1,,1,FAITHFULL,,,,,"CLEANING PRODUCTS/BRUSHES, BROOMS & MOPS",1,4.28,4.28,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIBRHANDSTI.jpg,
FAIBRMOP16,TOOLBANK,"COTTON SOCKET MOP HEAD NO 16","COTTON SOCKET MOP HEAD NO 16",,,,,,,,1,,1,FAITHFULL,,,,,"CLEANING PRODUCTS/MOPS",1,4,4,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIBRMOP16.jpg,
