sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
"ABU10KS110",TOOLBANK,"10KS/110 SECURITY CHAIN LENGTH 110CM LINK DIAMETER 10MM","10KS/110 SECURITY CHAIN LENGTH 110CM LINK DIAMETER 10MM",,,,,,,,1,,1,ABUS MECHANICAL,,,,,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/SECURITY CHAINS & BIKE LOCKS",1,72.3,72.3,1,https://franciskirk.shop/var/import/images/ABU10KS110.jpg,
"ABU10KS140",TOOLBANK,"10KS/140 SECURITY CHAIN LENGTH 140CM LINK DIAMETER 10MM","10KS/140 SECURITY CHAIN LENGTH 140CM LINK DIAMETER 10MM",,,,,,,,1,,1,ABUS MECHANICAL,,,,,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/SECURITY CHAINS & BIKE LOCKS",1,82.4,82.4,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/ABU10KS110.jpg,
"ABU10KS170",TOOLBANK,"10KS/170 SECURITY CHAIN LENGTH 170CM LINK DIAMETER 10MM","10KS/170 SECURITY CHAIN LENGTH 170CM LINK DIAMETER 10MM",,,,,,,,1,,1,ABUS MECHANICAL,,,,,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/SECURITY CHAINS & BIKE LOCKS",1,98.38,98.38,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/ABU10KS110.jpg,
"ABU10KS200",TOOLBANK,"10KS/200 SECURITY CHAIN LENGTH 200CM LINK DIAMETER 10MM","10KS/200 SECURITY CHAIN LENGTH 200CM LINK DIAMETER 10MM",,,,,,,,1,,1,ABUS MECHANICAL,,,,,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/SECURITY CHAINS & BIKE LOCKS",1,115.25,115.25,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/ABU10KS110.jpg,
"ABU110055",TOOLBANK,"1100/55 COMBINATION BLACK CABLE LOCK 55CM X 6MM","1100/55 COMBINATION BLACK CABLE LOCK 55CM X 6MM",,,,,,,,1,,1,ABUS MECHANICAL,,,,,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/SECURITY CHAINS & BIKE LOCKS",1,7,7,1,https://franciskirk.shop/var/import/images/ABU110055.jpg,
"ABU110055C",TOOLBANK,"1100/55 COMBINATION COLOURED CABLE LOCK 55CM X 6MM","1100/55 COMBINATION COLOURED CABLE LOCK 55CM X 6MM",,,,,,,,1,,1,ABUS MECHANICAL,,,,,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/SECURITY CHAINS & BIKE LOCKS",1,7,7,1,https://franciskirk.shop/var/import/images/ABU110055C.jpg,
"ABU12KS120",TOOLBANK,"12KS/120 LOOP SECURITY CHAIN 120CM X 12MM","12KS/120 LOOP SECURITY CHAIN 120CM X 12MM",,,,,,,,1,,1,ABUS MECHANICAL,,,,,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/SECURITY CHAINS & BIKE LOCKS",1,125.33,125.33,1,https://franciskirk.shop/var/import/images/ABU12KS120.jpg,
"ABU14126BLK",TOOLBANK,"141/200 DISKUS INTEGRAL VAN LOCK BLACK & 26/70MM DISKUS PADLOCK","141/200 DISKUS INTEGRAL VAN LOCK BLACK & 26/70MM DISKUS PADLOCK",,,,,,,,1,,1,ABUS MECHANICAL,,,,,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/PADLOCKS AND HASP & STAPLES",1,78.18,78.18,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/ABU14126BLK.jpg,
"ABU14126C",TOOLBANK,"141/200 DISKUS INTEGRAL VAN LOCK WHITE & 26/70MM DISKUS PADLOCK","141/200 DISKUS INTEGRAL VAN LOCK WHITE & 26/70MM DISKUS PADLOCK",,,,,,,,1,,1,ABUS MECHANICAL,,,,,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/PADLOCKS AND HASP & STAPLES",1,78.18,78.18,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/ABU14126C.jpg,
"ABU1850185",TOOLBANK,"1850/185 COBRA LOOP CABLE 8MM X 185CM","1850/185 COBRA LOOP CABLE 8MM X 185CM",,,,,,,,1,,1,ABUS MECHANICAL,,,,,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/SECURITY CHAINS & BIKE LOCKS",1,15.58,15.58,1,https://franciskirk.shop/var/import/images/ABU1850185.jpg,
"ABU190055",TOOLBANK,"1900/55 RECOIL KEYED CABLE LOCK BLACK 55CM X 6MM","1900/55 RECOIL KEYED CABLE LOCK BLACK 55CM X 6MM",,,,,,,,1,,1,ABUS MECHANICAL,,,,,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/SECURITY CHAINS & BIKE LOCKS",1,6.73,6.73,1,https://franciskirk.shop/var/import/images/ABU190055.jpg,
"ABU190055C",TOOLBANK,"1900/55 RECOIL KEYED CABLE LOCK COLOURED 55CM X 6MM","1900/55 RECOIL KEYED CABLE LOCK COLOURED 55CM X 6MM",,,,,,,,1,,1,ABUS MECHANICAL,,,,,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/SECURITY CHAINS & BIKE LOCKS",1,6.73,6.73,1,https://franciskirk.shop/var/import/images/ABU190055C.jpg,
"ABU1950120",TOOLBANK,"1950/120 RECOIL KEYED CABLE LOCK BLACK 120CM X 7MM","1950/120 RECOIL KEYED CABLE LOCK BLACK 120CM X 7MM",,,,,,,,1,,1,ABUS MECHANICAL,,,,,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/SECURITY CHAINS & BIKE LOCKS",1,15.55,15.55,1,https://franciskirk.shop/var/import/images/ABU1950120.jpg,
"ABU1950120C",TOOLBANK,"1950/120 RECOIL KEYED CABLE LOCK COLOURED 120CM X 7MM","1950/120 RECOIL KEYED CABLE LOCK COLOURED 120CM X 7MM",,,,,,,,1,,1,ABUS MECHANICAL,,,,,"TOOLS/PADLOCKS, DOOR LOCKS & SECURITY/SECURITY CHAINS & BIKE LOCKS",1,15.55,15.55,1,https://franciskirk.shop/var/import/images/ABU1950120C.jpg,
