sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images
"ALMCH045",TOOLBANK,"CH045 CHAINSAW CHAIN 3/8IN X 45 LINKS - FITS 30CM BARS","CH045 CHAINSAW CHAIN 3/8IN X 45 LINKS - FITS 30CM BARS",,,,,,,,1,,1,ALM MANUFACTURING,,,,,"TOOLS/GARDEN TOOLS/SPARES, MAINTENANCE & SHARPENING TOOLS/REPLACEMENT CHAINSAW CHAINS & BARS",1,22.43,22.43,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/ALMCH044.jpg
"ALMCH049",TOOLBANK,"CH049 CHAINSAW CHAIN 3/8IN X 49 LINKS - FITS 35CM BARS","CH049 CHAINSAW CHAIN 3/8IN X 49 LINKS - FITS 35CM BARS",,,,,,,,1,,1,ALM MANUFACTURING,,,,,"TOOLS/GARDEN TOOLS/SPARES, MAINTENANCE & SHARPENING TOOLS/REPLACEMENT CHAINSAW CHAINS & BARS",1,22,22,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/ALMCH044.jpg
"ALMCH050",TOOLBANK,"CH050 CHAINSAW CHAIN 3/8IN X 50 LINKS - FITS 35CM BARS","CH050 CHAINSAW CHAIN 3/8IN X 50 LINKS - FITS 35CM BARS",,,,,,,,1,,1,ALM MANUFACTURING,,,,,"TOOLS/GARDEN TOOLS/SPARES, MAINTENANCE & SHARPENING TOOLS/REPLACEMENT CHAINSAW CHAINS & BARS",1,19.55,19.55,1,https://franciskirk.shop/var/import/images/ALMCH050.jpg
"ALMCH052",TOOLBANK,"CH052 CHAINSAW CHAIN 3/8IN X 52 LINKS - FITS 35CM BARS","CH052 CHAINSAW CHAIN 3/8IN X 52 LINKS - FITS 35CM BARS",,,,,,,,1,,1,ALM MANUFACTURING,,,,,"TOOLS/GARDEN TOOLS/SPARES, MAINTENANCE & SHARPENING TOOLS/REPLACEMENT CHAINSAW CHAINS & BARS",1,19.78,19.78,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/ALMCH044.jpg
"ALMCH053",TOOLBANK,"CH053 CHAINSAW CHAIN 3/8IN X 53 LINKS - FITS 35CM BARS","CH053 CHAINSAW CHAIN 3/8IN X 53 LINKS - FITS 35CM BARS",,,,,,,,1,,1,ALM MANUFACTURING,,,,,"TOOLS/GARDEN TOOLS/SPARES, MAINTENANCE & SHARPENING TOOLS/REPLACEMENT CHAINSAW CHAINS & BARS",1,19.78,19.78,1,https://franciskirk.shop/var/import/images/ALMCH053.jpg
"ALMCH055",TOOLBANK,"CH055 CHAINSAW CHAIN 3/8IN X 55 LINKS - FITS 40CM BARS","CH055 CHAINSAW CHAIN 3/8IN X 55 LINKS - FITS 40CM BARS",,,,,,,,1,,1,ALM MANUFACTURING,,,,,"TOOLS/GARDEN TOOLS/SPARES, MAINTENANCE & SHARPENING TOOLS/REPLACEMENT CHAINSAW CHAINS & BARS",1,20.88,20.88,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/ALMCH044.jpg
"ALMCH056",TOOLBANK,"CH056 CHAINSAW CHAIN 3/8IN X 56 LINKS - FITS 40CM BARS","CH056 CHAINSAW CHAIN 3/8IN X 56 LINKS - FITS 40CM BARS",,,,,,,,1,,1,ALM MANUFACTURING,,,,,"TOOLS/GARDEN TOOLS/SPARES, MAINTENANCE & SHARPENING TOOLS/REPLACEMENT CHAINSAW CHAINS & BARS",1,21.13,21.13,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/ALMCH044.jpg
"ALMCH057",TOOLBANK,"CH057 CHAINSAW CHAIN 3/8IN X 57 LINKS - FITS 40CM BARS","CH057 CHAINSAW CHAIN 3/8IN X 57 LINKS - FITS 40CM BARS",,,,,,,,1,,1,ALM MANUFACTURING,,,,,"TOOLS/GARDEN TOOLS/SPARES, MAINTENANCE & SHARPENING TOOLS/REPLACEMENT CHAINSAW CHAINS & BARS",1,21.13,21.13,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/ALMCH044.jpg
"ALMCH060",TOOLBANK,"CH060 CHAINSAW CHAIN 3/8IN X 60 LINKS - FITS 45CM BARS","CH060 CHAINSAW CHAIN 3/8IN X 60 LINKS - FITS 45CM BARS",,,,,,,,1,,1,ALM MANUFACTURING,,,,,"TOOLS/GARDEN TOOLS/SPARES, MAINTENANCE & SHARPENING TOOLS/REPLACEMENT CHAINSAW CHAINS & BARS",1,23.3,23.3,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/ALMCH044.jpg
"ALMCH061",TOOLBANK,"CH061 CHAINSAW CHAIN 3/8IN X 61 LINKS - FITS 45CM BARS","CH061 CHAINSAW CHAIN 3/8IN X 61 LINKS - FITS 45CM BARS",,,,,,,,1,,1,ALM MANUFACTURING,,,,,"TOOLS/GARDEN TOOLS/SPARES, MAINTENANCE & SHARPENING TOOLS/REPLACEMENT CHAINSAW CHAINS & BARS",1,24.78,24.78,1,https://franciskirk.shop/var/import/images/ALMCH061.jpg
"ALMCH062",TOOLBANK,"CH062 CHAINSAW CHAIN 3/8IN X 62 LINKS - FITS 45CM BARS","CH062 CHAINSAW CHAIN 3/8IN X 62 LINKS - FITS 45CM BARS",,,,,,,,1,,1,ALM MANUFACTURING,,,,,"TOOLS/GARDEN TOOLS/SPARES, MAINTENANCE & SHARPENING TOOLS/REPLACEMENT CHAINSAW CHAINS & BARS",1,23.33,23.33,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/ALMCH066.jpg
"ALMCH064",TOOLBANK,"CH064 CHAINSAW CHAIN .325 X 64 LINKS - FITS 40CM BARS","CH064 CHAINSAW CHAIN .325 X 64 LINKS - FITS 40CM BARS",,,,,,,,1,,1,ALM MANUFACTURING,,,,,"TOOLS/GARDEN TOOLS/SPARES, MAINTENANCE & SHARPENING TOOLS/REPLACEMENT CHAINSAW CHAINS & BARS",1,28.73,28.73,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/ALMCH066.jpg
"ALMCH066",TOOLBANK,"CH066 CHAINSAW CHAIN .325 X 66 LINKS - FITS 40CM BARS","CH066 CHAINSAW CHAIN .325 X 66 LINKS - FITS 40CM BARS",,,,,,,,1,,1,ALM MANUFACTURING,,,,,"TOOLS/GARDEN TOOLS/SPARES, MAINTENANCE & SHARPENING TOOLS/REPLACEMENT CHAINSAW CHAINS & BARS",1,30.63,30.63,1,https://franciskirk.shop/var/import/images/ALMCH066.jpg
"ALMCH072",TOOLBANK,"CH072 CHAINSAW CHAIN .325 X 72 LINKS - FITS 45CM BARS","CH072 CHAINSAW CHAIN .325 X 72 LINKS - FITS 45CM BARS",,,,,,,,1,,1,ALM MANUFACTURING,,,,,"TOOLS/GARDEN TOOLS/SPARES, MAINTENANCE & SHARPENING TOOLS/REPLACEMENT CHAINSAW CHAINS & BARS",1,30.5,30.5,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/ALMCH066.jpg
"ALMCH352",TOOLBANK,"CH352 UNIVERSAL BAR & CHAIN 52 LINK","CH352 UNIVERSAL BAR & CHAIN 52 LINK",,,,,,,,1,,1,ALM MANUFACTURING,,,,,"TOOLS/GARDEN TOOLS/SPARES, MAINTENANCE & SHARPENING TOOLS/REPLACEMENT CHAINSAW CHAINS & BARS",1,42.25,42.25,1,https://franciskirk.shop/var/import/images/ALMCH352.jpg
"BAH100101H",TOOLBANK,"HANDLED HAND BASTARD CUT FILE 1-100-10-1-2 250MM (10IN)","HANDLED HAND BASTARD CUT FILE 1-100-10-1-2 250MM (10IN)",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/FILES/HAND FILES",1,16.9,16.9,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH11000612.jpg
"BAH10081H",TOOLBANK,"HANDLED HAND BASTARD CUT FILE 1-100-08-1-2 200MM (8IN)","HANDLED HAND BASTARD CUT FILE 1-100-08-1-2 200MM (8IN)",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/FILES/HAND FILES",1,14.1,14.1,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH11000612.jpg
"BAH10082H",TOOLBANK,"HANDLED HAND SECOND CUT FILE 1-100-08-2-2 200MM (8IN)","HANDLED HAND SECOND CUT FILE 1-100-08-2-2 200MM (8IN)",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/FILES/HAND FILES",1,14.68,14.68,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH11000612.jpg
"BAH102151",TOOLBANK,"10-21-51 BOWSAW 530MM (21IN)","10-21-51 BOWSAW 530MM (21IN)",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/SAWS/BOWSAWS & BLADES",1,27.68,27.68,1,https://franciskirk.shop/var/import/images/BAH102151.jpg
"BAH102423",TOOLBANK,"10-24-23 BOWSAW 600MM (24IN)","10-24-23 BOWSAW 600MM (24IN)",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/SAWS/BOWSAWS & BLADES",1,29.63,29.63,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH102151.jpg
"BAH102451",TOOLBANK,"10-24-51 BOWSAW 600MM (24IN)","10-24-51 BOWSAW 600MM (24IN)",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/SAWS/BOWSAWS & BLADES",1,29.63,29.63,1,https://franciskirk.shop/var/import/images/BAH102451.jpg
"BAH103023",TOOLBANK,"10-30-23 BOWSAW 755MM (30IN)","10-30-23 BOWSAW 755MM (30IN)",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/SAWS/BOWSAWS & BLADES",1,33.45,33.45,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH102151.jpg
"BAH103051",TOOLBANK,"10-30-51 BOWSAW 755MM (30IN)","10-30-51 BOWSAW 755MM (30IN)",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/SAWS/BOWSAWS & BLADES",1,33.45,33.45,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH102151.jpg
"BAH11000612",TOOLBANK,"HANDLED HAND BASTARD CUT FILE 1-100-06-1-2 150MM (6IN)","HANDLED HAND BASTARD CUT FILE 1-100-06-1-2 150MM (6IN)",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/FILES/HAND FILES",1,12.08,12.08,1,https://franciskirk.shop/var/import/images/BAH11000612.jpg
"BAH11000622",TOOLBANK,"HANDLED HAND SECOND CUT FILE 1-100-06-2-2 150MM (6IN)","HANDLED HAND SECOND CUT FILE 1-100-06-2-2 150MM (6IN)",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/FILES/HAND FILES",1,12.58,12.58,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH11000612.jpg
"BAH11060812",TOOLBANK,"HANDLED HAND OBERG CUT FILE 1-106-08-1-2 200MM (8IN)","HANDLED HAND OBERG CUT FILE 1-106-08-1-2 200MM (8IN)",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/FILES/HAND FILES",1,19.93,19.93,1,https://franciskirk.shop/var/import/images/BAH11060812.jpg
"BAH11061012",TOOLBANK,"HANDLED HAND OBERG CUT FILE 1-106-10-1-2 250MM (10IN)","HANDLED HAND OBERG CUT FILE 1-106-10-1-2 250MM (10IN)",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/FILES/HAND FILES",1,25.73,25.73,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH11060812.jpg
"BAH11081H",TOOLBANK,"HANDLED FLAT BASTARD FILE 1-110-08-1-2 200MM (8IN)","HANDLED FLAT BASTARD FILE 1-110-08-1-2 200MM (8IN)",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/FILES/FLAT FILES",1,14.1,14.1,1,https://franciskirk.shop/var/import/images/BAH11081H.jpg
"BAH11082H",TOOLBANK,"HANDLED FLAT SECOND CUT FILE 1-110-08-2-2 200MM (8IN)","HANDLED FLAT SECOND CUT FILE 1-110-08-2-2 200MM (8IN)",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/FILES/FLAT FILES",1,14.68,14.68,1,https://franciskirk.shop/var/import/images/BAH11082H.jpg
"BAH11152QC",TOOLBANK,"3834-ARBR-11152QC 32-210MM ARBOR-QUICK CHANGE","3834-ARBR-11152QC 32-210MM ARBOR-QUICK CHANGE",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/POWER TOOL ACCESSORIES/DRILL BITS & HOLESAWS/HOLESAWS & ACCESSORIES",1,23.18,23.18,1,https://franciskirk.shop/var/import/images/BAH11152QC.jpg
"BAH111MSET11",TOOLBANK,"CHROME POLISHED COMBINATION SPANNER SET, 11 PIECE","CHROME POLISHED COMBINATION SPANNER SET  11 PIECE",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/SPANNERS/SPANNERS - COMBINATION SETS",1,147.65,147.65,1,https://franciskirk.shop/var/import/images/BAH111MSET11.jpg
"BAH111MSET12",TOOLBANK,"CHROME POLISHED COMBINATION SPANNER SET, 12 PIECE","CHROME POLISHED COMBINATION SPANNER SET  12 PIECE",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/SPANNERS/SPANNERS - COMBINATION SETS",1,103.88,103.88,1,https://franciskirk.shop/var/import/images/BAH111MSET12.jpg
"BAH111MSH5",TOOLBANK,"CHROME POLISHED COMBINATION SPANNER SET, 5 PIECE","CHROME POLISHED COMBINATION SPANNER SET  5 PIECE",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/SPANNERS/SPANNERS - COMBINATION SETS",1,65,65,1,https://franciskirk.shop/var/import/images/BAH111MSH5.jpg
"BAH1234A",TOOLBANK,"ADAPTOR 1/2IN FEMALE > 3/4IN MALE","ADAPTOR 1/2IN FEMALE > 3/4IN MALE",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,14.9,14.9,1,https://franciskirk.shop/var/import/images/BAH1234A.jpg
"BAH1238A",TOOLBANK,"ADAPTOR 1/2IN FEMALE > 3/8IN MALE","ADAPTOR 1/2IN FEMALE > 3/8IN MALE",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,12.08,12.08,1,https://franciskirk.shop/var/import/images/BAH1238A.jpg
"BAH12BB",TOOLBANK,"BREAKER BAR 1/2IN DRIVE","BREAKER BAR 1/2IN DRIVE",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,49.35,49.35,1,https://franciskirk.shop/var/import/images/BAH12BB.jpg
"BAH12BBL",TOOLBANK,"BREAKER BAR LONG 1/2IN DRIVE","BREAKER BAR LONG 1/2IN DRIVE",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,52.8,52.8,1,https://franciskirk.shop/var/import/images/BAH12BBL.jpg
"BAH12EB10",TOOLBANK,"EXTENSION BAR 1/2IN DRIVE 250MM (10IN)","EXTENSION BAR 1/2IN DRIVE 250MM (10IN)",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,15.2,15.2,1,https://franciskirk.shop/var/import/images/BAH12EB10.jpg
"BAH12EB3",TOOLBANK,"EXTENSION BAR 1/2IN DRIVE 75MM (3IN)","EXTENSION BAR 1/2IN DRIVE 75MM (3IN)",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,10.65,10.65,1,https://franciskirk.shop/var/import/images/BAH12EB3.jpg
"BAH12EB5",TOOLBANK,"EXTENSION BAR 1/2IN DRIVE 125MM (5IN)","EXTENSION BAR 1/2IN DRIVE 125MM (5IN)",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,11.03,11.03,1,https://franciskirk.shop/var/import/images/BAH12EB5.jpg
"BAH12RAT",TOOLBANK,"REVERSIBLE RATCHET 1/2IN SQUARE DRIVE","REVERSIBLE RATCHET 1/2IN SQUARE DRIVE",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,54.3,54.3,1,https://franciskirk.shop/var/import/images/BAH12RAT.jpg
"BAH12RATQR",TOOLBANK,"RATCHET QUICK RELEASE 1/2IN SQUARE DRIVE SBS81","RATCHET QUICK RELEASE 1/2IN SQUARE DRIVE SBS81",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,56.25,56.25,1,https://franciskirk.shop/var/import/images/BAH12RATQR.jpg
"BAH12SM10",TOOLBANK,"HEXAGON SOCKET 1/2IN DRIVE 10MM","HEXAGON SOCKET 1/2IN DRIVE 10MM",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,5.6,5.6,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH12SM15.jpg
"BAH12SM11",TOOLBANK,"HEXAGON SOCKET 1/2IN DRIVE 11MM","HEXAGON SOCKET 1/2IN DRIVE 11MM",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,5.6,5.6,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH12SM15.jpg
"BAH12SM12",TOOLBANK,"HEXAGON SOCKET 1/2IN DRIVE 12MM","HEXAGON SOCKET 1/2IN DRIVE 12MM",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,5.6,5.6,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH12SM15.jpg
"BAH12SM13",TOOLBANK,"HEXAGON SOCKET 1/2IN DRIVE 13MM","HEXAGON SOCKET 1/2IN DRIVE 13MM",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,5.6,5.6,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH12SM15.jpg
"BAH12SM14",TOOLBANK,"HEXAGON SOCKET 1/2IN DRIVE 14MM","HEXAGON SOCKET 1/2IN DRIVE 14MM",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,5.78,5.78,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH12SM15.jpg
"BAH12SM15",TOOLBANK,"HEXAGON SOCKET 1/2IN DRIVE 15MM","HEXAGON SOCKET 1/2IN DRIVE 15MM",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,5.78,5.78,1,https://franciskirk.shop/var/import/images/BAH12SM15.jpg
"BAH12SM17",TOOLBANK,"HEXAGON SOCKET 1/2IN DRIVE 17MM","HEXAGON SOCKET 1/2IN DRIVE 17MM",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,6.63,6.63,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH12SM15.jpg
"BAH12SM18",TOOLBANK,"HEXAGON SOCKET 1/2IN DRIVE 18MM","HEXAGON SOCKET 1/2IN DRIVE 18MM",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,6.63,6.63,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH12SM15.jpg
"BAH12SM19",TOOLBANK,"HEXAGON SOCKET 1/2IN DRIVE 19MM","HEXAGON SOCKET 1/2IN DRIVE 19MM",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,6.63,6.63,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH12SM15.jpg
"BAH12SM22",TOOLBANK,"HEXAGON SOCKET 1/2IN DRIVE 22MM","HEXAGON SOCKET 1/2IN DRIVE 22MM",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,7.25,7.25,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH12SM15.jpg
"BAH12SM23",TOOLBANK,"HEXAGON SOCKET 1/2IN DRIVE 23MM","HEXAGON SOCKET 1/2IN DRIVE 23MM",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,7.25,7.25,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH12SM15.jpg
"BAH12SM24",TOOLBANK,"HEXAGON SOCKET 1/2IN DRIVE 24MM","HEXAGON SOCKET 1/2IN DRIVE 24MM",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,7.8,7.8,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH12SM15.jpg
"BAH12SM27",TOOLBANK,"HEXAGON SOCKET 1/2IN DRIVE 27MM","HEXAGON SOCKET 1/2IN DRIVE 27MM",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,9.53,9.53,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH12SM15.jpg
"BAH12SM30",TOOLBANK,"HEXAGON SOCKET 1/2IN DRIVE 30MM","HEXAGON SOCKET 1/2IN DRIVE 30MM",,,,,,,,1,,1,BAHCO,,,,,"TOOLS/HAND TOOLS/MECHANIC'S TOOLS/SOCKETS & ACCESSORIES",1,9.9,9.9,1,https://toolmedia-res.cloudinary.com/image/private/w_640/toolbank/products/BAH12SM15.jpg
