sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
MEMFN16Z,TOOLBANK,HEXAGON FULL NUT ZP M16 (BOX 100),,,,,,,,,1,,1,METALMATE,,,-,,NUTS/HEX NUTS/FULL NUTS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMFN4Z.jpg,
MEMFN24Z,TOOLBANK,HEXAGON FULL NUT ZP M24 (BOX 25),,,,,,,,,1,,1,METALMATE,,,-,,NUTS/HEX NUTS/FULL NUTS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMFN4Z.jpg,
MEMFN30Z,TOOLBANK,HEXAGON FULL NUT ZP M30 (BOX 10),,,,,,,,,1,,1,METALMATE,,,-,,NUTS/HEX NUTS/FULL NUTS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMFN4Z.jpg,
MEMFN5Z,TOOLBANK,HEXAGON FULL NUT ZP M5 (BOX 1000),,,,,,,,,1,,1,METALMATE,,,-,,NUTS/HEX NUTS/FULL NUTS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMFN4Z.jpg,
MEMFN6Z,TOOLBANK,HEXAGON FULL NUT ZP M6 (BOX 500),,,,,,,,,1,,1,METALMATE,,,-,,NUTS/HEX NUTS/FULL NUTS"1,2.5,2.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMFN4Z.jpg,
MEMHTB10100Z,TOOLBANK,HIGH TENSILE BOLT ZP M10 X 100MM (BOX 50),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
MEMHTB10110Z,TOOLBANK,HIGH TENSILE BOLT ZP M10 X 110MM (BOX 50),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
MEMHTB10120Z,TOOLBANK,HIGH TENSILE BOLT ZP M10 X 120MM (BOX 50),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
MEMHTB10140Z,TOOLBANK,HIGH TENSILE BOLT ZP M10 X 140MM (BOX 50),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
MEMHTB10150Z,TOOLBANK,HIGH TENSILE BOLT ZP M10 X 150MM (BOX 50),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
MEMHTB10200Z,TOOLBANK,HIGH TENSILE BOLT ZP M10 X 200MM (BOX 50),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
MEMHTB1030Z,TOOLBANK,HIGH TENSILE BOLT ZP M10 X 30MM (BOX 100),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
VIT333100,TOOLBANK,EAR PROTECTORS,,,,,,,,,1,,1,VITREX,,,-,,PPE/PERSONAL PROTECTION EQUIPMENT/EAR DEFENDERS & EARPLUGS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/VIT333100.jpg,
VIT333120,TOOLBANK,EAR CAPS WITH FOLDABLE HEADBAND SNR 24 DB,,,,,,,,,1,,1,VITREX,,,-,,PPE/PERSONAL PROTECTION EQUIPMENT/EAR DEFENDERS & EARPLUGS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/VIT333120.jpg,
VIT333130,TOOLBANK,CORDED DISPOSABLE EARPLUGS SNR 33 DB (2 PAIRS),,,,,,,,,1,,1,VITREX,,,-,,PPE/PERSONAL PROTECTION EQUIPMENT/EAR DEFENDERS & EARPLUGS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/VIT333130.jpg,
VIT333140,TOOLBANK,TAPERED DISPOSABLE EARPLUGS SNR 33 DB (5 PAIRS),,,,,,,,,1,,1,VITREX,,,,,PPE/PERSONAL PROTECTION EQUIPMENT/EAR DEFENDERS & EARPLUGS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/VIT333140.jpg,
VIT334100,TOOLBANK,SAFETY SHIELD,,,,,,,,,1,,1,VITREX,,,,,PPE/PERSONAL PROTECTION EQUIPMENT/SAFETY SHIELDS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/VIT334100.jpg,
VIT334105,TOOLBANK,SPARE VISOR FOR 334100,,,,,,,,,1,,1,VITREX,,,,,PPE/PERSONAL PROTECTION EQUIPMENT/SAFETY SHIELDS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/VIT334105.jpg,
VIT334130,TOOLBANK,SAFETY HELMET - YELLOW,,,,,,,,,1,,1,VITREX,,,,,PPE/PERSONAL PROTECTION EQUIPMENT/SAFETY HELMETS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/VIT334130.jpg,
VIT334150,TOOLBANK,VISOR COMBINATION KIT,,,,,,,,,1,,1,VITREX,,,,,PPE/PERSONAL PROTECTION EQUIPMENT/SAFETY SHIELDS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/VIT334150.jpg,
VIT336100,TOOLBANK,GENERAL-PURPOSE SAFETY KIT,,-,-,-,-,-,,,1,,1,VITREX,,,-,-,PPE/SAFETY GOGGLES/ACCESSORIES"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/VIT336100.jpg,
FORC30CB1,TOOLBANK,MULTI-PURPOSE CLOUT NAILS COPPER 30 X 2.65MM (1KG BAG),,,,,,,,,1,,1,FORGEFIX,,,,,NAILS, PINS & FIXINGS/NAILS/ROOFING NAILS & ACCESSORIES"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORC30CB1.jpg,
FORC30GB500,TOOLBANK,CLOUT NAIL GALVANISED 30MM (500G BAG),,,,,,,,,1,,1,FORGEFIX,,,-,,NAILS, PINS & FIXINGS/NAILS/ROOFING NAILS & ACCESSORIES"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORC30GB500.jpg,
FORC330CB1,TOOLBANK,MULTI-PURPOSE CLOUT NAILS COPPER 30 X 3.0MM (1KG BAG),,,,,,,,,1,,1,FORGEFIX,,,,,NAILS, PINS & FIXINGS/NAILS/ROOFING NAILS & ACCESSORIES"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORC30CB1.jpg,
MEMCAP12120Z,TOOLBANK,SOCKET CAP SCREW ZP M12 X 120MM (BOX 50),,METRIC,M12,120 MM,ZINC,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
MEMCAP12130,TOOLBANK,SOCKET CAP SCREW SELF COLOUR M12 X 130MM (BOX 50),,METRIC,M12,130 MM,SELF COLOUR,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMSCAP416.jpg,
MEMCAP12180,TOOLBANK,SOCKET CAP SCREW SELF COLOUR M12 X 180MM (BOX 50),,METRIC,M12,180 MM,SELF COLOUR,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMSCAP416.jpg,
MEMCAP1225Z,TOOLBANK,SOCKET CAP SCREW ZP M12 X 25MM (BOX 100),,METRIC,M12,25 MM,ZINC,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
MEMCAP1230,TOOLBANK,SOCKET CAP SCREW SELF COLOUR M12 X 30MM (BOX 100),,METRIC,M12,30 MM,SELF COLOUR,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMSCAP416.jpg,
MEMCAP1230Z,TOOLBANK,SOCKET CAP SCREW ZP M12 X 30MM (BOX 100),,METRIC,M12,30 MM,ZINC,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
MEMCAP1235,TOOLBANK,SOCKET CAP SCREW SELF COLOUR M12 X 35MM (BOX 100),,METRIC,M12,35 MM,SELF COLOUR,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMSCAP416.jpg,
MEMCAP1240Z,TOOLBANK,SOCKET CAP SCREW ZP M12 X 40MM (BOX 50),,METRIC,M12,40 MM,ZINC,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
MEMCAP1245,TOOLBANK,SOCKET CAP SCREW SELF COLOUR M12 X 45MM (BOX 50),,METRIC,M12,45 MM,SELF COLOUR,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMSCAP416.jpg,
MEMCAP1245Z,TOOLBANK,SOCKET CAP SCREW ZP M12 X 45MM (BOX 50),,METRIC,M12,45 MM,ZINC,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
MEMCAP1250,TOOLBANK,SOCKET CAP SCREW SELF COLOUR M12 X 50MM (BOX 50),,METRIC,M12,50 MM,SELF COLOUR,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMSCAP416.jpg,
MEMCAP1255,TOOLBANK,SOCKET CAP SCREW SELF COLOUR M12 X 55MM (BOX 50),,METRIC,M12,55 MM,SELF COLOUR,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMSCAP416.jpg,
MEMCAP1255Z,TOOLBANK,SOCKET CAP SCREW ZP M12 X 55MM (BOX 50),,METRIC,M12,55 MM,ZINC,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
MEMCAP1260,TOOLBANK,SOCKET CAP SCREW SELF COLOUR M12 X 60MM (BOX 50),,METRIC,M12,60 MM,SELF COLOUR,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMSCAP416.jpg,
MEMCAP1260Z,TOOLBANK,SOCKET CAP SCREW ZP M12 X 60MM (BOX 50),,METRIC,M12,60 MM,ZINC,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
MEMCAP1270Z,TOOLBANK,SOCKET CAP SCREW ZP M12 X 70MM (BOX 50),,METRIC,M12,70 MM,ZINC,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
FORCS8240,TOOLBANK,WAFER HEAD TORX COMPATIBLE CONSTRUCTION T40 SCREWS TAN 8X240MM TUB 30,,METRIC,M8,240 MM,,,,,1,,1,FORGEFIX,,,,,SCREWS/TIMBER FIXING & DECKING SCREWS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORCS8240.jpg,
FORDISCRIVC,TOOLBANK,COPPER DISC RIVETS 20 X 20 X 1.5MM (BAG 100),,,,,,,,,1,,1,FORGEFIX,,,-,,NAILS, PINS & FIXINGS/NAILS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORDISCRIVC.jpg,
FORDS4550,TOOLBANK,DECKING SCREW POZI COMPATIBLE ST GREEN ANTI-CORROSION 4.5 X 50MM BOX 200,,METRIC,,,,,,,1,,1,FORGEFIX,,,-,,SCREWS/TIMBER FIXING & DECKING SCREWS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORDS4550.jpg,
FORDS4550TT,TOOLBANK,FORGEFAST TORX COMPATIBLE DECKING SCREWS CSK TAN 4.5X50 T25 TUB 600,,METRIC,,,,,,,1,,1,FORGEFIX,,,-,,SCREWS/TIMBER FIXING & DECKING SCREWS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORDS4550TT.jpg,
MEMCAP610Z,TOOLBANK,SOCKET CAP SCREW ZP M6 X 10MM (BOX 200),,METRIC,M6,10 MM,ZINC,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
MEMCAP612Z,TOOLBANK,SOCKET CAP SCREW ZP M6 X 12MM (BOX 200),,METRIC,M6,12 MM,ZINC,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
MEMCAP616,TOOLBANK,SOCKET CAP SCREW SELF COLOUR M6 X 16MM (BOX 200),,METRIC,M6,16 MM,SELF COLOUR,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMSCAP416.jpg,
MEMCAP616Z,TOOLBANK,SOCKET CAP SCREW ZP M6 X 16MM (BOX 200),,METRIC,M6,16 MM,ZINC,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
MEMCAP620Z,TOOLBANK,SOCKET CAP SCREW ZP M6 X 20MM (BOX 200),,METRIC,M6,20 MM,ZINC,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
MEMCAP625,TOOLBANK,SOCKET CAP SCREW SELF COLOUR M6 X 25MM (BOX 200),,METRIC,M6,25 MM,SELF COLOUR,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMSCAP416.jpg,
MEMCAP625Z,TOOLBANK,SOCKET CAP SCREW ZP M6 X 25MM (BOX 200),,METRIC,M6,25 MM,ZINC,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
MEMCAP630,TOOLBANK,SOCKET CAP SCREW SELF COLOUR M6 X 30MM (BOX 200),,METRIC,M6,30 MM,SELF COLOUR,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMSCAP416.jpg,
MEMCAP635,TOOLBANK,SOCKET CAP SCREW SELF COLOUR M6 X 35MM (BOX 200),,METRIC,M6,35 MM,SELF COLOUR,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMSCAP416.jpg,
MEMCAP635Z,TOOLBANK,SOCKET CAP SCREW ZP M6 X 35MM (BOX 200),,METRIC,M6,35 MM,ZINC,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
MEMCAP640,TOOLBANK,SOCKET CAP SCREW SELF COLOUR M6 X 40MM (BOX 200),,METRIC,M6,40 MM,SELF COLOUR,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMSCAP416.jpg,
MEMCAP640Z,TOOLBANK,SOCKET CAP SCREW ZP M6 X 40MM (BOX 200),,METRIC,M6,40 MM,ZINC,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
MEMCAP650Z,TOOLBANK,SOCKET CAP SCREW ZP M6 X 50MM (BOX 200),,METRIC,M6,50 MM,ZINC,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
MEMCAP660,TOOLBANK,SOCKET CAP SCREW SELF COLOUR M6 X 60MM (BOX 200),,METRIC,M6,60 MM,SELF COLOUR,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMSCAP416.jpg,
MEMCAP660Z,TOOLBANK,SOCKET CAP SCREW ZP M6 X 60MM (BOX 200),,METRIC,M6,60 MM,ZINC,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
MEMCAP670Z,TOOLBANK,SOCKET CAP SCREW ZP M6 X 70MM (BOX 200),,METRIC,M6,70 MM,ZINC,,,,1,,1,METALMATE,,,-,,SOCKET PRODUCTS/SOCKET CAP"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMCAP412Z.jpg,
VITS10105,TOOLBANK,SAFETY GOGGLES - CLEAR,,,,,,,,,1,,1,VITREX,,,-,,PPE/SAFETY GOGGLES"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/VITS10105.jpg,
VITS10205,TOOLBANK,SAFETY SPECTACLES - CLEAR,,,,,,,,,1,,1,VITREX,,,,,PPE/PERSONAL PROTECTION EQUIPMENT"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/VITS10205.jpg,
VITS10305,TOOLBANK,PREMIUM SAFETY SPECTACLES - CLEAR,,,,,,,,,1,,1,VITREX,,,,,PPE/PERSONAL PROTECTION EQUIPMENT"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/VITS10305.jpg,
VITS10405,TOOLBANK,PREMIUM SAFETY GOGGLES,,,,,,,,,1,,1,VITREX,,,-,,PPE/SAFETY GOGGLES"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/VITS10405.jpg,
VITS20208,TOOLBANK,EAR PROTECTORS,,,,,,,,,1,,1,VITREX,,,-,,PPE/PERSONAL PROTECTION EQUIPMENT"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/VITS20208.jpg,
FORDSC4550TT,TOOLBANK,FORGEFAST TORX COMPATIBLE DECKING SCREWS REDUCED HEAD TAN 4.5X50 T15 TUB 600,,METRIC,M4.5,50 MM,,,,,1,,1,FORGEFIX,,,-,,SCREWS/TIMBER FIXING & DECKING SCREWS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORDSC4550TT.jpg,
FORDTW50,TOOLBANK,DOG TOOTH WASHER ZP 50 X 12MM BOX 100,,,,,,,,,1,,1,FORGEFIX,,,-,,WASHERS/"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORDTW50.jpg,
FORDWSWH13,TOOLBANK,DRYWALL SCREW WAFER HEAD TFT ZP 4.2 X 13MM BULK 1000,,METRIC,M4.2,13 MM,,,,,1,,1,FORGEFIX,,,-,,SCREWS/DRYWALL SCREWS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORDWSWH13.jpg,
FORELH25GB50,TOOLBANK,CLOUT NAIL EXTRA LARGE HEAD GALVANISED 25MM (500G BAG),,,,,,,,,1,,1,FORGEFIX,,,-,,NAILS, PINS & FIXINGS/NAILS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORELH25GB50.jpg,
MEMHTB1040Z,TOOLBANK,HIGH TENSILE BOLT ZP M10 X 40MM (BOX 100),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
MEMHTB1050Z,TOOLBANK,HIGH TENSILE BOLT ZP M10 X 50MM (BOX 100),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
MEMHTB1055Z,TOOLBANK,HIGH TENSILE BOLT ZP M10 X 55MM (BOX 100),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
MEMHTB1060Z,TOOLBANK,HIGH TENSILE BOLT ZP M10 X 60MM (BOX 100),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
MEMHTB1065Z,TOOLBANK,HIGH TENSILE BOLT ZP M10 X 65MM (BOX 50),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
MEMHTB1075Z,TOOLBANK,HIGH TENSILE BOLT ZP M10 X 75MM (BOX 50),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
MEMHTB1080Z,TOOLBANK,HIGH TENSILE BOLT ZP M10 X 80MM (BOX 50),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
MEMHTB1090Z,TOOLBANK,HIGH TENSILE BOLT ZP M10 X 90MM (BOX 50),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
MEMHTB12100Z,TOOLBANK,HIGH TENSILE BOLT ZP M12 X 100MM (BOX 50),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
MEMHTB12120Z,TOOLBANK,HIGH TENSILE BOLT ZP M12 X 120MM (BOX 50),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
MEMHTB12130Z,TOOLBANK,HIGH TENSILE BOLT ZP M12 X 130MM (BOX 50),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
MEMHTB12140Z,TOOLBANK,HIGH TENSILE BOLT ZP M12 X 140MM (BOX 25),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
MEMHTB12150Z,TOOLBANK,HIGH TENSILE BOLT ZP M12 X 150MM (BOX 25),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
MEMHTB12180Z,TOOLBANK,HIGH TENSILE BOLT ZP M12 X 180MM (BOX 25),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
MEMHTB12200Z,TOOLBANK,HIGH TENSILE BOLT ZP M12 X 200MM (BOX 25),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
MEMHTB1240Z,TOOLBANK,HIGH TENSILE BOLT ZP M12 X 40MM (BOX 100),,,,,,,,,1,,1,METALMATE,,,-,,HEXAGONAL PRODUCTS/HIGH TENSILE BOLTS"1,2.5,,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/MEMHTB645Z.jpg,
