sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
FORFFT420Y,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFT430YT.jpg,
FORMPS435Y,,,,,,,,,,,,,,,,,,,,,,,,https://franciskirk.shop/var/import/images/FORMPS435Y.jpg,
FORRH18ZP,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORRH18ZP.jpg,
FORRH588ZP,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORRH18ZP.jpg,
