sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
24MCP1000,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - SELF COLOUR",,,,,
24MCP4S00,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - STAINLESS STEEL",,,,,
24MFP1000,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - SELF COLOUR",,,,,
27MCP1254,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - ZINC & YELLOW",,,,,
36MCP800,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - SELF COLOUR",,,,,
4MCP800,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - SELF COLOUR",,,,,
5MCP4S00,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - STAINLESS STEEL",,,,,
8MCP4S00,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - STAINLESS STEEL",,,,,
JUFP4S00,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - STAINLESS STEEL",,,,,
10MCP800,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - SELF COLOUR",,,,,
12MCP1054,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - ZINC & YELLOW",,,,,
16MCP4S00,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - STAINLESS STEEL",,,,,
18MCP1000,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - SELF COLOUR",,,,,
18MCP800,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - SELF COLOUR",,,,,
20MCP4S00,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - STAINLESS STEEL",,,,,
5MCP800,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - SELF COLOUR",,,,,
33MCP800,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - SELF COLOUR",,,,,
4MCP2S00,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - STAINLESS STEEL",,,,,
8MCP2S00,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - STAINLESS STEEL",,,,,
20MCP800,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - SELF COLOUR",,,,,
30MCP800,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - SELF COLOUR",,,,,
4MCP854,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - ZINC & YELLOW",,,,,
20MCP854,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - ZINC & YELLOW",,,,,
22MCP800,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - SELF COLOUR",,,,,
48MCP854,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - ZINC & YELLOW",,,,,
4MCP4S00,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - STAINLESS STEEL",,,,,
5MCP2S00,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - STAINLESS STEEL",,,,,
6MCP2S00,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - STAINLESS STEEL",,,,,
6MCP854,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - ZINC & YELLOW",,,,,
8MCP800,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - SELF COLOUR",,,,,
10MCP2S00,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - STAINLESS STEEL",,,,,
24MCP800,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - SELF COLOUR",,,,,
24MCP854,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - ZINC & YELLOW",,,,,
12MCP2S00,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - STAINLESS STEEL",,,,,
12MCP854,,,,,,,,,,,,,,,,,,,"NUTS/TURRET NUT/TURRET NUTS - ZINC & YELLOW",,,,,
