sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
HB106M50,BRIGHTON BEST,"M6-1.00x50 HEX BOLT 10.9 DIN 931","M6-1.00x50 HEX BOLT 10.9 DIN 931",METRIC,M6,50 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,6.98,.07,1,https://i.imgur.com/1n8ZrFN.jpg,
HB106M55,BRIGHTON BEST,"M6 x 55 - HEX BOLT - GRADE 10.9 - SELF COLOUR","M6 x 55 - HEX BOLT - GRADE 10.9 - SELF COLOUR",METRIC,M6,55 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,7.38,.07,1,https://i.imgur.com/1n8ZrFN.jpg,
HB106M60,BRIGHTON BEST,"M6-1.00x60 HEX BOLT 10.9 DIN 931","M6-1.00x60 HEX BOLT 10.9 DIN 931",METRIC,M6,60 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,6.98,.07,1,https://i.imgur.com/1n8ZrFN.jpg,
HB108M40,BRIGHTON BEST,"M8 x 40 HEX HEAD BOLT GRADE 10.9 - SELF COLOUR","M8 x 40 HEX HEAD BOLT GRADE 10.9 - SELF COLOUR",METRIC,M8,40 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,14.83,.15,1,https://i.imgur.com/1n8ZrFN.jpg,
HB108M45,BRIGHTON BEST,"M8 x 45 HEX BOLT GRADE 10.9 DIN 931 - SELF COLOUR","M8 x 45 HEX BOLT GRADE 10.9 DIN 931 - SELF COLOUR",METRIC,M8,45 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,15.68,.16,1,https://i.imgur.com/1n8ZrFN.jpg,
HB108M50,BRIGHTON BEST,"M8 x 50 HEX HEAD BOLT GRADE 10.9 - SELF COLOUR","M8 x 50 HEX HEAD BOLT GRADE 10.9 - SELF COLOUR",METRIC,M8,50 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,18.58,.19,1,https://i.imgur.com/1n8ZrFN.jpg,
HB108M55,BRIGHTON BEST,"M8-1.25x55 HEX BOLT 10.9 DIN 931","M8-1.25x55 HEX BOLT 10.9 DIN 931",METRIC,M8,55 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,16.35,.16,1,https://i.imgur.com/1n8ZrFN.jpg,
HB108M60,BRIGHTON BEST,"M8-1.25x60 HEX BOLT 10.9 DIN 931","M8-1.25x60 HEX BOLT 10.9 DIN 931",METRIC,M8,60 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,15.18,.15,1,https://i.imgur.com/1n8ZrFN.jpg,
HB108M65,BRIGHTON BEST,"M8-1.25x65 HEX BOLT 10.9 DIN 931","M8-1.25x65 HEX BOLT 10.9 DIN 931",METRIC,M8,65 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,23.5,.24,1,https://i.imgur.com/1n8ZrFN.jpg,
HB108M70,BRIGHTON BEST,"M8-1.25x70 HEX BOLT 10.9 DIN 931","M8-1.25x70 HEX BOLT 10.9 DIN 931",METRIC,M8,70 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,17.63,.18,1,https://i.imgur.com/1n8ZrFN.jpg,
HB108M75,BRIGHTON BEST,"M8-1.25x75 HEX BOLT 10.9 DIN 931","M8-1.25x75 HEX BOLT 10.9 DIN 931",METRIC,M8,75 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,20.83,.21,1,https://i.imgur.com/1n8ZrFN.jpg,
HB108M80,BRIGHTON BEST,"M8-1.25x80 HEX BOLT 10.9 DIN 931","M8-1.25x80 HEX BOLT 10.9 DIN 931",METRIC,M8,80 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,20.1,.2,1,https://i.imgur.com/1n8ZrFN.jpg,
HB108M100,BRIGHTON BEST,"M8-1.25x100 HEX BOLT 10.9 DIN 931","M8-1.25x100 HEX BOLT 10.9 DIN 931",METRIC,M8,100 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,22.53,.23,1,https://i.imgur.com/1n8ZrFN.jpg,
HB108M120,BRIGHTON BEST,"M8-1.25x120 HEX BOLT 10.9 DIN 931","M8-1.25x120 HEX BOLT 10.9 DIN 931",METRIC,M8,120 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,30.75,.31,1,https://i.imgur.com/1n8ZrFN.jpg,
HB108M130,BRIGHTON BEST,"M8-1.25x130 HEX BOLT 10.9 DIN 931","M8-1.25x130 HEX BOLT 10.9 DIN 931",METRIC,M8,130 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,46.68,.47,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1010M35,BRIGHTON BEST,"M10 x 35 HEX BOLT - GRADE 10.9 - SELF COLOUR","M10 x 35 HEX BOLT - GRADE 10.9 - SELF COLOUR",METRIC,M10,35 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,20.5,.21,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1010M40,BRIGHTON BEST,"M10 x 40 HEX BOLT GRADE 10.9 DIN 931 - SELF COLOUR","M10 x 40 HEX BOLT GRADE 10.9 DIN 931 - SELF COLOUR",METRIC,M10,40 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,21.75,.22,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1010M45,BRIGHTON BEST,"M10 x 45 HEX HEAD BOLT GRADE 10.9 - SELF COLOUR","M10 x 45 HEX HEAD BOLT GRADE 10.9 - SELF COLOUR",METRIC,M10,45 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,24.2,.24,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1010M50,BRIGHTON BEST,"M10 x 50 HEX BOLT GRADE 10.9 DIN 931 - SELF COLOUR","M10 x 50 HEX BOLT GRADE 10.9 DIN 931 - SELF COLOUR",METRIC,M10,50 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,30,.3,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1010M55,BRIGHTON BEST,"M10-1.50x55 HEX BOLT 10.9 DIN 931","M10-1.50x55 HEX BOLT 10.9 DIN 931",METRIC,M10,55 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,27.9,.28,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1010M60,BRIGHTON BEST,"M10-1.50x60 HEX BOLT 10.9 DIN 931","M10-1.50x60 HEX BOLT 10.9 DIN 931",METRIC,M10,60 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,30.35,.3,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1010M65,BRIGHTON BEST,"M10-1.50x65 HEX BOLT 10.9 DIN 931","M10-1.50x65 HEX BOLT 10.9 DIN 931",METRIC,M10,65 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,29.88,.3,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1010M160,BRIGHTON BEST,"M10 x 160 HEX BOLT - GRADE 10.9 - SELF COLOUR","M10 x 160 HEX BOLT - GRADE 10.9 - SELF COLOUR",METRIC,M10,160 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,67.28,.67,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1010M70,BRIGHTON BEST,"M10-1.50x70 HEX BOLT 10.9 DIN 931","M10-1.50x70 HEX BOLT 10.9 DIN 931",METRIC,M10,70 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,28.7,.29,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1010M75,BRIGHTON BEST,"M10-1.50x75 HEX BOLT 10.9 DIN 931","M10-1.50x75 HEX BOLT 10.9 DIN 931",METRIC,M10,75 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,33.05,.33,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1010M80,BRIGHTON BEST,"M10-1.50x80 HEX BOLT 10.9 DIN 931","M10-1.50x80 HEX BOLT 10.9 DIN 931",METRIC,M10,80 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,29.53,.3,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1010M90,BRIGHTON BEST,"M10-1.50x90 HEX BOLT 10.9 DIN 931","M10-1.50x90 HEX BOLT 10.9 DIN 931",METRIC,M10,90 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,37.33,.37,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1010M100,BRIGHTON BEST,"M10 x 100 HEX BOLT - GRADE 10.9 - SELF COLOUR","M10 x 100 HEX BOLT - GRADE 10.9 - SELF COLOUR",METRIC,M10,100 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,43.08,.43,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1010M110,BRIGHTON BEST,"M10 x 110 HEX BOLT - GRADE 10.9 - SELF COLOUR","M10 x 110 HEX BOLT - GRADE 10.9 - SELF COLOUR",METRIC,M10,110 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,47.18,.47,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1010M180,BRIGHTON BEST,"M10 x 180 HEX BOLT - GRADE 10.9 - SELF COLOUR","M10 x 180 HEX BOLT - GRADE 10.9 - SELF COLOUR",METRIC,M10,180 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,102.25,1.02,1,https://i.imgur.com/1n8ZrFN.jpg,
HB8716C34,BRIGHTON BEST,"7/16"-14x3/4"(PT)HEXAGON BOLT GRADE 8 UNC ALLOY","7/16"-14x3/4"(PT)HEXAGON BOLT GRADE 8 UNC ALLOY",UNC,7/16",3/4",SELF COLOUR,GRADE 8.8,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 8.8 - SELF COLOUR",1,12.88,.13,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1010M120,BRIGHTON BEST,"M10 x 120 HEX BOLT - GRADE 10.9 - SELF COLOUR","M10 x 120 HEX BOLT - GRADE 10.9 - SELF COLOUR",METRIC,M10,120 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,60.25,.6,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1010M140,BRIGHTON BEST,"M10 x 140 HEX BOLT - GRADE 10.9 - SELF COLOUR","M10 x 140 HEX BOLT - GRADE 10.9 - SELF COLOUR",METRIC,M10,140 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,58.25,.58,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1010M200,BRIGHTON BEST,"M10 x 200 HEX BOLT - GRADE 10.9 - SELF COLOUR","M10 x 200 HEX BOLT - GRADE 10.9 - SELF COLOUR",METRIC,M10,200 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,106.65,1.07,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1012M45,BRIGHTON BEST,"M12-1.75x45 HEX BOLT 10.9 DIN 931","M12-1.75x45 HEX BOLT 10.9 DIN 931",METRIC,M12,45 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,26.55,.27,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1012M50,BRIGHTON BEST,"M12 x 50 - HEX BOLT - GRADE 10.9 - SELF COLOUR","M12 x 50 - HEX BOLT - GRADE 10.9 - SELF COLOUR",METRIC,M12,50 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,30.35,.3,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1012M160,BRIGHTON BEST,"M12-1.75x160 HEX BOLT 10.9 DIN 931","M12-1.75x160 HEX BOLT 10.9 DIN 931",METRIC,M12,160 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,86.13,.86,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1012M55,BRIGHTON BEST,"M12-1.75x55 HEX BOLT 10.9 DIN 931","M12-1.75x55 HEX BOLT 10.9 DIN 931",METRIC,M12,55 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,45.38,.45,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1012M60,BRIGHTON BEST,"M12-1.75x60 HEX BOLT 10.9 DIN 931","M12-1.75x60 HEX BOLT 10.9 DIN 931",METRIC,M12,60 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,41.83,.42,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1012M65,BRIGHTON BEST,"M12-1.75x65 HEX BOLT 10.9 DIN 931","M12-1.75x65 HEX BOLT 10.9 DIN 931",METRIC,M12,65 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,45.25,.45,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1012M70,BRIGHTON BEST,"M12-1.75x70 HEX BOLT 10.9 DIN 931","M12-1.75x70 HEX BOLT 10.9 DIN 931",METRIC,M12,70 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,45.48,.45,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1012M75,BRIGHTON BEST,"M12 x 75 HEX HEAD BOLT GRADE 10.9 - SELF COLOUR","M12 x 75 HEX HEAD BOLT GRADE 10.9 - SELF COLOUR",METRIC,M12,75 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,47.55,.48,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1012M80,BRIGHTON BEST,"M12-1.75x80 HEX BOLT 10.9 DIN 931","M12-1.75x80 HEX BOLT 10.9 DIN 931",METRIC,M12,80 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,39.38,.39,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1012M85,BRIGHTON BEST,"M12-1.75x85 HEX BOLT 10.9 DIN 931","M12-1.75x85 HEX BOLT 10.9 DIN 931",METRIC,M12,85 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,54.78,.55,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1012M90,BRIGHTON BEST,"M12-1.75x90 HEX BOLT 10.9 DIN 931","M12-1.75x90 HEX BOLT 10.9 DIN 931",METRIC,M12,90 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,66.8,.67,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1012M95,BRIGHTON BEST,"M12-1.75x95 HEX BOLT 10.9 DIN 931","M12-1.75x95 HEX BOLT 10.9 DIN 931",METRIC,M12,95 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,47.08,.47,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1012M100,BRIGHTON BEST,"M12-1.75x100 HEX BOLT 10.9 DIN 931","M12-1.75x100 HEX BOLT 10.9 DIN 931",METRIC,M12,100 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,67.33,.67,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1012M180,BRIGHTON BEST,"M12-1.75x180 HEX BOLT 10.9 DIN 931","M12-1.75x180 HEX BOLT 10.9 DIN 931",METRIC,M12,180 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,84.18,.84,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1012M110,BRIGHTON BEST,"M12 x 110 HEX HEAD BOLT GRADE 10.9 - SELF COLOUR","M12 x 110 HEX HEAD BOLT GRADE 10.9 - SELF COLOUR",METRIC,M12,110 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,58.28,.58,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1012M120,BRIGHTON BEST,"M12-1.75x120 HEX BOLT 10.9 DIN 931","M12-1.75x120 HEX BOLT 10.9 DIN 931",METRIC,M12,120 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,51.68,.52,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1012M130,BRIGHTON BEST,"M12-1.75x130 HEX BOLT 10.9 DIN 931","M12-1.75x130 HEX BOLT 10.9 DIN 931",METRIC,M12,130 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,87.78,.88,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1012M140,BRIGHTON BEST,"M12-1.75x140 HEX BOLT 10.9 DIN 931","M12-1.75x140 HEX BOLT 10.9 DIN 931",METRIC,M12,140 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,75.38,.75,1,https://i.imgur.com/1n8ZrFN.jpg,
HB1012M150,BRIGHTON BEST,"M12-1.75x150 HEX BOLT 10.9 DIN 931","M12-1.75x150 HEX BOLT 10.9 DIN 931",METRIC,M12,150 MM,SELF COLOUR,GRADE 10.9,,,1,,100,IMPORTED,,,,,"HEXAGONAL PRODUCTS/HEXAGON BOLT/HEXAGON BOLT - 10.9 - SELF COLOUR",1,83.3,.83,1,https://i.imgur.com/1n8ZrFN.jpg,
