sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images
DEWDT2160QZ,,,,,,,,,,,,,,,,,,,,,10.1,,,
DEWDT2161QZ,,,,,,,,,,,,,,,,,,,,,10.1,,,
DEWDT2162QZ,,,,,,,,,,,,,,,,,,,,,10.1,,,
DEWDT2163QZ,,,,,,,,,,,,,,,,,,,,,10.1,,,
DEWDT2164QZ,,,,,,,,,,,,,,,,,,,,,10.1,,,
DEWDT2165QZ,,,,,,,,,,,,,,,,,,,,,10.1,,,
DEWDT2166QZ,,,,,,,,,,,,,,,,,,,,,10.1,,,
DEWDT2168QZ,,,,,,,,,,,,,,,,,,,,,10.1,,,
DEWDT2169QZ,,,,,,,,,,,,,,,,,,,,,21.08,,,
DEWDT2170QZ,,,,,,,,,,,,,,,,,,,,,42.15,,,
DEWDT2205QZ,,,,,,,,,,,,,,,,,,,,,13.7,,,
DEWDT2207QZ,,,,,,,,,,,,,,,,,,,,,13.7,,,
DEWDT2209QZ,,,,,,,,,,,,,,,,,,,,,13.7,,,
DEWDT2210QZ,,,,,,,,,,,,,,,,,,,,,50.83,,,
DEWDT2211QZ,,,,,,,,,,,,,,,,,,,,,13.7,,,
DEWDT2213QZ,,,,,,,,,,,,,,,,,,,,,13.7,,,
DEWDT2216QZ,,,,,,,,,,,,,,,,,,,,,13.7,,,
DEWDT2217QZ,,,,,,,,,,,,,,,,,,,,,13.7,,,
DEWDT2218QZ,,,,,,,,,,,,,,,,,,,,,13.7,,,
DEWDT2219QZ,,,,,,,,,,,,,,,,,,,,,13.7,,,
DEWDT2220QZ,,,,,,,,,,,,,,,,,,,,,13.7,,,
DEWDT2221QZ,,,,,,,,,,,,,,,,,,,,,13.7,,,
DEWDT2300LQZ,,,,,,,,,,,,,,,,,,,,,41.1,,,
DEWDT2301LQZ,,,,,,,,,,,,,,,,,,,,,34,,,
DEWDT2307LQZ,,,,,,,,,,,,,,,,,,,,,39.75,,,
DEWDT2308LQZ,,,,,,,,,,,,,,,,,,,,,38.9,,,
DEWDT2314LQZ,,,,,,,,,,,,,,,,,,,,,57.98,,,
DEWDT2344QZ,,,,,,,,,,,,,,,,,,,,,23.73,,,
DEWDT2345QZ,,,,,,,,,,,,,,,,,,,,,21.13,,,
DEWDT2346QZ,,,,,,,,,,,,,,,,,,,,,21.75,,,
DEWDT2348QZ,,,,,,,,,,,,,,,,,,,,,21.68,,,
DEWDT2349QZ,,,,,,,,,,,,,,,,,,,,,31.2,,,
DEWDT2350QZ,,,,,,,,,,,,,,,,,,,,,37.83,,,
DEWDT2351QZ,,,,,,,,,,,,,,,,,,,,,25.25,,,
DEWDT2352QZ,,,,,,,,,,,,,,,,,,,,,38.08,,,
DEWDT2353QZ,,,,,,,,,,,,,,,,,,,,,23.65,,,
DEWDT2354QZ,,,,,,,,,,,,,,,,,,,,,24.35,,,
DEWDT2355QZ,,,,,,,,,,,,,,,,,,,,,31.28,,,
DEWDT2359QZ,,,,,,,,,,,,,,,,,,,,,25.95,,,
DEWDT2361QZ,,,,,,,,,,,,,,,,,,,,,22.95,,,
DEWDT2384QZ,,,,,,,,,,,,,,,,,,,,,21.7,,,
DEWDT2387QZ,,,,,,,,,,,,,,,,,,,,,24.35,,,
DEWDT2407LQZ,,,,,,,,,,,,,,,,,,,,,36.18,,,
DEWDT2408LQZ,,,,,,,,,,,,,,,,,,,,,45.9,,,
DEWDT2440LQZ,,,,,,,,,,,,,,,,,,,,,2.5,,,
DEWDT2441LQZ,,,,,,,,,,,,,,,,,,,,,2.5,,,
DEWDT2444QZ,,,,,,,,,,,,,,,,,,,,,35.1,,,
DEWDT2445QZ,,,,,,,,,,,,,,,,,,,,,52.68,,,
DEWDT2961QZ,,,,,,,,,,,,,,,,,,,,,36.7,,,
DEWDT2962QZ,,,,,,,,,,,,,,,,,,,,,79.13,,,
DEWDT2963QZ,,,,,,,,,,,,,,,,,,,,,67.68,,,
DEWDT3299QZ,,,,,,,,,,,,,,,,,,,,,16.08,,,
DEWDT3312QZ,,,,,,,,,,,,,,,,,,,,,13,,,
DEWDT3314QZ,,,,,,,,,,,,,,,,,,,,,13,,,
DEWDT3315QZ,,,,,,,,,,,,,,,,,,,,,13,,,
DEWDT3316QZ,,,,,,,,,,,,,,,,,,,,,13,,,
DEWDT3601QZ,,,,,,,,,,,,,,,,,,,,,32.13,,,
DEWDT3661QZ,,,,,,,,,,,,,,,,,,,,,16.08,,,
DEWDT3662QZ,,,,,,,,,,,,,,,,,,,,,16.08,,,
DEWDT3663QZ,,,,,,,,,,,,,,,,,,,,,16.08,,,
DEWDT3664QZ,,,,,,,,,,,,,,,,,,,,,16.08,,,
DEWDT3714QZ,,,,,,,,,,,,,,,,,,,,,35.13,,,
DEWDT3733XJ,,,,,,,,,,,,,,,,,,,,,83.4,,,
DEWDT3901QZ,,,,,,,,,,,,,,,,,,,,,2.5,,,
DEWDT3905QZ,,,,,,,,,,,,,,,,,,,,,2.5,,,
DEWDT3906QZ,,,,,,,,,,,,,,,,,,,,,2.5,,,
DEWDT3931QZ,,,,,,,,,,,,,,,,,,,,,2.5,,,
DEWDT40255QZ,,,,,,,,,,,,,,,,,,,,,59.85,,,
DEWDT40260QZ,,,,,,,,,,,,,,,,,,,,,104.98,,,
DEWDT4031QZ,,,,,,,,,,,,,,,,,,,,,82.3,,,
DEWDT42335TZ,,,,,,,,,,,,,,,,,,,,,14.98,,,
DEWDT4260QZ,,,,,,,,,,,,,,,,,,,,,139.6,,,
DEWDT4286QZ,,,,,,,,,,,,,,,,,,,,,144.05,,,
DEWDT4287QZ,,,,,,,,,,,,,,,,,,,,,147.5,,,
DEWDT4288QZ,,,,,,,,,,,,,,,,,,,,,168.55,,,
DEWDT4310QZ,,,,,,,,,,,,,,,,,,,,,92.2,,,
DEWDT4321QZ,,,,,,,,,,,,,,,,,,,,,115.88,,,
DEWDT4322QZ,,,,,,,,,,,,,,,,,,,,,132.75,,,
DEWDT4332QZ,,,,,,,,,,,,,,,,,,,,,170.1,,,
DEWDT4350QZ,,,,,,,,,,,,,,,,,,,,,138.7,,,
DEWDT4351QZ,,,,,,,,,,,,,,,,,,,,,144.05,,,
DEWDT4504QZ,,,,,,,,,,,,,,,,,,,,,1.95,,,
DEWDT4505QZ,,,,,,,,,,,,,,,,,,,,,2.1,,,
DEWDT4507QZ,,,,,,,,,,,,,,,,,,,,,2.43,,,
DEWDT4508QZ,,,,,,,,,,,,,,,,,,,,,3.08,,,
DEWDT4509QZ,,,,,,,,,,,,,,,,,,,,,3.23,,,
DEWDT4510QZ,,,,,,,,,,,,,,,,,,,,,3.73,,,
DEWDT4511QZ,,,,,,,,,,,,,,,,,,,,,5.33,,,
DEWDT4512QZ,,,,,,,,,,,,,,,,,,,,,5.5,,,
DEWDT4513QZ,,,,,,,,,,,,,,,,,,,,,6.13,,,
DEWDT4514QZ,,,,,,,,,,,,,,,,,,,,,7.63,,,
DEWDT4516QZ,,,,,,,,,,,,,,,,,,,,,10.68,,,
DEWDT4518QZ,,,,,,,,,,,,,,,,,,,,,13.55,,,
DEWDT4520QZ,,,,,,,,,,,,,,,,,,,,,15.2,,,
DEWDT4535QZ,,,,,,,,,,,,,,,,,,,,,7.48,,,
DEWDT4543QZ,,,,,,,,,,,,,,,,,,,,,21.9,,,
DEWDT4576QZ,,,,,,,,,,,,,,,,,,,,,24.83,,,
DEWDT4577QZ,,,,,,,,,,,,,,,,,,,,,27.3,,,
DEWDT4578QZ,,,,,,,,,,,,,,,,,,,,,31.75,,,
DEWDT4579QZ,,,,,,,,,,,,,,,,,,,,,34.23,,,
DEWDT4580QZ,,,,,,,,,,,,,,,,,,,,,35.23,,,
DEWDT4581QZ,,,,,,,,,,,,,,,,,,,,,39.68,,,
DEWDT4582QZ,,,,,,,,,,,,,,,,,,,,,43.68,,,
DEWDT4583QZ,,,,,,,,,,,,,,,,,,,,,44.63,,,
DEWDT4584QZ,,,,,,,,,,,,,,,,,,,,,49.13,,,
DEWDT4585QZ,,,,,,,,,,,,,,,,,,,,,53.58,,,
DEWDT4586QZ,,,,,,,,,,,,,,,,,,,,,56.05,,,
DEWDT4587QZ,,,,,,,,,,,,,,,,,,,,,61,,,
DEWDT4588QZ,,,,,,,,,,,,,,,,,,,,,65.95,,,
DEWDT4589QZ,,,,,,,,,,,,,,,,,,,,,75.43,,,
DEWDT4590QZ,,,,,,,,,,,,,,,,,,,,,84.35,,,
DEWDT4592QZ,,,,,,,,,,,,,,,,,,,,,22.8,,,
DEWDT4600QZ,,,,,,,,,,,,,,,,,,,,,11.8,,,
