sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
B0F14,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - SELF COLOUR",1,,,,
B0F316,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - SELF COLOUR",1,,,,
B10F1,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - SELF COLOUR",1,,,,
B10F112,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - SELF COLOUR",1,,,,
B10F114,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - SELF COLOUR",1,,,,
B10F12,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - SELF COLOUR",1,,,,
B10F12Z,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - ZINC",1,,,,
B10F134,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - SELF COLOUR",1,,,,
B10F14,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - SELF COLOUR",1,,,,
B10F2,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - SELF COLOUR",1,,,,
B10F34,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - SELF COLOUR",1,,,,
B10F38,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - SELF COLOUR",1,,,,
B10F38Z,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - ZINC",1,,,,
B10F516,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - SELF COLOUR",1,,,,
B10F58,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - SELF COLOUR",1,,,,
B10F716,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - SELF COLOUR",1,,,,
B10F78,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - SELF COLOUR",1,,,,
B10M100,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - SELF COLOUR",1,,,,
B10M100Z,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - ZINC",1,,,,
