sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images
"FORGB12",TOOLBANK,"CONTRACTOR GALVANISED FIXING BAND MEDIUM DUTY 12MM X 0.7 X 10M BOX 1","CONTRACTOR GALVANISED FIXING BAND MEDIUM DUTY 12MM X 0.7 X 10M BOX 1",-,-,-,-,-,,,1,,1,FORGEFAST,,,,-,"ANCHORING PRODUCTS/FIXING BANDS/",1,6.2,6.2,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORGB12.jpg
"FORGB17",TOOLBANK,"CONTRACTORS GALVANISED FIXING BAND MEDIUM DUTY 17MM X 0.7 X 10M BOX 1","CONTRACTORS GALVANISED FIXING BAND MEDIUM DUTY 17MM X 0.7 X 10M BOX 1",-,-,-,-,-,,,1,,1,FORGEFAST,,,,-,"ANCHORING PRODUCTS/FIXING BANDS/",1,8,8,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORGB12.jpg
"FORGB20",TOOLBANK,"BUILDER'S GALVANISED FIXING BAND 20MM X 1.0 X 10M BOX 1","BUILDER'S GALVANISED FIXING BAND 20MM X 1.0 X 10M BOX 1",-,-,-,-,-,,,1,,1,FORGEFAST,,,,-,"ANCHORING PRODUCTS/FIXING BANDS/",1,10.38,10.38,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORGB20.jpg
"FORPCBB12",TOOLBANK,"BLACK PLASTIC COATED PRE-GALVANISED BAND 12MM X 0.8 X 10M BOX 1","BLACK PLASTIC COATED PRE-GALVANISED BAND 12MM X 0.8 X 10M BOX 1",-,-,-,-,-,,,1,,1,FORGEFIX,,,,-,"ANCHORING PRODUCTS/FIXING BANDS/",1,11.6,11.6,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORPCBB12.jpg
"FORPCBB17",TOOLBANK,"BLACK PLASTIC COATED PRE-GALVANISED BAND 17MM X 0.8 X 10M BOX 1","BLACK PLASTIC COATED PRE-GALVANISED BAND 17MM X 0.8 X 10M BOX 1",-,-,-,-,-,,,1,,1,FORGEFIX,,,,-,"ANCHORING PRODUCTS/FIXING BANDS/",1,12.95,12.95,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORPCBB12.jpg
"FORPCBR12",TOOLBANK,"RED PLASTIC COATED PRE-GALVANISED BAND 12MM X 0.8 X 10M BOX 1","RED PLASTIC COATED PRE-GALVANISED BAND 12MM X 0.8 X 10M BOX 1",-,-,-,-,-,,,1,,1,FORGEFIX,,,,-,"ANCHORING PRODUCTS/FIXING BANDS/",1,11.6,11.6,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORPCBR12.jpg
"FORPCBR17",TOOLBANK,"RED PLASTIC COATED PRE-GALVANISED BAND 17MM X 0.8 X 10M BOX 1","RED PLASTIC COATED PRE-GALVANISED BAND 17MM X 0.8 X 10M BOX 1",-,-,-,-,-,,,1,,1,FORGEFIX,,,,-,"ANCHORING PRODUCTS/FIXING BANDS/",1,12.95,12.95,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORPCBR12.jpg
"FORPCBW12",TOOLBANK,"WHITE PLASTIC COATED PRE-GALVANISED BAND 12MM X 0.8 X 10M BOX 1","WHITE PLASTIC COATED PRE-GALVANISED BAND 12MM X 0.8 X 10M BOX 1",-,-,-,-,-,,,1,,1,FORGEFIX,,,,-,"ANCHORING PRODUCTS/FIXING BANDS/",1,11.6,11.6,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORPCBW12.jpg
"FORPCBW17",TOOLBANK,"WHITE PLASTIC COATED PRE-GALVANISED BAND 17MM X 0.8 X 10M BOX 1","WHITE PLASTIC COATED PRE-GALVANISED BAND 17MM X 0.8 X 10M BOX 1",-,-,-,-,-,,,1,,1,FORGEFIX,,,,-,"ANCHORING PRODUCTS/FIXING BANDS/",1,12.95,12.95,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORPCBW12.jpg
"HKSP10C1",HOLO-KROME,"#10 UNC X 1" SOCKET SET SCREW - HOLO-KROME","#10 UNC X 1" SOCKET SET SCREW - HOLO-KROME",UNC,#10,1",SELF COLOUR,GRADE 12.9,,,100,,100,HOLO-KROME,,,,-,"SOCKET PRODUCTS/SOCKET SET SCREWS/",1,36.55,.37,1,https://franciskirk.shop/pub/media/catalog/category/socket_set_screw_PLAIN_CUP3_1.jpg
"HKSP10C114",HOLO-KROME,"#10 UNC X 1-1/4" - SOCKET SET - HOLO-KROME","#10 UNC X 1-1/4" - SOCKET SET - HOLO-KROME",UNC,#10,1-1/4",SELF COLOUR,GRADE 12.9,,,100,,100,HOLO-KROME,,,,-,"SOCKET PRODUCTS/SOCKET SET SCREWS/",1,45.18,.45,1,https://franciskirk.shop/pub/media/catalog/category/socket_set_screw_PLAIN_CUP3_1.jpg
"HKSP10C12",HOLO-KROME,"#10 UNC X 1/2" - SOCKET SET - HOLO-KROME","#10 UNC X 1/2" - SOCKET SET - HOLO-KROME",UNC,#10,1/2",SELF COLOUR,GRADE 12.9,,,100,,100,HOLO-KROME,,,,-,"SOCKET PRODUCTS/SOCKET SET SCREWS/",1,18.13,.18,1,https://franciskirk.shop/pub/media/catalog/category/socket_set_screw_PLAIN_CUP3_1.jpg
"HKSP10C14",HOLO-KROME,"#10 UNC X 1/4" SOCKET SET - HOLO-KROME","#10 UNC X 1/4" SOCKET SET - HOLO-KROME",UNC,#10,1/4",SELF COLOUR,GRADE 12.9,,,100,,100,HOLO-KROME,,,,-,"SOCKET PRODUCTS/SOCKET SET SCREWS/",1,15.23,.15,1,https://franciskirk.shop/pub/media/catalog/category/socket_set_screw_PLAIN_CUP3_1.jpg
"HKSP10C316",HOLO-KROME,"#10 UNC X 3/16" - SOCKET SET - HOLO-KROME","#10 UNC X 3/16" - SOCKET SET - HOLO-KROME",UNC,#10,3/16",SELF COLOUR,GRADE 12.9,,,100,,100,HOLO-KROME,,,,-,"SOCKET PRODUCTS/SOCKET SET SCREWS/",1,15.23,.15,1,https://franciskirk.shop/pub/media/catalog/category/socket_set_screw_PLAIN_CUP3_1.jpg
"HKSP10C34",HOLO-KROME,"#10 UNC X 3/4" - SOCKET SET - HOLO-KROME","#10 UNC X 3/4" - SOCKET SET - HOLO-KROME",UNC,#10,3/4",SELF COLOUR,GRADE 12.9,,,100,,100,HOLO-KROME,,,,-,"SOCKET PRODUCTS/SOCKET SET SCREWS/",1,25.13,.25,1,https://franciskirk.shop/pub/media/catalog/category/socket_set_screw_PLAIN_CUP3_1.jpg
"HKSP10C38",HOLO-KROME,"#10 UNC X 3/8" SOCKET SET - HOLO-KROME","#10 UNC X 3/8" SOCKET SET - HOLO-KROME",UNC,#10,3/8",SELF COLOUR,GRADE 12.9,,,100,,100,HOLO-KROME,,,,-,"SOCKET PRODUCTS/SOCKET SET SCREWS/",1,17.03,.17,1,https://franciskirk.shop/pub/media/catalog/category/socket_set_screw_PLAIN_CUP3_1.jpg
"HKSP10C516",HOLO-KROME,"#10 UNC X 5/16" - SOCKET SET - HOLO-KROME","#10 UNC X 5/16" - SOCKET SET - HOLO-KROME",UNC,#10,5/16",SELF COLOUR,GRADE 12.9,,,100,,100,HOLO-KROME,,,,-,"SOCKET PRODUCTS/SOCKET SET SCREWS/",1,15.68,.16,1,https://franciskirk.shop/pub/media/catalog/category/socket_set_screw_PLAIN_CUP3_1.jpg
"HKSP10C58",HOLO-KROME,"#10 UNC X 5/8" - SOCKET SET - HOLO-KROME","#10 UNC X 5/8" - SOCKET SET - HOLO-KROME",UNC,#10,5/8",SELF COLOUR,GRADE 12.9,,,100,,100,HOLO-KROME,,,,-,"SOCKET PRODUCTS/SOCKET SET SCREWS/",1,23.3,.23,1,https://franciskirk.shop/pub/media/catalog/category/socket_set_screw_PLAIN_CUP3_1.jpg
"HKSP10C78",HOLO-KROME,"#10 UNC x 7/8" - SOCKET SET - HOLO-KROME","#10 UNC x 7/8" - SOCKET SET - HOLO-KROME",UNC,#10,7/8",SELF COLOUR,GRADE 12.9,,,100,,100,HOLO-KROME,,,,-,"SOCKET PRODUCTS/SOCKET SET SCREWS/",1,28.48,.28,1,https://franciskirk.shop/pub/media/catalog/category/socket_set_screw_PLAIN_CUP3_1.jpg
"HKSP12C1",HOLO-KROME,"1/2" UNC x 1" - SOCKET SET - HOLO-KROME","1/2" UNC x 1" - SOCKET SET - HOLO-KROME",UNC,1/2",1",SELF COLOUR,GRADE 12.9,,,50,,100,HOLO-KROME,,,,-,"SOCKET PRODUCTS/SOCKET SET SCREWS/",1,60.6,.61,1,https://franciskirk.shop/pub/media/catalog/category/socket_set_screw_PLAIN_CUP3_1.jpg
"HKSP12C112",HOLO-KROME,"1/2" UNC x 1-1/2" - SOCKET SET - HOLO-KROME","1/2" UNC x 1-1/2" - SOCKET SET - HOLO-KROME",UNC,1/2",1-1/2",SELF COLOUR,GRADE 12.9,,,50,,100,HOLO-KROME,,,,-,"SOCKET PRODUCTS/SOCKET SET SCREWS/",1,84.9,.85,1,https://franciskirk.shop/pub/media/catalog/category/socket_set_screw_PLAIN_CUP3_1.jpg
