sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
FORLB1010G,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORHTSS1030M.jpg,
FORLB1075G,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORLB640.jpg,
FORLB1260M,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORLB640.jpg,
FORLB2060M,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORLB640.jpg,
FORLB810M,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORLB640.jpg,
FORSA1077M,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORSA1077.jpg,
FORMCA432M,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORMCA432.jpg,
FORMCA537M,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORMCA432.jpg,
FORMCA652M,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORMCA432.jpg,
FORSX1077M,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORSX16111.jpg,
FORSX1299G,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORSX16111.jpg,
FORSX885M,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORSX16111.jpg,
FORTOG550M,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORTOG550M.jpg,
FORTOG675M,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORTOG550M.jpg,
FORSA840M,,,,,,,,,,,,,,,,,,,,,,,,https://images-na.ssl-images-amazon.com/images/I/51emcRg52yL._AC_SL1000_.jpg,
FORPB1050M,,,,,,,,,,,,,,,,,,,,,,,,https://images-na.ssl-images-amazon.com/images/I/51FlQpPuPTL._AC_SL1000_.jpg,
FORPB1090M,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORHTB860SM.jpg,
FORPB610M,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORHTB860SM.jpg,
FORPB810M,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORHTB860SM.jpg,
FORPB860M,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORHTB860SM.jpg,
FORSX1097M,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORSX16111.jpg,
FORRCC67B,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORRCC67B.jpg,
FORRCC78W,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORRCC78W.jpg,
FORRESINNOZ,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORRESINNOZ.jpg,
JUB000,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/JUB000.jpg,
JUB0XWS,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/JUB0XWS.jpg,
JUB125,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/JUB125.jpg,
STA1PAA44,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/STA1PAA44.jpg,
STA1PAA54,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/STA1PAA44.jpg,
FORGB12,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORGB12.jpg,
JUB1A,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/JUB1A.jpg,
JUB7,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/JUB7.jpg,
FORCT300B,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORCT100B.jpg,
FORCT300N,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORCT300N.jpg,
FAIHC1SSB,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHC1SSB.jpg,
FAIHC4B,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHC4B.jpg,
FAIHC75B,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHC75B.jpg,
FAIHC1XWSB,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHCOOWSB.jpg,
FAIHC1B,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHC1B.jpg,
FORGUN380,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORGUN380.jpg,
FAIHCOB,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHCOOOB.jpg,
FORFCC25G,,,,,,,,,,,,,,,,,,,,,,,,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFCC25G.jpg,
