sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
FAIHC105B,TOOLBANK,"10.5 HOSE CLIP - ZINC MSZP 235 - 267MM","10.5 HOSE CLIP - ZINC MSZP 235 - 267MM",,235 - 267 MM,,ZINC,,,,1,,1,FAITHFULL,,,,,"ANCHORING PRODUCTS/HOSE CLIPS",1,3.2,3.2,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHC105B.jpg,
FAIHC115B,TOOLBANK,"11.5 HOSE CLIP - ZINC MSZP 260 - 292MM","11.5 HOSE CLIP - ZINC MSZP 260 - 292MM",,260 - 292 MM,,ZINC,,,,1,,1,FAITHFULL,,,,,"ANCHORING PRODUCTS/HOSE CLIPS",1,3.48,3.48,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHC115B.jpg,
FAIHC125B,TOOLBANK,"12.5 HOSE CLIP - ZINC MSZP 286 - 318MM","12.5 HOSE CLIP - ZINC MSZP 286 - 318MM",,286 - 318 MM,,ZINC,,,,1,,1,FAITHFULL,,,,,"ANCHORING PRODUCTS/HOSE CLIPS",1,3.73,3.73,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHC125B.jpg,
FAIHC1AB,TOOLBANK,"1A HOSE CLIP - ZINC MSZP 22 - 30MM","1A HOSE CLIP - ZINC MSZP 22 - 30MM",,22 - 30 MM,,ZINC,,,,1,,1,FAITHFULL,,,,,"ANCHORING PRODUCTS/HOSE CLIPS",1,.85,.85,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHC1B.jpg,
FAIHC1ASSB,TOOLBANK,"1A STAINLESS STEEL HOSE CLIP 22 - 30MM","1A STAINLESS STEEL HOSE CLIP 22 - 30MM",,22 - 30 MM,,A2 - STAINLESS STEEL,,,,1,,1,FAITHFULL,,,,,"ANCHORING PRODUCTS/HOSE CLIPS",1,2.4,2.4,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHC1SSB.jpg,
FAIHC1AWSB,TOOLBANK,"1A W/S 32 WING SCREW HOSE CLIP 20 - 32MM","1A W/S 32 WING SCREW HOSE CLIP 20 - 32MM",,20 - 32 MM,,,,,,1,,1,FAITHFULL,,,,,"ANCHORING PRODUCTS/HOSE CLIPS",1,1.4,1.4,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHCOOWSB.jpg,
FAIHC1B,TOOLBANK,"1 HOSE CLIP - ZINC MSZP 25 - 35MM","1 HOSE CLIP - ZINC MSZP 25 - 35MM",,25 - 35 MM,,ZINC,,,,1,,1,FAITHFULL,,,,,"ANCHORING PRODUCTS/HOSE CLIPS",1,.88,.88,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHC1B.jpg,
FAIHC1MB,TOOLBANK,"1M HOSE CLIP - ZINC MSZP 32 - 45MM","1M HOSE CLIP - ZINC MSZP 32 - 45MM",,32 - 45 MM,,ZINC,,,,1,,1,FAITHFULL,,,,,"ANCHORING PRODUCTS/HOSE CLIPS",1,.93,.93,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHC1B.jpg,
FAIHC1MSSB,TOOLBANK,"1M STAINLESS STEEL HOSE CLIP 32 - 45MM","1M STAINLESS STEEL HOSE CLIP 32 - 45MM",,32 - 45 MM,,A2 - STAINLESS STEEL,,,,1,,1,FAITHFULL,,,,,"ANCHORING PRODUCTS/HOSE CLIPS",1,2.63,2.63,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHC1SSB.jpg,
FAIHC1SSB,TOOLBANK,"1 STAINLESS STEEL HOSE CLIP 25 - 35MM","1 STAINLESS STEEL HOSE CLIP 25 - 35MM",,25 - 35 MM,,A2 - STAINLESS STEEL,,,,1,,1,FAITHFULL,,,,,"ANCHORING PRODUCTS/HOSE CLIPS",1,2.48,2.48,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHC1SSB.jpg,
FAIHC1XB,TOOLBANK,"1X HOSE CLIP - ZINC MSZP 30 - 40MM","1X HOSE CLIP - ZINC MSZP 30 - 40MM",,30 - 40 MM,,ZINC,,,,1,,1,FAITHFULL,,,,,"ANCHORING PRODUCTS/HOSE CLIPS",1,.93,.93,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHC1B.jpg,
FAIHC1XSSB,TOOLBANK,"1X STAINLESS STEEL HOSE CLIP 30 - 40MM","1X STAINLESS STEEL HOSE CLIP 30 - 40MM",,30 - 40 MM,,A2 - STAINLESS STEEL,,,,1,,1,FAITHFULL,,,,,"ANCHORING PRODUCTS/HOSE CLIPS",1,2.53,2.53,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHC1SSB.jpg,
FAIHC1XWSB,TOOLBANK,"1X W/S 40 WING SCREW HOSE CLIP 25 - 40MM","1X W/S 40 WING SCREW HOSE CLIP 25 - 40MM",,25 - 40 MM,,,,,,1,,1,FAITHFULL,,,,,"ANCHORING PRODUCTS/HOSE CLIPS",1,1.45,1.45,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHCOOWSB.jpg,
FAIHC2AB,TOOLBANK,"2A HOSE CLIP - ZINC MSZP 35 - 50MM","2A HOSE CLIP - ZINC MSZP 35 - 50MM",,35 - 50 MM,,ZINC,,,,1,,1,FAITHFULL,,,,,"ANCHORING PRODUCTS/HOSE CLIPS",1,.95,.95,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHC2B.jpg,
FAIHC2ASSB,TOOLBANK,"2A STAINLESS STEEL HOSE CLIP 35 - 50MM","2A STAINLESS STEEL HOSE CLIP 35 - 50MM",,35 - 50 MM,,A2 - STAINLESS STEEL,,,,1,,1,FAITHFULL,,,,,"ANCHORING PRODUCTS/HOSE CLIPS",1,2.8,2.8,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHC2SSB.jpg,
FAIHC2AWSB,TOOLBANK,"2A W/S 50 WING SCREW HOSE CLIP 32 - 50MM","2A W/S 50 WING SCREW HOSE CLIP 32 - 50MM",,32 - 50 MM,,,,,,1,,1,FAITHFULL,,,,,"ANCHORING PRODUCTS/HOSE CLIPS",1,1.5,1.5,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHCOOWSB.jpg,
FAIHC2B,TOOLBANK,"2 HOSE CLIP - ZINC MSZP 40 - 55MM","2 HOSE CLIP - ZINC MSZP 40 - 55MM",,40 - 55 MM,,ZINC,,,,1,,1,FAITHFULL,,,,,"ANCHORING PRODUCTS/HOSE CLIPS",1,.98,.98,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHC2B.jpg,
FAIHC2SSB,TOOLBANK,"2 STAINLESS STEEL HOSE CLIP 40 - 55MM","2 STAINLESS STEEL HOSE CLIP 40 - 55MM",,40 - 55 MM,,A2 - STAINLESS STEEL,,,,1,,1,FAITHFULL,,,,,"ANCHORING PRODUCTS/HOSE CLIPS",1,2.98,2.98,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHC2SSB.jpg,
FAIHC2XB,TOOLBANK,"2X HOSE CLIP - ZINC MSZP 45 - 60MM","2X HOSE CLIP - ZINC MSZP 45 - 60MM",,45 - 60 MM,,ZINC,,,,1,,1,FAITHFULL,,,,,"ANCHORING PRODUCTS/HOSE CLIPS",1,1.05,1.05,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHC2B.jpg,
FAIHC2XSSB,TOOLBANK,"2X STAINLESS STEEL HOSE CLIP 45 - 60MM","2X STAINLESS STEEL HOSE CLIP 45 - 60MM",,45 - 60 MM,,A2 - STAINLESS STEEL,,,,1,,1,FAITHFULL,,,,,"ANCHORING PRODUCTS/HOSE CLIPS",1,3.1,3.1,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FAIHC2SSB.jpg,
