sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
"ARA400001",TOOLBANK,"STANDARD EPOXY 2 X 15ML TUBES","STANDARD EPOXY 2 X 15ML TUBES",,,,,,,,1,,1,ARALDITE,,,,,"TOOLS/ADHESIVES & TAPES/ARALDITE & EPOXY ADHESIVES",1,7.85,7.85,1,https://franciskirk.shop/var/import/images/ARA400001.jpg,
"ARA400002",TOOLBANK,"INDUSTRIAL STANDARD EPOXY 2 X 100ML TUBES","INDUSTRIAL STANDARD EPOXY 2 X 100ML TUBES",,,,,,,,1,,1,ARALDITE,,,,,"TOOLS/ADHESIVES & TAPES/ARALDITE & EPOXY ADHESIVES",1,53.03,53.03,1,https://franciskirk.shop/var/import/images/ARA400002.jpg,
"ARA400003",TOOLBANK,"STANDARD EPOXY SYRINGE 24ML","STANDARD EPOXY SYRINGE 24ML",,,,,,,,1,,1,ARALDITE,,,,,"TOOLS/ADHESIVES & TAPES/ARALDITE & EPOXY ADHESIVES",1,8.5,8.5,1,https://franciskirk.shop/var/import/images/ARA400003.jpg,
"ARA400005",TOOLBANK,"RAPID EPOXY 2 X 15ML TUBES","RAPID EPOXY 2 X 15ML TUBES",,,,,,,,1,,1,ARALDITE,,,,,"TOOLS/ADHESIVES & TAPES/ARALDITE & EPOXY ADHESIVES",1,7.85,7.85,1,https://franciskirk.shop/var/import/images/ARA400005.jpg,
"ARA400007",TOOLBANK,"RAPID EPOXY SYRINGE 24ML","RAPID EPOXY SYRINGE 24ML",,,,,,,,1,,1,ARALDITE,,,,,"TOOLS/ADHESIVES & TAPES/ARALDITE & EPOXY ADHESIVES",1,8.5,8.5,1,https://franciskirk.shop/var/import/images/ARA400007.jpg,
"ARA400008",TOOLBANK,"CRYSTAL EPOXY 2 X 15ML TUBES","CRYSTAL EPOXY 2 X 15ML TUBES",,,,,,,,1,,1,ARALDITE,,,,,"TOOLS/ADHESIVES & TAPES/ARALDITE & EPOXY ADHESIVES",1,8.5,8.5,1,https://franciskirk.shop/var/import/images/ARA400008.jpg,
"ARA400010",TOOLBANK,"STEEL EPOXY 2 X 15ML TUBES","STEEL EPOXY 2 X 15ML TUBES",,,,,,,,1,,1,ARALDITE,,,,,"TOOLS/ADHESIVES & TAPES/ARALDITE & EPOXY ADHESIVES",1,8.5,8.5,1,https://franciskirk.shop/var/import/images/ARA400010.jpg,
"ARA400012",TOOLBANK,"INSTANT EPOXY SYRINGE 24ML","INSTANT EPOXY SYRINGE 24ML",,,,,,,,1,,1,ARALDITE,,,,,"TOOLS/ADHESIVES & TAPES/ARALDITE & EPOXY ADHESIVES",1,8.5,8.5,1,https://franciskirk.shop/var/import/images/ARA400012.jpg,
"ARA400013",TOOLBANK,"FUSION EPOXY SYRINGE","FUSION EPOXY SYRINGE",,,,,,,,1,,1,ARALDITE,,,,,"TOOLS/ADHESIVES & TAPES/ARALDITE & EPOXY ADHESIVES",1,4.55,4.55,1,https://franciskirk.shop/var/import/images/ARA400013.jpg,
"ARA400015",TOOLBANK,"REPAIR EPOXY BAR 50G","REPAIR EPOXY BAR 50G",,,,,,,,1,,1,ARALDITE,,,,,"TOOLS/ADHESIVES & TAPES/ARALDITE & EPOXY ADHESIVES",1,8.5,8.5,1,https://franciskirk.shop/var/import/images/ARA400015.jpg,
"EVBS2RAPIDES",TOOLBANK,"STICK2 RAPID EPOXY SYRINGE 24ML","STICK2 RAPID EPOXY SYRINGE 24ML",,,,,,,,1,,1,EVERBUILD,,,,,"TOOLS/ADHESIVES & TAPES/ARALDITE� & EPOXY ADHESIVES",1,6.18,6.18,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/EVBS2RAPIDES.jpg,
"EVBS2RAPIDET",TOOLBANK,"STICK2 RAPID EPOXY 2 X 12ML TUBES","STICK2 RAPID EPOXY 2 X 12ML TUBES",,,,,,,,1,,1,EVERBUILD,,,,,"TOOLS/ADHESIVES & TAPES/ARALDITE� & EPOXY ADHESIVES",1,5.88,5.88,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/EVBS2RAPIDET.jpg,
"EVO30613219",TOOLBANK,"2 HOUR EPOXY CONTROL SYRINGE 25ML","2 HOUR EPOXY CONTROL SYRINGE 25ML",,,,,,,,1,,1,EVO-STIK,,,,,"TOOLS/ADHESIVES & TAPES/ARALDITE� & EPOXY ADHESIVES",1,8.5,8.5,1,https://franciskirk.shop/var/import/images/EVO30613219.jpg,
"EVO30613666",TOOLBANK,"EPOXY RAPID METAL (5 MIN.) 2 X 15ML TUBES","EPOXY RAPID METAL (5 MIN.) 2 X 15ML TUBES",,,,,,,,1,,1,EVO-STIK,,,,,"TOOLS/ADHESIVES & TAPES/ARALDITE� & EPOXY ADHESIVES",1,9.08,9.08,1,https://franciskirk.shop/var/import/images/EVO30613666.jpg,
"EVO30613667",TOOLBANK,"EPOXY RAPID (5 MIN.) 2 X 15ML TUBES","EPOXY RAPID (5 MIN.) 2 X 15ML TUBES",,,,,,,,1,,1,EVO-STIK,,,,,"TOOLS/ADHESIVES & TAPES/ARALDITE� & EPOXY ADHESIVES",1,8.8,8.8,1,https://franciskirk.shop/var/import/images/EVO30613667.jpg,
"EVO30613669",TOOLBANK,"2 HOUR EPOXY CONTROL 2 X 15ML TUBES","2 HOUR EPOXY CONTROL 2 X 15ML TUBES",,,,,,,,1,,1,EVO-STIK,,,,,"TOOLS/ADHESIVES & TAPES/ARALDITE� & EPOXY ADHESIVES",1,7.23,7.23,1,https://franciskirk.shop/var/import/images/EVO30613669.jpg,
