sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
B12M16Z,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - ZINC",1,,,,
B12M40,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - SELF COLOUR",1,,,,
B12M65Z,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - ZINC",1,,,,
B14F12,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - SELF COLOUR",1,,,,
B3M16,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - SELF COLOUR",1,,,,
B5M10Z,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - ZINC",1,,,,
B5M30,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - SELF COLOUR",1,,,,
B6M70Z,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET BUTTON/SOCKET BUTTON - ZINC",1,,,,
C1.4M6A4,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - A4 STAINLESS",1,,,,
C1.6M12,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - SELF COLOUR",1,,,,
C1.6M6,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - SELF COLOUR",1,,,,
C10F314,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C10M14A480,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - A4 STAINLESS",1,,,,
C10MF30Z,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC",1,,,,
C12F212,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C12M130A4,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - A4 STAINLESS",1,,,,
C12M140A4,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - A4 STAINLESS",1,,,,
C12M260A2,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - A2 STAINLESS",1,,,,
C12M95A4,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - A4 STAINLESS",1,,,,
C12W114,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C14C412,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C14M120Z,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC",1,,,,
C14M150A2,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - A2 STAINLESS",1,,,,
C14M50A2,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - A2 STAINLESS",1,,,,
C16M110,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - SELF COLOUR",1,,,,
C16M35A4,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - A4 STAINLESS",1,,,,
C18M160,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - SELF COLOUR",1,,,,
C20M120A2,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - A2 STAINLESS",1,,,,
C20M140A2,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - A2 STAINLESS",1,,,,
C20M40A2,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - A2 STAINLESS",1,,,,
C22M110,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - SELF COLOUR",1,,,,
C22M280,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - SELF COLOUR",1,,,,
C27M170A2,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - A2 STAINLESS",1,,,,
C27M180A2,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - A2 STAINLESS",1,,,,
C27M85A2,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - A2 STAINLESS",1,,,,
C30M60A2,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - A2 STAINLESS",1,,,,
C30M80A4,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - A4 STAINLESS",1,,,,
C34W314,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C358F234,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C378C3,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C38B78,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C38C14,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C38F214,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C38F314,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C38W3,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C3M6A4,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - A4 STAINLESS",1,,,,
C4A12,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C4M35,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - SELF COLOUR",1,,,,
C4M6Z,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - ZINC",1,,,,
C4M90A2,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - A2 STAINLESS",1,,,,
C516W1,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C5C14,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C5F14,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C5F58,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C6114C612,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C6134C12,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C61C13,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C61F3,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C634C712,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C634F314,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C6516C2,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C6516C334,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C6516C5,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C6516F1,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C6516F214Z,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C658F214,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C66C38Z,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C6716F1,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C678C20,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C6A1,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C6A516,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C6A78,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C6M35,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP/SOCKET CAP - 12.9 - SELF COLOUR",1,,,,
C78B4,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C812M20Z,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C820M150Z,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C86M45Z,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
C86M65Z,,,,,,,,,,,,,,,,,,,"SOCKET PRODUCTS/SOCKET CAP",1,,,,
