sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images
CF84203,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84204,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84205,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84206,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84206.5,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84207,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84208,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84209,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84210,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84210.5,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84211,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84212,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84303,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84304,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84305,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84306,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84306.5,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84307,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84308,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84309,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84310,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84310.5,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84311,,,,,,,,,,,,,,,,,,,,,27.86,,,
CF84312,,,,,,,,,,,,,,,,,,,,,27.86,,,
SCAWWHVWL,,,,,,,,,,,,,,,,,,,,,4.02,5.03,,
SCAWWHVWLO,,,,,,,,,,,,,,,,,,,,,4.02,5.03,,
SCAWWHVWLP,,,,,,,,,,,,,,,,,,,,,4.02,5.03,,
SCAWWHVWM,,,,,,,,,,,,,,,,,,,,,4.02,5.03,,
SCAWWHVWMO,,,,,,,,,,,,,,,,,,,,,4.02,5.03,,
SCAWWHVWMP,,,,,,,,,,,,,,,,,,,,,4.02,5.03,,
SCAWWHVWXL,,,,,,,,,,,,,,,,,,,,,4.02,5.03,,
SCAWWHVWXO,,,,,,,,,,,,,,,,,,,,,4.02,5.03,,
SCAWWHVWXXL,,,,,,,,,,,,,,,,,,,,,4.02,5.03,,
STRHS102FCW,,,,,,,,,,,,,,,,,,,,,26.48,33.1,,
STRHS111FCW,,,,,,,,,,,,,,,,,,,,,37.68,47.1,,
STRHS114FCW,,,,,,,,,,,,,,,,,,,,,38.74,48.43,,
STRHS118FCW,,,,,,,,,,,,,,,,,,,,,40.68,50.85,,
STRHS121FCW,,,,,,,,,,,,,,,,,,,,,44.94,56.18,,
STRHS127FCW,,,,,,,,,,,,,,,,,,,,,50.92,63.65,,
STRHS140FCW,,,,,,,,,,,,,,,,,,,,,57.48,71.85,,
STRHS19FCW,,,,,,,,,,,,,,,,,,,,,8.26,10.33,,
STRHS20FCW,,,,,,,,,,,,,,,,,,,,,8.26,10.33,,
STRHS22FCW,,,,,,,,,,,,,,,,,,,,,8.62,10.78,,
STRHS25FCW,,,,,,,,,,,,,,,,,,,,,10.58,13.23,,
STRHS27FCW,,,,,,,,,,,,,,,,,,,,,10.96,13.7,,
STRHS29FCW,,,,,,,,,,,,,,,,,,,,,11.76,14.7,,
STRHS30FCW,,,,,,,,,,,,,,,,,,,,,12.34,15.43,,
STRHS32FCW,,,,,,,,,,,,,,,,,,,,,12.34,15.43,,
STRHS38FCW,,,,,,,,,,,,,,,,,,,,,13.48,16.85,,
STRHS40FCW,,,,,,,,,,,,,,,,,,,,,14.54,18.18,,
STRHS41FCW,,,,,,,,,,,,,,,,,,,,,14.66,18.33,,
STRHS44FCW,,,,,,,,,,,,,,,,,,,,,15.22,19.03,,
STRHS48FCW,,,,,,,,,,,,,,,,,,,,,15.22,19.03,,
STRHS51FCW,,,,,,,,,,,,,,,,,,,,,15.22,19.03,,
STRHS54FCW,,,,,,,,,,,,,,,,,,,,,16.3,20.38,,
STRHS57FCW,,,,,,,,,,,,,,,,,,,,,16.96,21.2,,
STRHS60FCW,,,,,,,,,,,,,,,,,,,,,17.32,21.65,,
STRHS64FCW,,,,,,,,,,,,,,,,,,,,,17.44,21.8,,
STRHS65FCW,,,,,,,,,,,,,,,,,,,,,17.66,22.08,,
STRHS67FCW,,,,,,,,,,,,,,,,,,,,,17.84,22.3,,
STRHS68FCW,,,,,,,,,,,,,,,,,,,,,17.86,22.33,,
STRHS70FCW,,,,,,,,,,,,,,,,,,,,,17.9,22.38,,
STRHS73FCW,,,,,,,,,,,,,,,,,,,,,18.28,22.85,,
STRHS76FCW,,,,,,,,,,,,,,,,,,,,,18.64,23.3,,
STRHS79FCW,,,,,,,,,,,,,,,,,,,,,19,23.75,,
STRHS83FCW,,,,,,,,,,,,,,,,,,,,,19.72,24.65,,
STRHS86FCW,,,,,,,,,,,,,,,,,,,,,20.38,25.48,,
STRHS89FCW,,,,,,,,,,,,,,,,,,,,,21.06,26.33,,
STRHS95FCW,,,,,,,,,,,,,,,,,,,,,23.58,29.48,,
1280M492000,,,,,,,,,,,,,,,,,,,,,100.53,1.01,,
1280M660300,,,,,,,,,,,,,,,,,,,,,448.13,4.48,,
1280M701000,,,,,,,,,,,,,,,,,,,,,1542.58,15.43,,
EDM0232,,,,,,,,,,,,,,,,,,,,,46.06,46.06,,
EVBANCHGREEN,,,,,,,,,,,,,,,,,,,,,16.8,16.8,,
EVBANCHRED,,,,,,,,,,,,,,,,,,,,,10.06,10.06,,
FAICT1200,,,,,,,,,,,,,,,,,,,,,23.96,23.96,,
FAICT1200WHD,,,,,,,,,,,,,,,,,,,,,10.1,10.1,,
FAICT15046SS,,,,,,,,,,,,,,,,,,,,,13.08,13.08,,
FAICT150B,,,,,,,,,,,,,,,,,,,,,2.66,2.66,,
FAICT150W,,,,,,,,,,,,,,,,,,,,,2.66,2.66,,
FAICT200B,,,,,,,,,,,,,,,,,,,,,3.28,3.28,,
FAICT200W,,,,,,,,,,,,,,,,,,,,,3.28,3.28,,
FAICT250B,,,,,,,,,,,,,,,,,,,,,5.3,5.3,,
FAICT250W,,,,,,,,,,,,,,,,,,,,,5.3,5.3,,
FAICT29046SS,,,,,,,,,,,,,,,,,,,,,17.1,17.1,,
FAICT300B,,,,,,,,,,,,,,,,,,,,,6.16,6.16,,
FAICT300W,,,,,,,,,,,,,,,,,,,,,6.16,6.16,,
FAICT36079SS,,,,,,,,,,,,,,,,,,,,,29.94,29.94,,
FAICT400,,,,,,,,,,,,,,,,,,,,,12.7,12.7,,
FAICT600WHD,,,,,,,,,,,,,,,,,,,,,4.12,4.12,,
FAICT68079SS,,,,,,,,,,,,,,,,,,,,,45.02,45.02,,
FAICT900WHD,,,,,,,,,,,,,,,,,,,,,6.64,6.64,,
FAIHC105B,,,,,,,,,,,,,,,,,,,,,2.56,2.56,,
FAIHC115B,,,,,,,,,,,,,,,,,,,,,2.78,2.78,,
FAIHC125B,,,,,,,,,,,,,,,,,,,,,2.98,2.98,,
FAIHC1AB,,,,,,,,,,,,,,,,,,,,,0.68,0.68,,
FAIHC1ASSB,,,,,,,,,,,,,,,,,,,,,1.92,1.92,,
FAIHC1AWSB,,,,,,,,,,,,,,,,,,,,,1.12,1.12,,
FAIHC1B,,,,,,,,,,,,,,,,,,,,,0.7,0.7,,
FAIHC1MB,,,,,,,,,,,,,,,,,,,,,0.74,0.74,,
FAIHC1MSSB,,,,,,,,,,,,,,,,,,,,,2.1,2.1,,
FAIHC1SSB,,,,,,,,,,,,,,,,,,,,,1.98,1.98,,
FAIHC1XB,,,,,,,,,,,,,,,,,,,,,0.74,0.74,,
FAIHC1XSSB,,,,,,,,,,,,,,,,,,,,,2.02,2.02,,
FAIHC1XWSB,,,,,,,,,,,,,,,,,,,,,1.16,1.16,,
FAIHC2AB,,,,,,,,,,,,,,,,,,,,,0.76,0.76,,
FAIHC2ASSB,,,,,,,,,,,,,,,,,,,,,2.24,2.24,,
FAIHC2AWSB,,,,,,,,,,,,,,,,,,,,,1.2,1.2,,
FAIHC2B,,,,,,,,,,,,,,,,,,,,,0.78,0.78,,
FAIHC2SSB,,,,,,,,,,,,,,,,,,,,,2.38,2.38,,
FAIHC2XB,,,,,,,,,,,,,,,,,,,,,0.84,0.84,,
FAIHC2XSSB,,,,,,,,,,,,,,,,,,,,,2.48,2.48,,
FAIHC3B,,,,,,,,,,,,,,,,,,,,,0.9,0.9,,
FAIHC3SSB,,,,,,,,,,,,,,,,,,,,,2.94,2.94,,
FAIHC3XB,,,,,,,,,,,,,,,,,,,,,0.98,0.98,,
FAIHC4B,,,,,,,,,,,,,,,,,,,,,1.06,1.06,,
FAIHC4XB,,,,,,,,,,,,,,,,,,,,,1.16,1.16,,
FAIHC5B,,,,,,,,,,,,,,,,,,,,,1.32,1.32,,
FAIHC6B,,,,,,,,,,,,,,,,,,,,,1.44,1.44,,
FAIHC6XB,,,,,,,,,,,,,,,,,,,,,1.54,1.54,,
FAIHC75B,,,,,,,,,,,,,,,,,,,,,1.98,1.98,,
FAIHC7B,,,,,,,,,,,,,,,,,,,,,1.62,1.62,,
FAIHC85B,,,,,,,,,,,,,,,,,,,,,2.18,2.18,,
FAIHC95B,,,,,,,,,,,,,,,,,,,,,2.38,2.38,,
FAIHCMOOB,,,,,,,,,,,,,,,,,,,,,0.52,0.52,,
FAIHCMOOSSB,,,,,,,,,,,,,,,,,,,,,1.4,1.4,,
FAIHCOB,,,,,,,,,,,,,,,,,,,,,0.62,0.62,,
FAIHCOOB,,,,,,,,,,,,,,,,,,,,,0.54,0.54,,
FAIHCOOOB,,,,,,,,,,,,,,,,,,,,,0.52,0.52,,
FAIHCOOOSSB,,,,,,,,,,,,,,,,,,,,,1.4,1.4,,
FAIHCOOSSB,,,,,,,,,,,,,,,,,,,,,1.42,1.42,,
FAIHCOOWSB,,,,,,,,,,,,,,,,,,,,,1.12,1.12,,
FAIHCOSSB,,,,,,,,,,,,,,,,,,,,,1.74,1.74,,
FAIHCOXB,,,,,,,,,,,,,,,,,,,,,0.64,0.64,,
FAIHCOXSSB,,,,,,,,,,,,,,,,,,,,,1.78,1.78,,
FAIHCOXWSB,,,,,,,,,,,,,,,,,,,,,1.12,1.12,,
FAISDFLEX,,,,,,,,,,,,,,,,,,,,,7.26,7.26,,
FAISDHOSE,,,,,,,,,,,,,,,,,,,,,7.26,7.26,,
FORBP,,,,,,,,,,,,,,,,,,,,,13.12,13.12,,
FORCB10100M,,,,,,,,,,,,,,,,,,,,,3.88,3.88,,
FORCB10110M,,,,,,,,,,,,,,,,,,,,,4.16,4.16,,
FORCB10130M,,,,,,,,,,,,,,,,,,,,,4.6,4.6,,
FORCB10150M,,,,,,,,,,,,,,,,,,,,,5.38,5.38,,
FORCB10160M,,,,,,,,,,,,,,,,,,,,,5.68,5.68,,
FORCB10180M,,,,,,,,,,,,,,,,,,,,,6.1,6.1,,
FORCB10200M,,,,,,,,,,,,,,,,,,,,,6.54,6.54,,
FORCB10240M,,,,,,,,,,,,,,,,,,,,,7.66,7.66,,
FORCB10280M,,,,,,,,,,,,,,,,,,,,,8.8,8.8,,
FORCB10300M,,,,,,,,,,,,,,,,,,,,,10.44,10.44,,
FORCB1050M,,,,,,,,,,,,,,,,,,,,,2.62,2.62,,
FORCB1065M,,,,,,,,,,,,,,,,,,,,,2.94,2.94,,
FORCB1075M,,,,,,,,,,,,,,,,,,,,,3.18,3.18,,
FORCB12100G,,,,,,,,,,,,,,,,,,,,,2.94,2.94,,
FORCB12130G,,,,,,,,,,,,,,,,,,,,,3.62,3.62,,
FORCB12150G,,,,,,,,,,,,,,,,,,,,,3.88,3.88,,
