sku,supplier,name,description,thread_form,diameter,length,finish_colour,grade,type,sub_type,pack_qty,price_edited,price_unit,fkbrand,size_option,color,barcode,thread_type,categories,status,price,unit_price,is_in_stock,images,counter
FORFFP450YT,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 4.0 X 50MM TUB 900","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 4.0 X 50MM TUB 900",,M4,50 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,28.9,28.9,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP3530YT.jpg,
FORFFP4530Y,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 4.5 X 30MM BOX 200","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 4.5 X 30MM BOX 200",,M4.5,30 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,5.23,5.23,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP312Y.jpg,
FORFFP4540Y,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 4.5 X 40MM BOX 200","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 4.5 X 40MM BOX 200",,M4.5,40 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,6.28,6.28,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP312Y.jpg,
FORFFP4550Y,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 4.5 X 50MM BOX 200","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 4.5 X 50MM BOX 200",,M4.5,50 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,7.43,7.43,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP312Y.jpg,
FORFFP4560Y,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 4.5 X 60 MM BOX 100","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 4.5 X 60 MM BOX 100",,M4.5,60 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,4.98,4.98,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP312Y.jpg,
FORFFP4570Y,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 4.5 X 70 MM BOX 100","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 4.5 X 70 MM BOX 100",,M4.5,70 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,5.73,5.73,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP312Y.jpg,
FORFFP4580Y,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 4.5 X 80 MM BOX 100","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 4.5 X 80 MM BOX 100",,M4.5,80 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,6.4,6.4,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP312Y.jpg,
FORFFP460Y,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 4.0 X 60MM BOX 100","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 4.0 X 60MM BOX 100",,M4,60 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,4.35,4.35,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP312Y.jpg,
FORFFP460YT,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 4.0 X 60MM TUB 700","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 4.0 X 60MM TUB 700",,M4,60 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,28.9,28.9,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP3530YT.jpg,
FORFFP470Y,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 4.0 X 70MM BOX 100","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 4.0 X 70MM BOX 100",,M4,70 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,4.85,4.85,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP312Y.jpg,
FORFFP470YT,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 4.0 X 70MM TUB 600","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 4.0 X 70MM TUB 600",,M4,70 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,28.9,28.9,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP3530YT.jpg,
FORFFP5100Y,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 100MM BOX 100","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 100MM BOX 100",,M5,100 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,10.18,10.18,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP312Y.jpg,
FORFFP5100YT,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 100MM TUB 300","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 100MM TUB 300",,M5,100 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,28.9,28.9,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP3530YT.jpg,
FORFFP5120Y,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 120MM BOX 100","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 120MM BOX 100",,M5,120 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,14.75,14.75,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP312Y.jpg,
FORFFP525Y,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 25MM BOX 200","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 25MM BOX 200",,M5,25 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,5.8,5.8,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP312Y.jpg,
FORFFP530Y,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 30MM BOX 200","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 30MM BOX 200",,M5,30 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,6.4,6.4,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP312Y.jpg,
FORFFP540Y,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 40MM BOX 200","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 40MM BOX 200",,M5,40 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,7.73,7.73,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP312Y.jpg,
FORFFP540YT,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 40MM TUB 800","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 40MM TUB 800",,M5,40 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,28.9,28.9,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP3530YT.jpg,
FORFFP550Y,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 50MM BOX 200","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 50MM BOX 200",,M5,50 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,9.23,9.23,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP312Y.jpg,
FORFFP550YT,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 50MM TUB 600","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 50MM TUB 600",,M5,50 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,28.9,28.9,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP550YT.jpg,
FORFFP560Y,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 60MM BOX 100","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 60MM BOX 100",,M5,60 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,6.05,6.05,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP312Y.jpg,
FORFFP560YT,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 60MM TUB 500","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 60MM TUB 500",,M5,60 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,28.9,28.9,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP3530YT.jpg,
FORFFP570Y,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 70MM BOX 100","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 70MM BOX 100",,M5,70 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,6.98,6.98,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP312Y.jpg,
FORFFP570YT,TOOLBANK,"FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 70MM TUB 450","FORGEFAST POZI COMPATIBLE ELITE PERFORMANCE WOOD SCREW ZY 5.0 X 70MM TUB 450",,M5,70 MM,,,,,1,,1,FORGEFAST,,,,,"SCREWS/WOOD SCREWS",1,28.9,28.9,1,https://toolmedia-res.cloudinary.com/image/upload/w_640/toolbank/products/FORFFP3530YT.jpg,
